date,Open,High,Low,Close,Volume
2022-03-31,47204.0,47588.5,44224.0,45017.5,14625.90743511
2022-04-01,45017.5,47211.0,44736.0,46641.0,12022.23367919
2022-04-02,46641.0,46974.5,45560.0,46385.0,6873.54686887
2022-04-03,46385.0,47500.0,45763.0,46192.5,6787.23113689
2022-04-04,46186.5,46909.5,45129.0,46739.0,8514.98607562
2022-04-05,46739.0,47230.0,44425.0,45275.0,11103.74219161
2022-04-06,45275.5,45462.5,42753.0,43430.0,14960.95312456
2022-04-07,43430.0,43914.5,43027.5,43759.5,6794.74892512
2022-04-08,43759.5,43981.0,42120.0,42482.5,9215.36417348
2022-04-09,42482.5,42915.0,42187.0,42642.0,3096.95789625
2022-04-10,42642.0,43516.5,41743.5,42326.5,6699.02013355
2022-04-11,42327.0,42371.5,39201.0,40169.0,15626.78585418
2022-04-12,40175.5,40696.5,39250.5,40117.0,10556.91373473
2022-04-13,40120.0,41559.5,39609.5,41268.5,11109.23559376
2022-04-14,41264.5,41315.0,39556.0,40233.0,8384.26507782
2022-04-15,40233.0,40857.5,39910.0,40389.0,4931.7574298
2022-04-16,40393.0,40696.0,39999.0,40287.5,2727.45208641
2022-04-17,40282.5,40611.5,38510.0,38900.5,8626.39480253
2022-04-18,38906.5,41287.5,38803.5,40680.0,10579.3157628
2022-04-19,40680.0,41786.0,40575.0,41344.0,5040.03637392
2022-04-20,41344.0,42205.5,40843.5,41864.5,7590.9969326
2022-04-21,41864.5,42990.0,39720.0,40734.5,11633.15459527
2022-04-22,40734.5,40801.5,39173.5,39608.0,7082.73255004
2022-04-23,39608.0,39980.0,39318.0,39745.5,3123.37891416
2022-04-24,39746.0,39964.0,38180.0,38474.5,8311.5609357
2022-04-25,38474.0,40799.5,38207.0,40614.5,13074.54887888
2022-04-26,40614.0,40827.5,37700.0,39130.0,12337.23089939
2022-04-27,39128.5,39700.0,38417.5,39412.5,10193.91484727
2022-04-28,39411.5,40398.5,38892.5,39628.5,12010.89286865
2022-04-29,39629.0,39649.0,38160.5,38679.0,9330.01853548
2022-04-30,38682.0,38715.0,37388.0,37988.5,4606.52371856
2022-05-01,37989.0,39185.0,37670.0,38902.5,7317.93235564
2022-05-02,38905.5,39200.0,38051.5,38579.5,8962.05481676
2022-05-03,38579.5,38782.5,37527.0,38727.0,8029.9336078
2022-05-04,38727.0,40050.5,38621.5,39618.0,10652.53674446
2022-05-05,39618.0,39650.0,35556.0,36357.0,26982.20452061
2022-05-06,36356.5,36501.0,35240.0,35881.0,13069.24258652
2022-05-07,35881.0,36118.0,34164.0,34579.5,8834.57391726
2022-05-08,34586.5,34874.0,33250.0,33507.5,14378.83729555
2022-05-09,33511.0,33769.5,29750.0,31613.5,49002.34658016
2022-05-10,31617.0,32382.5,30161.0,30610.0,24963.66821733
2022-05-11,30623.5,32183.0,25300.0,27724.0,78155.73501293
2022-05-12,27724.0,30975.0,27068.0,30114.5,35243.59830199
2022-05-13,30117.5,30993.0,29152.0,29378.5,12167.080841
2022-05-14,29380.0,30288.0,28555.5,29782.0,6460.36947549
2022-05-15,29781.5,31415.0,29260.5,29558.5,9829.91544545
2022-05-16,29558.0,30546.5,29049.0,30375.5,10847.55051918
2022-05-17,30375.5,30766.0,29367.5,29874.0,11264.96687789
2022-05-18,29873.5,30013.5,28608.0,29179.0,12206.34373272
2022-05-19,29178.5,30779.5,28830.0,30267.5,15627.11725999
2022-05-20,30260.0,30532.0,28700.5,29418.0,11269.49164257
2022-05-21,29418.0,29632.0,29148.0,29427.0,4108.14381849
2022-05-22,29427.5,30665.5,29407.5,30434.0,7413.79177402
2022-05-23,30433.5,30622.5,28840.5,29378.0,12100.18137282
2022-05-24,29378.0,30220.0,28638.0,29682.5,11683.1028064
2022-05-25,29682.0,30028.5,29317.5,29713.0,10364.84867412
2022-05-26,29714.0,29790.0,27956.0,28958.0,23704.77917051
2022-05-27,28958.0,29360.5,28250.0,28876.0,11625.83574511
2022-05-28,28876.0,29247.0,28757.5,28988.0,2882.12355219
2022-05-29,28993.0,30900.0,28941.5,30628.0,9199.25489128
2022-05-30,30628.0,32197.0,30250.5,31574.5,13373.32178232
2022-05-31,31574.5,32400.0,31218.5,31460.5,11248.833009
2022-06-01,31463.5,31903.5,29265.5,29946.5,18060.27091679
2022-06-02,29946.5,30729.0,29583.5,30460.0,9093.86294403
2022-06-03,30460.0,30524.5,29266.5,29671.0,8912.01649063
2022-06-04,29667.5,29964.5,29459.5,29622.0,3653.25824239
2022-06-05,29622.0,31422.5,29510.5,31290.5,8697.65740929
2022-06-06,31290.0,31740.0,28818.0,29570.0,15850.89478795
2022-06-07,29570.0,31555.0,29320.0,30548.0,19324.06817286
2022-06-08,30555.5,30871.5,29903.5,30469.0,7410.06855853
2022-06-09,30469.0,30692.0,29500.0,30054.0,11716.46777268
2022-06-10,30054.0,30170.5,28827.5,29298.5,15792.79126221
2022-06-11,29298.5,29311.0,27156.0,27606.0,14906.68290179
2022-06-12,27605.5,28305.5,24530.5,24776.0,31997.0690319
2022-06-13,24773.0,24909.5,20768.0,22844.5,81365.48566483
2022-06-14,22845.0,22955.5,20570.0,20656.0,44626.38164537
2022-06-15,20661.0,22955.5,20020.0,21741.0,49511.2294468
2022-06-16,21741.0,21850.0,20183.5,21063.5,29038.18614835
2022-06-17,21064.0,21348.0,19004.5,19213.5,25945.3014219
2022-06-18,19222.5,19506.5,17571.5,18277.5,37131.51818745
2022-06-19,18274.5,20799.5,18237.5,20057.0,23342.64117235
2022-06-20,20062.0,21296.5,19812.5,21098.0,13997.45944918
2022-06-21,21097.5,21724.0,19941.5,20074.0,15838.05073758
2022-06-22,20076.0,20870.5,19747.0,20429.0,16930.79736793
2022-06-23,20431.5,21346.5,20152.5,20923.0,20142.41836719
2022-06-24,20924.0,21625.0,20738.5,21500.0,13336.22272329
2022-06-25,21505.5,21588.0,20891.0,21392.5,5226.23470209
2022-06-26,21392.5,21887.5,20920.5,21353.5,7002.78534692
2022-06-27,21357.0,21536.0,20510.0,20857.0,10148.91114605
2022-06-28,20858.0,21194.5,19867.5,20061.0,11961.37986866
2022-06-29,20061.0,20415.5,19280.0,19422.0,12572.20521978
2022-06-30,19417.0,20900.0,18547.5,19548.5,30347.99311744
2022-07-01,19550.5,19795.0,18939.0,19096.5,13746.98535367
2022-07-02,19097.5,19434.5,18756.0,19118.5,5057.45747847
2022-07-03,19118.0,19636.5,18920.0,19105.0,7436.43693354
2022-07-04,19105.5,20457.0,19093.5,20194.5,14900.68614544
2022-07-05,20194.0,20733.0,19282.5,20151.5,17636.82776778
2022-07-06,20151.5,20664.0,19944.0,20436.5,9429.46003711
2022-07-07,20436.5,22500.0,20363.5,21796.5,16621.66683849
2022-07-08,21796.5,22116.0,21179.0,21643.0,11261.15449755
2022-07-09,21643.0,21975.0,21110.5,21327.5,5587.80961156
2022-07-10,21328.0,21414.0,20353.0,20435.0,7776.00138219
2022-07-11,20434.0,20765.5,19610.0,19714.5,11357.53447187
2022-07-12,19712.5,19989.5,19222.0,19695.0,12233.84455475
2022-07-13,19695.0,20420.0,18886.5,19976.5,20722.76594637
2022-07-14,19982.0,20927.0,19584.5,20818.0,15794.72128862
2022-07-15,20817.5,21191.0,20477.0,20540.0,11287.60598398
2022-07-16,20539.5,21683.5,20539.5,21472.5,8961.39704457
2022-07-17,21472.5,22411.0,20753.0,22257.0,11190.6885771
2022-07-18,22256.5,22969.5,21392.5,21777.0,21136.65736052
2022-07-19,21777.0,23871.0,21707.5,23405.0,19747.46594941
2022-07-20,23401.0,24290.0,22638.5,22938.5,20552.59700962
2022-07-21,22935.0,23354.0,22340.0,23141.5,16096.7650523
2022-07-22,23142.0,23776.0,22504.5,22768.5,14811.92453878
2022-07-23,22769.0,22881.0,21950.5,22699.5,11013.56875329
2022-07-24,22701.0,23027.5,21753.0,21964.0,10905.56382091
2022-07-25,21967.5,22260.0,20847.0,21060.0,14760.89912918
2022-07-26,21059.5,21457.0,20711.0,21350.0,12104.31626079
2022-07-27,21350.5,23466.0,21137.5,22949.5,20203.65085917
2022-07-28,22949.5,24476.5,22601.0,23976.5,19365.0475588
2022-07-29,23977.0,24257.5,23446.0,23905.5,18459.50022813
2022-07-30,23906.0,24694.5,23524.5,23723.0,9452.28506107
2022-07-31,23723.5,24212.0,23127.0,23343.5,8216.22757393
2022-08-01,23343.5,23525.5,22723.5,22900.0,11619.43086864
2022-08-02,22898.0,23477.5,22660.0,22990.0,10724.83303557
2022-08-03,22999.5,23669.5,22740.0,22952.0,10086.00115692
2022-08-04,22951.5,23438.0,22396.5,23191.5,9606.53035749
2022-08-05,23191.5,23486.0,22768.0,23210.5,12710.20787992
2022-08-06,23210.5,23263.5,22863.0,23028.0,4725.21419078
2022-08-07,23028.5,23861.5,22899.0,23831.5,6337.08496607
2022-08-08,23827.0,24255.5,23640.5,23888.5,8704.3077898
2022-08-09,23888.5,23896.0,22676.0,22974.5,10914.09719591
2022-08-10,22974.5,24759.0,22974.5,24458.5,14528.78205111
2022-08-11,24465.5,24925.0,23800.0,23998.0,13163.1515891
2022-08-12,23998.5,24908.0,23609.0,24601.0,10223.49834728
2022-08-13,24600.5,25056.5,24315.0,24909.0,5479.16081036
2022-08-14,24907.0,25230.5,23957.5,24045.5,10322.9078828
2022-08-15,24045.5,24324.0,23772.0,24084.5,8847.3418862
2022-08-16,24084.5,24449.5,23671.5,23790.0,10750.4119813
2022-08-17,23787.5,23928.0,23176.0,23415.0,9808.89702983
2022-08-18,23415.0,23592.0,21345.0,21894.5,17819.82646661
2022-08-19,21895.5,21900.0,20783.0,21299.5,18737.56853369
2022-08-20,21300.0,21365.5,20759.5,21260.0,7035.6243153
2022-08-21,21259.5,21792.0,21061.5,21102.0,7434.46281875
2022-08-22,21100.0,21545.0,20888.0,21309.5,11511.79255986
2022-08-23,21309.5,21685.5,21149.5,21318.5,9579.9186754
2022-08-24,21320.5,21900.0,21259.5,21752.0,9107.68355573
2022-08-25,21752.0,21818.0,21327.5,21449.5,10239.70521189
2022-08-26,21449.0,21906.0,19927.0,20268.5,26030.68856407
2022-08-27,20266.5,20294.5,19796.0,20047.0,7894.08735422
2022-08-28,20047.0,20162.0,19498.0,19900.5,9843.43151934
2022-08-29,19900.5,20582.5,19760.5,20435.5,12456.82630783
2022-08-30,20436.0,20503.5,19537.0,20257.5,14260.20936113
2022-08-31,20258.0,20428.0,19790.5,19887.0,12129.41243596
2022-09-01,19887.0,20300.0,19553.5,20120.0,12486.6971589
2022-09-02,20120.0,20443.5,19750.5,19817.0,11835.12406888
2022-09-03,19817.0,19899.5,19613.0,19628.0,4466.23812811
2022-09-04,19627.5,20060.0,19584.5,19754.5,7431.7204114
2022-09-05,19754.5,20187.0,19631.5,19911.5,11044.77847383
2022-09-06,19911.5,20031.0,18492.5,18795.0,21759.06736189
2022-09-07,18794.5,19470.0,18672.5,19178.5,9385.66499173
2022-09-08,19178.0,20777.0,19013.0,20643.5,22043.80721245
2022-09-09,20643.5,21681.0,20635.0,21290.5,14179.80324757
2022-09-10,21290.5,21821.0,21135.5,21622.0,8001.44081163
2022-09-11,21621.5,22399.0,21453.5,22210.0,11238.57564088
2022-09-12,22203.0,22687.5,21986.0,22289.0,14648.05925883
2022-09-13,22290.5,22821.5,19860.0,20237.0,23736.92971541
2022-09-14,20235.5,20407.5,19606.0,20208.0,12574.17711672
2022-09-15,20206.5,20224.5,19468.5,19734.5,11158.3668437
2022-09-16,19734.5,20048.0,19308.5,19830.5,10128.12206467
2022-09-17,19830.5,20175.5,19743.5,20053.0,4287.79638617
2022-09-18,20053.0,20095.5,18238.0,18464.0,15012.89103814
2022-09-19,18464.5,19673.0,18364.5,19361.0,16442.83795846
2022-09-20,19360.5,19417.5,18719.5,18950.5,12602.71012225
2022-09-21,18951.0,19990.0,18129.5,18922.0,32731.2861161
2022-09-22,18922.0,19522.5,18769.5,19209.5,13006.9920981
2022-09-23,19210.0,19398.0,18520.5,18999.5,15499.831726
2022-09-24,18999.5,19214.5,18801.5,19094.5,6646.09731112
2022-09-25,19094.5,19180.0,18612.5,18901.0,11624.87586042
2022-09-26,18900.5,20341.0,18797.0,20184.0,18801.21887352
2022-09-27,20184.5,20374.5,18455.5,18777.5,23477.8824033
2022-09-28,18778.0,19800.0,18564.5,19360.5,16382.27692687
2022-09-29,19360.0,19695.0,18839.5,19563.5,19037.190185
2022-09-30,19564.0,20172.5,19136.5,19316.5,21546.72041253
2022-10-01,19316.5,19395.5,19139.0,19273.5,5357.06899656
2022-10-02,19273.5,19338.5,18901.0,19199.5,10269.7188237
2022-10-03,19199.5,19975.0,19114.0,19969.0,13066.03562966
2022-10-04,19969.0,20474.0,19812.5,20236.5,13764.10922975
2022-10-05,20236.0,20451.5,19734.0,20227.0,12899.60343273
2022-10-06,20227.0,20328.5,19800.0,19939.5,16389.39773738
2022-10-07,19940.0,20064.0,19312.5,19500.0,21244.04596175
2022-10-08,19500.0,19544.5,19221.5,19404.0,5742.2266117
2022-10-09,19404.0,19549.5,19358.0,19413.5,8404.96602842
2022-10-10,19413.5,19441.0,18947.5,19079.0,13994.71930942
2022-10-11,19079.0,19266.5,18845.0,19102.0,9311.30151818
2022-10-12,19102.0,19235.5,18937.5,19001.5,7989.7474989
2022-10-13,19001.5,19949.0,18140.5,19643.5,31283.55306418
2022-10-14,19643.5,19844.5,19072.0,19179.5,12112.13971143
2022-10-15,19179.0,19198.5,18967.0,19130.0,3528.85558004
2022-10-16,19130.5,19415.5,19092.5,19298.5,6646.96705307
2022-10-17,19298.0,19707.5,19241.5,19678.0,10393.95615534
2022-10-18,19677.5,19680.0,19089.5,19222.5,10745.85085184
2022-10-19,19223.0,19297.5,18893.0,19135.0,9734.32326163
2022-10-20,19135.0,19359.5,18928.0,19032.0,11695.66074623
2022-10-21,19031.5,19250.0,18650.0,19169.5,10226.03293901
2022-10-22,19169.5,19256.0,19133.5,19159.5,2650.13438516
2022-10-23,19159.5,19696.0,19078.5,19329.0,7554.35841993
2022-10-24,19329.0,19448.5,19138.5,19308.5,6611.01356944
2022-10-25,19308.0,20426.5,19239.0,20365.0,23165.4176371
2022-10-26,20365.0,21032.5,20306.0,20717.5,23618.8877849
2022-10-27,20717.5,20778.5,20076.0,20092.0,16232.4573061
2022-10-28,20092.0,20827.5,20000.5,20779.5,15201.76083623
2022-10-29,20779.0,21086.5,20675.0,20868.0,7843.07785478
2022-10-30,20868.0,20898.0,20442.0,20561.0,6676.97636819
2022-10-31,20561.0,20843.0,20239.0,20599.5,11239.95973777
2022-11-01,20599.0,20694.0,20336.0,20429.5,5208.15447249
2022-11-02,20426.5,20812.0,20059.0,20300.5,14841.78058194
2022-11-03,20301.0,20690.5,20037.0,20629.0,11616.44959714
2022-11-04,20629.0,21486.5,20400.0,21398.0,16891.23519589
2022-11-05,21398.5,21436.0,21157.0,21210.5,5963.00906335
2022-11-06,21210.5,21320.0,20631.5,20649.5,7289.68417252
2022-11-07,20649.5,20899.0,19361.0,19822.5,19181.3524184
2022-11-08,19822.0,20719.0,16906.5,18228.5,67513.15251915
2022-11-09,18229.0,18245.5,15413.0,16680.5,101238.94868855
2022-11-10,16681.5,18130.0,16108.0,17276.5,59574.87535857
2022-11-11,17276.0,17486.5,16307.5,16770.0,29088.42538717
2022-11-12,16768.5,16943.0,16509.5,16732.0,7132.58046133
2022-11-13,16732.0,16850.0,15780.5,16786.0,16456.67364071
2022-11-14,16787.0,17162.0,16153.0,16832.0,27903.52586334
2022-11-15,16832.0,17100.5,16591.5,16823.5,14459.90124529
2022-11-16,16822.5,16842.5,16337.0,16591.0,15934.28506256
2022-11-17,16591.5,16997.5,16409.0,16731.5,14352.48988235
2022-11-18,16731.0,16833.5,16526.5,16582.5,7833.12983568
2022-11-19,16582.5,16794.0,16559.0,16698.0,2967.6269496
2022-11-20,16698.0,16715.5,15865.0,16002.5,9138.40799313
2022-11-21,16004.0,16251.0,15404.0,15730.0,13811.99658087
2022-11-22,15730.0,16628.5,15623.5,16552.0,11916.4338782
2022-11-23,16553.0,16799.0,16286.0,16611.0,10495.92475229
2022-11-24,16611.0,16661.5,16331.5,16455.5,7812.15757164
2022-11-25,16456.0,16685.5,16393.5,16579.5,6921.50308644
2022-11-26,16580.0,16662.5,16369.0,16558.5,4952.93004017
2022-11-27,16559.0,16582.0,16035.0,16215.0,6606.27147098
2022-11-28,16212.0,16532.0,15994.5,16451.0,9347.18121681
2022-11-29,16451.0,17096.0,16319.5,16875.5,12640.91766932
2022-11-30,16876.0,17257.5,16707.5,17060.5,10024.68709352
2022-12-01,17062.5,17317.0,16858.0,16959.5,9022.72318081
2022-12-02,16959.5,17146.0,16770.0,16963.5,9247.08294242
2022-12-03,16963.5,17084.0,16870.5,16999.0,4448.02033668
2022-12-04,16998.5,17424.5,16904.0,17308.0,7552.38901602
2022-12-05,17308.0,17385.0,16859.5,17009.0,7376.70401891
2022-12-06,17009.0,17128.5,16715.5,16750.0,7963.59434102
2022-12-07,16749.5,16889.0,16676.0,16821.0,6716.09403584
2022-12-08,16821.0,17302.0,16728.5,17203.5,9157.30321298
2022-12-09,17203.5,17340.0,17060.0,17153.0,5988.75925543
2022-12-10,17153.0,17224.5,17093.5,17181.0,3157.75286847
2022-12-11,17181.0,17259.5,16876.5,16928.0,4341.00547015
2022-12-12,16927.5,17233.0,16908.0,17159.0,6965.42260559
2022-12-13,17159.0,17997.5,17150.5,17809.5,14953.22255505
2022-12-14,17809.5,18375.5,17551.0,17693.5,17216.72041702
2022-12-15,17693.5,17724.0,17275.0,17512.0,10078.07451972
2022-12-16,17512.5,17524.0,16517.5,16747.5,16104.55607799
2022-12-17,16748.0,16785.5,16640.5,16733.0,3277.54128521
2022-12-18,16733.0,16850.5,16625.0,16718.0,4079.5887169
2022-12-19,16718.0,16874.5,16243.0,16793.5,11512.97322582
2022-12-20,16794.0,17055.0,16707.0,16816.0,7626.92264899
2022-12-21,16816.5,16903.0,16726.5,16828.5,4985.65882788
2022-12-22,16829.0,16888.0,16548.5,16845.5,7810.03470182
2022-12-23,16846.0,16953.5,16732.5,16853.5,5322.73777676
2022-12-24,16854.0,16867.5,16802.5,16834.5,1454.11032323
2022-12-25,16834.0,16922.5,16725.5,16848.5,2208.97091946
2022-12-26,16848.5,16968.0,16777.5,16872.0,3136.95485739
2022-12-27,16872.5,16882.5,16559.5,16646.0,5439.82432404
2022-12-28,16645.5,16776.0,16457.5,16544.0,5220.17104577
2022-12-29,16544.0,16649.0,16428.0,16467.5,7633.01320735
2022-12-30,16467.5,16659.5,16326.5,16559.5,6792.1671335
2022-12-31,16560.0,16626.5,16467.0,16519.0,1752.01063598
2023-01-01,16519.0,16771.5,16497.0,16714.0,2775.51487263
2023-01-02,16714.0,16788.5,16646.5,16730.5,4196.49073788
2023-01-03,16730.0,16903.0,16603.5,16876.0,5270.26017482
2023-01-04,16875.5,16988.0,16759.5,16820.5,5571.35219401
2023-01-05,16820.5,16873.0,16752.5,16783.0,5572.71744017
2023-01-06,16783.0,17028.0,16653.5,16951.0,5611.4195407
2023-01-07,16951.0,16961.5,16913.5,16961.5,1066.92632006
2023-01-08,16961.5,17260.0,16925.5,17206.5,3830.42525686
2023-01-09,17206.0,17406.5,17135.5,17206.0,5617.89069831
2023-01-10,17206.0,17515.5,17192.0,17464.5,6451.65120931
2023-01-11,17465.0,18398.5,17325.0,18127.0,14544.62574809
2023-01-12,18127.0,19143.5,17930.0,18843.0,23430.64350858
2023-01-13,18843.0,21489.0,18821.0,20924.5,28309.03167717
2023-01-14,20924.0,21222.0,20290.0,20749.5,14790.00051518
2023-01-15,20750.0,21466.0,20593.0,21125.0,10735.29329008
2023-01-16,21125.0,21487.5,20615.0,21138.0,14790.56763201
2023-01-17,21138.0,21645.5,21037.5,21302.0,10069.00321689
2023-01-18,21302.0,21678.5,20403.5,20804.5,17501.81882661
2023-01-19,20804.0,21223.0,20657.5,20949.5,11918.52640512
2023-01-20,20950.0,22821.0,20900.0,22666.0,16557.60770549
2023-01-21,22666.5,23376.5,22618.0,22897.0,18104.22071141
2023-01-22,22897.0,23089.5,22311.0,22699.5,8312.16241308
2023-01-23,22699.5,23190.0,22510.0,23061.5,13848.88174568
2023-01-24,23061.5,23109.0,22337.0,22719.5,11681.38308594
2023-01-25,22719.0,23883.5,22350.0,22978.0,19587.30983643
2023-01-26,22978.0,23251.5,22554.0,23089.0,14976.81996478
2023-01-27,23089.0,23564.0,22852.0,23012.5,14205.01978129
2023-01-28,23012.5,23510.5,22888.5,23214.0,4695.8843781
2023-01-29,23214.0,24001.0,23166.5,23656.0,11167.57259063
2023-01-30,23656.0,23682.5,22456.0,22971.0,13338.37801978
2023-01-31,22973.5,23333.0,22812.0,23083.0,8654.88350542
2023-02-01,23083.0,24288.5,22750.5,23801.5,20643.62919348
2023-02-02,23801.5,24174.0,23375.0,23449.5,15354.2880465
2023-02-03,23449.5,23723.5,23212.5,23338.0,12883.46926971
2023-02-04,23338.0,23594.0,23230.0,23387.5,4216.32128688
2023-02-05,23387.5,23434.5,22635.5,22885.0,8392.03815795
2023-02-06,22886.0,23171.5,22641.0,22915.0,7173.53769007
2023-02-07,22915.0,23450.0,22776.0,23235.5,10530.51647978
2023-02-08,23235.5,23240.0,22356.5,22678.0,10238.53191705
2023-02-09,22678.0,22841.0,21632.0,21912.0,16891.44563609
2023-02-10,21912.5,21926.5,21459.0,21698.5,9782.73120806
2023-02-11,21698.5,21898.5,21624.0,21801.0,3063.36076977
2023-02-12,21801.0,22084.5,21631.5,21883.0,7491.65990745
2023-02-13,21883.0,21887.0,21371.0,21775.0,10527.28638894
2023-02-14,21775.0,22328.0,21510.5,22118.5,14748.04730849
2023-02-15,22119.0,24943.0,22099.0,24643.0,27070.36997313
2023-02-16,24643.0,25306.0,23355.0,23646.5,30927.30115994
2023-02-17,23646.5,25061.0,23549.5,24541.0,19718.98681158
2023-02-18,24541.0,24918.0,24463.5,24591.5,5265.30683548
2023-02-19,24591.5,25239.5,23842.0,24516.5,11607.8552038
2023-02-20,24516.5,25143.0,24389.5,25007.0,11940.39498578
2023-02-21,25007.0,25300.0,23861.5,24074.5,19470.65653569
2023-02-22,24074.0,24610.0,23586.0,24394.5,17116.71324064
2023-02-23,24394.5,24504.5,23620.0,23854.0,17806.33444751
2023-02-24,23854.0,24045.5,22844.0,23119.0,15091.16282059
2023-02-25,23118.5,23253.0,22756.5,23157.0,4652.28033905
2023-02-26,23157.5,23695.0,23122.0,23427.0,5954.19922962
2023-02-27,23427.5,23900.0,23123.5,23239.5,9825.09433429
2023-02-28,23239.5,23854.0,23026.0,23724.0,10120.98558432
2023-03-01,23723.5,24020.0,23312.5,23402.5,10409.69887175
2023-03-02,23402.0,23571.0,21959.5,22351.0,19105.86630922
2023-03-03,22350.5,22494.0,22144.5,22359.5,7808.00854281
2023-03-04,22359.5,22654.5,22164.5,22383.5,4187.54320438
2023-03-05,22383.5,22553.0,22266.0,22381.5,3890.81247995
2023-03-06,22381.5,22602.0,22299.5,22421.5,5350.14449499
2023-03-07,22421.5,22484.0,21829.0,21962.0,12003.32005907
2023-03-08,21961.5,22219.0,21575.0,21679.0,9910.86233946
2023-03-09,21678.5,21829.5,19772.5,19940.5,29846.58995975
2023-03-10,19940.5,20869.0,19554.0,19944.5,33269.23936721
2023-03-11,19943.0,20658.5,19860.0,20518.5,22145.29530325
2023-03-12,20518.5,22781.0,20435.0,22553.0,40255.15816834
2023-03-13,22553.0,24926.0,21861.5,24369.5,53143.16047817
2023-03-14,24369.5,26695.0,24014.5,25001.5,52961.37031551
2023-03-15,25005.0,25316.0,23913.5,24658.0,32445.6496427
2023-03-16,24657.5,26290.5,24437.5,26178.0,33444.6411921
2023-03-17,26178.0,27877.0,26015.0,27419.0,39406.4271548
2023-03-18,27419.0,27734.0,26656.5,27043.5,12778.62227149
2023-03-19,27043.5,28500.0,26950.5,28285.0,19886.4702004
2023-03-20,28285.0,28590.5,27400.0,27599.0,20323.53448777
2023-03-21,27599.5,28547.5,27491.0,28167.0,14438.74407248
2023-03-22,28167.0,28960.0,26657.5,27723.5,30887.40160999
2023-03-23,27723.5,28860.0,27344.0,28349.5,23981.72000679
2023-03-24,28349.5,28365.5,27003.0,27523.0,19884.30130513
2023-03-25,27524.5,27848.0,27188.5,27538.5,6244.30298599
2023-03-26,27538.5,28267.0,27519.0,27840.0,8204.44292596
2023-03-27,27840.0,28026.5,26507.0,26965.0,16347.65081863
2023-03-28,26964.5,28204.5,26634.0,28111.0,13349.64035537
2023-03-29,28116.0,29225.0,28065.5,28770.0,22824.37239827
2023-03-30,28770.0,28796.5,27490.5,27737.0,25289.24613543
2023-03-31,27737.0,28819.0,27700.0,28448.0,17835.56935281
2023-04-01,28448.0,28590.0,28237.5,28433.0,3598.4764418
2023-04-02,28433.0,28468.0,27570.0,27966.5,7382.62863449
2023-04-03,27970.0,28541.5,27180.0,28027.5,15846.73821555
2023-04-04,28028.0,28795.0,27946.0,28545.0,10657.23481111
2023-04-05,28545.0,28768.0,27810.5,27918.5,10532.63002717
2023-04-06,27919.0,28200.0,27688.0,27850.5,10689.00860359
2023-04-07,27844.5,28165.0,27790.0,28091.5,5478.12456139
2023-04-08,28091.0,28123.5,27856.5,27914.0,3059.00071038
2023-04-09,27914.0,28543.5,27801.0,28289.0,5742.78880322
2023-04-10,28288.5,30499.5,28164.5,30144.0,20465.97013514
2023-04-11,30144.5,30600.0,29869.0,30015.0,9843.1588857
2023-04-12,30015.0,30550.0,29680.5,30110.0,11898.66174117
2023-04-13,30110.0,31099.0,30076.5,30772.5,15938.85211389
2023-04-14,30773.0,30895.0,29998.0,30457.5,10652.63177298
2023-04-15,30458.0,30496.0,30150.5,30379.0,3249.69064959
2023-04-16,30379.5,30589.5,29759.5,29850.5,7528.64339142
2023-04-17,29851.0,29922.0,29106.0,29788.5,11986.5435329
2023-04-18,29788.5,30515.5,29705.0,30090.0,11049.74089701
2023-04-19,30090.0,30090.5,28555.0,28856.0,21961.64854074
2023-04-20,28856.5,28950.5,27814.0,28164.0,20994.8472505
2023-04-21,28165.0,28309.0,27121.5,27273.5,11590.8604683
2023-04-22,27273.0,27878.5,27189.0,27725.5,5441.27064675
2023-04-23,27725.5,28000.0,27319.0,27448.0,6132.26216437
2023-04-24,27448.0,27715.0,26955.0,27265.0,9015.60294807
2023-04-25,27264.5,28605.0,27190.5,28388.5,11749.21095396
2023-04-26,28388.5,30038.5,27175.0,28905.5,41525.02952648
2023-04-27,28905.0,29900.0,28673.5,29505.0,18828.35607634
2023-04-28,29505.0,29521.0,28907.5,29361.0,9711.55072878
2023-04-29,29361.0,29409.5,29050.0,29284.0,2796.78662774
2023-04-30,29284.0,29976.0,28272.0,28641.5,11378.8034515
2023-05-01,28641.0,28669.0,27656.5,28047.0,9110.21494579
2023-05-02,28047.0,28900.0,27905.0,28667.5,10370.5432693
2023-05-03,28668.0,29279.5,28122.0,29085.0,16202.47563313
2023-05-04,29085.0,29555.0,28680.5,29069.0,12383.47753031
2023-05-05,29069.0,29858.5,28768.0,29407.5,11030.52112926
2023-05-06,29407.5,29408.0,28400.0,28927.5,7893.04640085
2023-05-07,28927.5,29130.0,27850.0,28002.5,10638.22337293
2023-05-08,28003.0,28089.5,27262.5,27663.5,12400.85921992
2023-05-09,27663.5,27858.0,27369.0,27550.0,7762.39627493
2023-05-10,27550.0,28342.5,26750.0,27465.5,18712.29578226
2023-05-11,27465.5,27637.5,26125.0,26298.0,15055.25931494
2023-05-12,26298.0,26989.0,25808.0,26795.5,12436.44582105
2023-05-13,26796.0,27065.5,26581.0,26873.0,4023.67018638
2023-05-14,26873.0,27562.0,26727.5,27425.5,8161.09222518
2023-05-15,27426.0,27694.5,26855.5,27266.5,9027.01481376
