,index_price
2022-04-29,38611.92
2022-04-30,37634.1
2022-05-01,38585.88
2022-05-02,38474.48
2022-05-03,37670.43
2022-05-04,39686.55
2022-05-05,36542.96
2022-05-06,35968.39
2022-05-07,34804.68
2022-05-08,34216.66
2022-05-09,30260.63
2022-05-10,30892.66
2022-05-11,28846.38
2022-05-12,29161.58
2022-05-13,29446.91
2022-05-14,30104.81
2022-05-15,31307.48
2022-05-16,30146.92
2022-05-17,30269.35
2022-05-18,29006.16
2022-05-19,30373.7
2022-05-20,29167.8
2022-05-21,29417.78
2022-05-22,30323.34
2022-05-23,29126.05
2022-05-24,29563.49
2022-05-25,29639.02
2022-05-26,29601.73
2022-05-27,28573.73
2022-05-28,29066.57
2022-05-29,29417.86
2022-05-30,31719.86
2022-05-31,31817.81
2022-06-01,29825.33
2022-06-02,30422.63
2022-06-03,29728.45
2022-06-04,29794.29
2022-06-05,29933.85
2022-06-06,31541.42
2022-06-07,31156.88
2022-06-08,30411.55
2022-06-09,30119.01
2022-06-10,29045.57
2022-06-11,28421.73
2022-06-12,26827.95
2022-06-13,22415.82
2022-06-14,22204.82
2022-06-15,22492.57
2022-06-16,20416.86
2022-06-17,20530.36
2022-06-18,18959.48
2022-06-19,20619.98
2022-06-20,20619.79
2022-06-21,20696.99
2022-06-22,19950.94
2022-06-23,21174.72
2022-06-24,21317.1
2022-06-25,21466.7
2022-06-26,21083.24
2022-06-27,20913.72
2022-06-28,20376.63
2022-06-29,20109.6
2022-06-30,19800.65
2022-07-01,19385.48
2022-07-02,19208.9
2022-07-03,19281.99
2022-07-04,20222.2
2022-07-05,20378.7
2022-07-06,20562.6
2022-07-07,21615.61
2022-07-08,21606.34
2022-07-09,21577.74
2022-07-10,20850.93
2022-07-11,20006.83
2022-07-12,19272.1
2022-07-13,20116.02
2022-07-14,20556.52
2022-07-15,20831.17
2022-07-16,21206.61
2022-07-17,20764.42
2022-07-18,22504.11
2022-07-19,23335.01
2022-07-20,23237.28
2022-07-21,23151.6
2022-07-22,22682.63
2022-07-23,22442.17
2022-07-24,22625.75
2022-07-25,21331.74
2022-07-26,21241.2
2022-07-27,22923.14
2022-07-28,23811.95
2022-07-29,23782.93
2022-07-30,23604.39
2022-07-31,23466.38
2022-08-01,23267.65
2022-08-02,23120.87
2022-08-03,22848.98
2022-08-04,22610.27
2022-08-05,23247.31
2022-08-06,22953.44
2022-08-07,23129.17
2022-08-08,23889.66
2022-08-09,23170.08
2022-08-10,23963.8
2022-08-11,23937.58
2022-08-12,24413.27
2022-08-13,24500.73
2022-08-14,24210.27
2022-08-15,24071.55
2022-08-16,23878.44
2022-08-17,23331.31
2022-08-18,23216.85
2022-08-19,20863.38
2022-08-20,21194.98
2022-08-21,21564.41
2022-08-22,21379.22
2022-08-23,21555.5
2022-08-24,21468.61
2022-08-25,21650.71
2022-08-26,20247.31
2022-08-27,20034.54
2022-08-28,19531.86
2022-08-29,20308.06
2022-08-30,19839.99
2022-08-31,20051.85
2022-09-01,20060.17
2022-09-02,19954.6
2022-09-03,19807.12
2022-09-04,20013.11
2022-09-05,19853.05
2022-09-06,18812.11
2022-09-07,19296.9
2022-09-08,19298.23
2022-09-09,21401.47
2022-09-10,21685.89
2022-09-11,21845.39
2022-09-12,22377.39
2022-09-13,20181.42
2022-09-14,20269.19
2022-09-15,19670.89
2022-09-16,19736.11
2022-09-17,20046.51
2022-09-18,19405.16
2022-09-19,19530.03
2022-09-20,18845.7
2022-09-21,18500.23
2022-09-22,19414.75
2022-09-23,19291.59
2022-09-24,18920.07
2022-09-25,18771.64
2022-09-26,19187.53
2022-09-27,19106.04
2022-09-28,19453.52
2022-09-29,19594.84
2022-09-30,19473.05
2022-10-01,19234.75
2022-10-02,19029.79
2022-10-03,19654.11
2022-10-04,20384.93
2022-10-05,20131.49
2022-10-06,19931.52
2022-10-07,19528.02
2022-10-08,19416.04
2022-10-09,19393.57
2022-10-10,19132.6
2022-10-11,19043.89
2022-10-12,19155.61
2022-10-13,19361.18
2022-10-14,19171.05
2022-10-15,19108.41
2022-10-16,19274.97
2022-10-17,19550.46
2022-10-18,19330.23
2022-10-19,19128.94
2022-10-20,19013.51
2022-10-21,19173.83
2022-10-22,19200.99
2022-10-23,19572.88
2022-10-24,19335.57
2022-10-25,20100.24
2022-10-26,20797.31
2022-10-27,20284.56
2022-10-28,20588.0
2022-10-29,20817.68
2022-10-30,20616.2
2022-10-31,20503.76
2022-11-01,20485.41
2022-11-02,20154.19
2022-11-03,20200.21
2022-11-04,21153.69
2022-11-05,21270.76
2022-11-06,20916.79
2022-11-07,20571.21
2022-11-08,18541.29
2022-11-09,15874.35
2022-11-10,17557.43
2022-11-11,16991.71
2022-11-12,16774.79
2022-11-13,16316.08
2022-11-14,16645.77
2022-11-15,16856.43
2022-11-16,16660.65
2022-11-17,16676.78
2022-11-18,16641.73
2022-11-19,16722.83
2022-11-20,16257.85
2022-11-21,15754.28
2022-11-22,16150.45
2022-11-23,16591.61
2022-11-24,16579.43
2022-11-25,16505.23
2022-11-26,16437.99
2022-11-27,16406.23
2022-11-28,16208.73
2022-11-29,16443.61
2022-11-30,17166.52
2022-12-01,16975.7
2022-12-02,17081.77
2022-12-03,16897.15
2022-12-04,17112.89
2022-12-05,16942.6
2022-12-06,17092.91
2022-12-07,16834.82
2022-12-08,17225.74
2022-12-09,17141.59
2022-12-10,17116.28
2022-12-11,17100.07
2022-12-12,17211.93
2022-12-13,17773.86
2022-12-14,17801.02
2022-12-15,17357.26
2022-12-16,16635.58
2022-12-17,16787.44
2022-12-18,16746.25
2022-12-19,16426.62
2022-12-20,16907.57
2022-12-21,16819.22
2022-12-22,16816.07
2022-12-23,16779.66
2022-12-24,16839.13
2022-12-25,16827.32
2022-12-26,16914.81
2022-12-27,16696.89
2022-12-28,16529.33
2022-12-29,16636.26
