,index_price
2020-07-25,9688.95
2020-07-26,9937.52
2020-07-27,11062.19
2020-07-28,10933.38
2020-07-29,11102.94
2020-07-30,11132.36
2020-07-31,11327.22
2020-08-01,11818.76
2020-08-02,11089.57
2020-08-03,11196.38
2020-08-04,11187.07
2020-08-05,11744.67
2020-08-06,11761.22
2020-08-07,11597.54
2020-08-08,11739.12
2020-08-09,11669.93
2020-08-10,11863.95
2020-08-11,11382.44
2020-08-12,11585.58
2020-08-13,11774.51
2020-08-14,11786.88
2020-08-15,11868.9
2020-08-16,11908.1
2020-08-17,12300.42
2020-08-18,11961.77
2020-08-19,11723.55
2020-08-20,11875.35
2020-08-21,11508.35
2020-08-22,11685.67
2020-08-23,11674.48
2020-08-24,11758.85
2020-08-25,11360.47
2020-08-26,11452.73
2020-08-27,11313.65
2020-08-28,11532.88
2020-08-29,11487.49
2020-08-30,11698.88
2020-08-31,11659.69
2020-09-01,11921.39
2020-09-02,11401.64
2020-09-03,10205.8
2020-09-04,10487.12
2020-09-05,10113.91
2020-09-06,10293.55
2020-09-07,10362.17
2020-09-08,10117.81
2020-09-09,10267.64
2020-09-10,10334.06
2020-09-11,10375.91
2020-09-12,10446.97
2020-09-13,10319.48
2020-09-14,10671.59
2020-09-15,10772.19
2020-09-16,11023.99
2020-09-17,10914.94
2020-09-18,10922.43
2020-09-19,11079.13
2020-09-20,10926.24
2020-09-21,10420.21
2020-09-22,10531.2
2020-09-23,10234.23
2020-09-24,10744.1
2020-09-25,10692.64
2020-09-26,10743.91
2020-09-27,10750.94
2020-09-28,10680.95
2020-09-29,10840.33
2020-09-30,10784.02
2020-10-01,10594.5
2020-10-02,10574.44
2020-10-03,10566.33
2020-10-04,10664.01
2020-10-05,10796.97
2020-10-06,10590.79
2020-10-07,10655.76
2020-10-08,10922.58
2020-10-09,11072.35
2020-10-10,11275.08
2020-10-11,11375.24
2020-10-12,11549.76
2020-10-13,11451.77
2020-10-14,11404.32
2020-10-15,11499.93
2020-10-16,11356.27
2020-10-17,11355.42
2020-10-18,11503.86
2020-10-19,11757.44
2020-10-20,11964.48
2020-10-21,12829.55
2020-10-22,12967.76
2020-10-23,12945.21
2020-10-24,13100.17
2020-10-25,13040.14
2020-10-26,13079.78
2020-10-27,13665.05
2020-10-28,13289.16
2020-10-29,13482.69
2020-10-30,13557.42
2020-10-31,13811.42
2020-11-01,13729.77
2020-11-02,13580.49
2020-11-03,14015.87
2020-11-04,14130.4
2020-11-05,15608.97
2020-11-06,15593.22
2020-11-07,14821.92
2020-11-08,15517.05
2020-11-09,15348.18
2020-11-10,15335.88
2020-11-11,15726.25
2020-11-12,16305.46
2020-11-13,16332.49
2020-11-14,16093.16
2020-11-15,16006.6
2020-11-16,16720.41
2020-11-17,17677.15
2020-11-18,17826.77
2020-11-19,17823.36
2020-11-20,18675.34
2020-11-21,18700.45
2020-11-22,18494.09
2020-11-23,18383.08
2020-11-24,19191.43
2020-11-25,18736.55
2020-11-26,17094.94
2020-11-27,17144.58
2020-11-28,17682.77
2020-11-29,18190.32
2020-11-30,19706.27
2020-12-01,18872.26
2020-12-02,19232.95
2020-12-03,19477.31
2020-12-04,18725.73
2020-12-05,19157.29
2020-12-06,19387.3
2020-12-07,19219.01
2020-12-08,18308.74
2020-12-09,18558.92
2020-12-10,18268.31
2020-12-11,18041.07
2020-12-12,18806.07
2020-12-13,19113.3
2020-12-14,19267.9
2020-12-15,19458.64
2020-12-16,21368.95
2020-12-17,22835.6
2020-12-18,23136.37
2020-12-19,23853.35
2020-12-20,23484.48
2020-12-21,22725.41
2020-12-22,23821.5
2020-12-23,23219.28
2020-12-24,23720.6
