,index_price
2023-03-06,22431.06
2023-03-07,22184.84
2023-03-08,21683.37
2023-03-09,20249.44
2023-03-10,20213.98
2023-03-11,20640.88
2023-03-12,22029.66
2023-03-13,24125.95
2023-03-14,24776.08
2023-03-15,24331.21
2023-03-16,25015.75
2023-03-17,27435.22
2023-03-18,26945.5
2023-03-19,28180.24
2023-03-20,27898.77
2023-03-21,28189.85
2023-03-22,27335.6
2023-03-23,28383.82
2023-03-24,27398.43
2023-03-25,27467.81
2023-03-26,28078.89
2023-03-27,27141.44
2023-03-28,27293.58
2023-03-29,28415.05
2023-03-30,27934.9
2023-03-31,28513.52
2023-04-01,28445.59
2023-04-02,28089.48
2023-04-03,27852.19
2023-04-04,28094.62
2023-04-05,28160.89
2023-04-06,27963.1
2023-04-07,27936.16
2023-04-08,27962.92
2023-04-09,28339.94
2023-04-10,29700.51
2023-04-11,30255.09
2023-04-12,29932.03
2023-04-13,30338.99
2023-04-14,30420.21
2023-04-15,30331.04
2023-04-16,30425.03
2023-04-17,29444.34
2023-04-18,30360.62
2023-04-19,28760.93
2023-04-20,28221.07
2023-04-21,27327.46
2023-04-22,27589.83
2023-04-23,27566.89
2023-04-24,27497.09
2023-04-25,28342.13
2023-04-26,28386.12
2023-04-27,29309.23
2023-04-28,29419.81
2023-04-29,29251.15
2023-04-30,29373.93
2023-05-01,28126.49
2023-05-02,28762.52
2023-05-03,29145.48
2023-05-04,28843.6
2023-05-05,29661.12
2023-05-06,28858.66
2023-05-07,28446.26
2023-05-08,27664.49
2023-05-09,27587.33
2023-05-10,27628.63
2023-05-11,26854.06
2023-05-12,26791.39
2023-05-13,26853.84
2023-05-14,26937.0
2023-05-15,27214.01
2023-05-16,26984.17
2023-05-17,27421.81
2023-05-18,26842.57
2023-05-19,26879.12
2023-05-20,27123.67
2023-05-21,26787.68
2023-05-22,26870.67
2023-05-23,27223.83
2023-05-24,26341.19
2023-05-25,26525.09
2023-05-26,26786.96
2023-05-27,26833.72
2023-05-28,28072.21
2023-05-29,27625.48
2023-05-30,27693.7
2023-05-31,27193.4
2023-06-01,26817.49
2023-06-02,27198.53
2023-06-03,27079.89
2023-06-04,27100.06
2023-06-05,25808.8
2023-06-06,27241.18
2023-06-07,26347.42
2023-06-08,26505.72
2023-06-09,26488.29
2023-06-10,25888.68
2023-06-11,26058.43
2023-06-12,25925.34
2023-06-13,25851.27
2023-06-14,25094.41
2023-06-15,25601.93
2023-06-16,26317.76
2023-06-17,26545.87
2023-06-18,26459.84
2023-06-19,26758.22
2023-06-20,28380.03
2023-06-21,30053.07
2023-06-22,29899.03
2023-06-23,30690.95
2023-06-24,30550.92
2023-06-25,30467.27
2023-06-26,30256.02
2023-06-27,30668.46
2023-06-28,30078.06
2023-06-29,30470.31
2023-06-30,30462.54
2023-07-01,30583.18
2023-07-02,30627.5
2023-07-03,31131.3
2023-07-04,30776.41
2023-07-05,30528.51
2023-07-06,30007.78
2023-07-07,30345.6
2023-07-08,30259.15
2023-07-09,30173.7
2023-07-10,30378.9
2023-07-11,30605.9
2023-07-12,30398.84
2023-07-13,31464.61
2023-07-14,30303.27
2023-07-15,30291.65
2023-07-16,30188.21
2023-07-17,30129.43
2023-07-18,29783.62
2023-07-19,29838.51
2023-07-20,29802.83
2023-07-21,29943.13
2023-07-22,29786.4
2023-07-23,29953.62
2023-07-24,29181.58
2023-07-25,29238.22
2023-07-26,29308.78
2023-07-27,29197.69
2023-07-28,29318.11
2023-07-29,29358.41
2023-07-30,29281.1
2023-07-31,29234.33
2023-08-01,29694.08
2023-08-02,29149.75
2023-08-03,29182.59
2023-08-04,29070.63
2023-08-05,29052.84
2023-08-06,29053.58
2023-08-07,29155.97
2023-08-08,29765.01
2023-08-09,29576.05
2023-08-10,29443.99
2023-08-11,29404.06
2023-08-12,29415.29
2023-08-13,29280.39
2023-08-14,29408.69
2023-08-15,29153.97
2023-08-16,28713.66
2023-08-17,26638.01
2023-08-18,26039.09
2023-08-19,26084.26
2023-08-20,26187.29
2023-08-21,26122.65
2023-08-22,26002.95
2023-08-23,26411.32
2023-08-24,26176.57
2023-08-25,26050.22
2023-08-26,26008.55
2023-08-27,26090.11
2023-08-28,26105.56
2023-08-29,27733.48
2023-08-30,27298.97
2023-08-31,25929.43
2023-09-01,25800.74
2023-09-02,25877.56
2023-09-03,25969.23
2023-09-04,25803.99
2023-09-05,25791.22
2023-09-06,25757.72
2023-09-07,26252.0
2023-09-08,25906.23
2023-09-09,25893.91
2023-09-10,25841.44
2023-09-11,25165.07
2023-09-12,25821.9
2023-09-13,26227.4
2023-09-14,26518.46
2023-09-15,26605.32
2023-09-16,26557.3
2023-09-17,26529.95
2023-09-18,26754.03
2023-09-19,27215.89
2023-09-20,27127.47
2023-09-21,26569.59
2023-09-22,26576.67
2023-09-23,26580.13
2023-09-24,26232.91
2023-09-25,26295.91
2023-09-26,26228.35
2023-09-27,26353.82
2023-09-28,27019.69
