,index_price
2021-08-09,46311.74
2021-08-10,45511.57
2021-08-11,45757.23
2021-08-12,44434.19
2021-08-13,47667.32
2021-08-14,47153.44
2021-08-15,47299.37
2021-08-16,46206.18
2021-08-17,44671.67
2021-08-18,44618.51
2021-08-19,46627.55
2021-08-20,49218.11
2021-08-21,48887.95
2021-08-22,49334.15
2021-08-23,49551.32
2021-08-24,47729.08
2021-08-25,48868.07
2021-08-26,47364.66
2021-08-27,49079.0
2021-08-28,48818.81
2021-08-29,48812.56
2021-08-30,47121.51
2021-08-31,47256.88
2021-09-01,48664.67
2021-09-02,49845.71
2021-09-03,49675.4
2021-09-04,49850.24
2021-09-05,51778.88
2021-09-06,52421.35
2021-09-07,46634.32
2021-09-08,46052.69
2021-09-09,46500.75
2021-09-10,44497.39
2021-09-11,45131.32
2021-09-12,46365.61
2021-09-13,45066.66
2021-09-14,46911.45
2021-09-15,48047.76
2021-09-16,47780.22
2021-09-17,47199.13
2021-09-18,48039.67
2021-09-19,47168.16
2021-09-20,42676.99
2021-09-21,40500.47
2021-09-22,43533.78
2021-09-23,44802.1
2021-09-24,42702.07
2021-09-25,42609.29
2021-09-26,43126.94
2021-09-27,42261.56
2021-09-28,41023.01
2021-09-29,41501.73
2021-09-30,43373.05
2021-10-01,48049.85
2021-10-02,47686.53
2021-10-03,48133.34
2021-10-04,48840.13
2021-10-05,51491.53
2021-10-06,55357.7
2021-10-07,53981.46
2021-10-08,53809.19
2021-10-09,55049.0
2021-10-10,54413.16
2021-10-11,57334.76
2021-10-12,56252.89
2021-10-13,57278.31
2021-10-14,57434.86
2021-10-15,61358.74
2021-10-16,60969.78
2021-10-17,61516.57
2021-10-18,61947.25
2021-10-19,64272.34
2021-10-20,66018.42
2021-10-21,62616.58
2021-10-22,60737.43
2021-10-23,61286.78
2021-10-24,60905.47
2021-10-25,62815.69
2021-10-26,60347.36
2021-10-27,58745.74
2021-10-28,60705.65
2021-10-29,62344.25
2021-10-30,61367.18
2021-10-31,61412.77
2021-11-01,61057.22
2021-11-02,63231.01
2021-11-03,62851.55
2021-11-04,61375.48
2021-11-05,61079.78
2021-11-06,61512.35
2021-11-07,62990.77
2021-11-08,67567.47
2021-11-09,66783.47
2021-11-10,64389.28
2021-11-11,65155.83
2021-11-12,64315.68
2021-11-13,64402.32
2021-11-14,64952.73
2021-11-15,63549.46
2021-11-16,60319.11
2021-11-17,60049.6
2021-11-18,56686.07
2021-11-19,58131.25
2021-11-20,59726.42
2021-11-21,58681.55
2021-11-22,56285.12
2021-11-23,57718.26
2021-11-24,57090.06
2021-11-25,58980.88
2021-11-26,53576.25
2021-11-27,54616.38
2021-11-28,57215.25
2021-11-29,58117.35
2021-11-30,57165.12
2021-12-01,57151.95
2021-12-02,56648.06
2021-12-03,53651.23
2021-12-04,49171.6
2021-12-05,49331.54
2021-12-06,50400.51
2021-12-07,50682.4
2021-12-08,50528.47
2021-12-09,47718.53
2021-12-10,47257.14
2021-12-11,49308.72
2021-12-12,50354.48
2021-12-13,46823.53
2021-12-14,48258.7
2021-12-15,48783.59
2021-12-16,47666.54
2021-12-17,46223.71
2021-12-18,46832.19
2021-12-19,47102.53
2021-12-20,46900.64
2021-12-21,49004.47
2021-12-22,48712.68
2021-12-23,50695.63
2021-12-24,50723.38
2021-12-25,50552.38
2021-12-26,50746.25
2021-12-27,50658.36
2021-12-28,47545.04
2021-12-29,46386.62
2021-12-30,47071.75
2021-12-31,46347.11
2022-01-01,47675.99
2022-01-02,47377.13
2022-01-03,46446.35
2022-01-04,45884.97
2022-01-05,43434.97
2022-01-06,43218.16
2022-01-07,41489.86
2022-01-08,41686.48
2022-01-09,41890.51
2022-01-10,41875.94
2022-01-11,42796.04
2022-01-12,43993.26
2022-01-13,42530.41
2022-01-14,43153.55
2022-01-15,43238.45
2022-01-16,43101.57
2022-01-17,42253.0
2022-01-18,42430.69
2022-01-19,41702.01
2022-01-20,40611.33
2022-01-21,36506.06
2022-01-22,34973.7
2022-01-23,36253.55
2022-01-24,36747.45
2022-01-25,36895.63
2022-01-26,36854.75
2022-01-27,37192.01
2022-01-28,37760.96
2022-01-29,37980.24
2022-01-30,38121.54
2022-01-31,38527.9
2022-02-01,38843.1
2022-02-02,36851.41
2022-02-03,37227.38
2022-02-04,41590.73
2022-02-05,41583.0
2022-02-06,42414.45
2022-02-07,43875.46
2022-02-08,44126.39
2022-02-09,44476.84
2022-02-10,43535.77
2022-02-11,42396.89
2022-02-12,42116.32
2022-02-13,42122.83
2022-02-14,42683.12
2022-02-15,44626.31
2022-02-16,44168.47
2022-02-17,40548.08
2022-02-18,40067.21
2022-02-19,40129.47
2022-02-20,38388.71
2022-02-21,37053.17
2022-02-22,38317.16
2022-02-23,37360.24
2022-02-24,38371.63
2022-02-25,39232.2
2022-02-26,39126.81
2022-02-27,37695.93
2022-02-28,43201.29
2022-03-01,44396.47
2022-03-02,43921.81
2022-03-03,42500.61
2022-03-04,39134.3
2022-03-05,39347.05
2022-03-06,38365.25
2022-03-07,38059.71
2022-03-08,38756.03
2022-03-09,41958.37
2022-03-10,39495.08
2022-03-11,38759.38
2022-03-12,38811.79
2022-03-13,37820.58
2022-03-14,39619.37
2022-03-15,39363.69
2022-03-16,41129.12
2022-03-17,40943.57
2022-03-18,41856.26
2022-03-19,42219.09
2022-03-20,41239.49
2022-03-21,41053.95
2022-03-22,42376.64
2022-03-23,43004.26
2022-03-24,43949.35
