,index_price
2022-10-13,19435.72
2022-10-14,19197.38
2022-10-15,19123.84
2022-10-16,19273.08
2022-10-17,19544.05
2022-10-18,19134.5
2022-10-19,19104.32
2022-10-20,19070.0
2022-10-21,19158.06
2022-10-22,19210.31
2022-10-23,19587.29
2022-10-24,19370.42
2022-10-25,20119.56
2022-10-26,20795.5
2022-10-27,20356.06
2022-10-28,20598.92
2022-10-29,20879.61
2022-10-30,20568.19
2022-10-31,20473.21
2022-11-01,20460.03
2022-11-02,20143.66
2022-11-03,20208.42
2022-11-04,21085.98
2022-11-05,21333.07
2022-11-06,20990.39
2022-11-07,20498.18
2022-11-08,18485.62
2022-11-09,15698.43
2022-11-10,17509.97
2022-11-11,16782.25
2022-11-12,16768.12
2022-11-13,16334.59
2022-11-14,16573.71
2022-11-15,16755.91
2022-11-16,16698.08
2022-11-17,16696.07
2022-11-18,16619.69
2022-11-19,16769.75
2022-11-20,16237.96
2022-11-21,15784.7
2022-11-22,16140.3
2022-11-23,16469.69
2022-11-24,16554.16
2022-11-25,16529.97
2022-11-26,16483.34
2022-11-27,16492.09
2022-11-28,16219.79
2022-11-29,16462.91
2022-11-30,17183.57
2022-12-01,16953.79
2022-12-02,17075.48
2022-12-03,16912.45
2022-12-04,17085.76
2022-12-05,16946.34
2022-12-06,17098.52
2022-12-07,16852.33
2022-12-08,17235.25
2022-12-09,17127.11
2022-12-10,17181.65
2022-12-11,17126.0
2022-12-12,17183.54
2022-12-13,17774.49
2022-12-14,17795.95
2022-12-15,17357.19
2022-12-16,16660.35
2022-12-17,16706.6
2022-12-18,16778.96
2022-12-19,16443.28
2022-12-20,16882.36
2022-12-21,16741.27
2022-12-22,16817.4
2022-12-23,16774.91
2022-12-24,16832.55
2022-12-25,16751.15
2022-12-26,16840.94
2022-12-27,16699.0
2022-12-28,16532.04
2022-12-29,16603.09
2022-12-30,16583.48
2022-12-31,16505.15
2023-01-01,16613.39
2023-01-02,16693.35
2023-01-03,16652.08
2023-01-04,16826.6
2023-01-05,16829.48
2023-01-06,16971.39
2023-01-07,16945.01
2023-01-08,17093.4
2023-01-09,17167.59
2023-01-10,17452.8
2023-01-11,17950.49
2023-01-12,18864.16
2023-01-13,19930.25
2023-01-14,20958.19
2023-01-15,20857.92
2023-01-16,21168.78
2023-01-17,21150.12
2023-01-18,20680.66
2023-01-19,21111.44
2023-01-20,22694.29
2023-01-21,22769.26
2023-01-22,22701.78
2023-01-23,22969.68
2023-01-24,22631.14
2023-01-25,23035.99
2023-01-26,23010.03
2023-01-27,23044.43
2023-01-28,22997.65
2023-01-29,23755.21
2023-01-30,22749.33
2023-01-31,23202.93
2023-02-01,23730.11
2023-02-02,23558.67
2023-02-03,23391.06
2023-02-04,23300.12
2023-02-05,22967.55
2023-02-06,22774.31
2023-02-07,23286.84
2023-02-08,22888.28
2023-02-09,21802.71
2023-02-10,21558.27
2023-02-11,21812.3
2023-02-12,21786.92
2023-02-13,21834.45
2023-02-14,22262.73
2023-02-15,24335.54
2023-02-16,23775.18
2023-02-17,24606.1
2023-02-18,24665.51
2023-02-19,24504.41
2023-02-20,24701.36
2023-02-21,24356.05
2023-02-22,24208.6
2023-02-23,23855.76
2023-02-24,23091.48
2023-02-25,23114.2
2023-02-26,23506.64
2023-02-27,23487.94
2023-02-28,23187.32
2023-03-01,23653.88
2023-03-02,23450.45
2023-03-03,22372.04
2023-03-04,22213.24
2023-03-05,22426.23
2023-03-06,22437.28
2023-03-07,22191.64
2023-03-08,21719.62
2023-03-09,20362.95
2023-03-10,20227.98
2023-03-11,20576.78
2023-03-12,22194.98
2023-03-13,24190.34
2023-03-14,24742.77
2023-03-15,24374.06
2023-03-16,25095.1
2023-03-17,27446.9
2023-03-18,26991.95
2023-03-19,28125.47
2023-03-20,27771.78
2023-03-21,28151.69
2023-03-22,27313.58
2023-03-23,28337.03
2023-03-24,27402.22
2023-03-25,27450.77
2023-03-26,28084.54
2023-03-27,27117.46
2023-03-28,27264.97
2023-03-29,28388.12
2023-03-30,28025.42
2023-03-31,28477.93
2023-04-01,28504.17
2023-04-02,28153.52
2023-04-03,27892.32
2023-04-04,28138.44
2023-04-05,28190.42
2023-04-06,28037.13
2023-04-07,27888.72
2023-04-08,27991.64
2023-04-09,28363.1
2023-04-10,29650.0
2023-04-11,30256.82
2023-04-12,29945.25
2023-04-13,30324.97
2023-04-14,30496.61
2023-04-15,30329.99
2023-04-16,30302.19
2023-04-17,29418.82
2023-04-18,30388.63
2023-04-19,28866.86
2023-04-20,28226.76
2023-04-21,27315.35
2023-04-22,27807.57
2023-04-23,27579.19
2023-04-24,27522.49
2023-04-25,28329.45
2023-04-26,28271.78
2023-04-27,29470.01
2023-04-28,29361.12
2023-04-29,29212.27
2023-04-30,29253.36
2023-05-01,28096.92
2023-05-02,28658.56
2023-05-03,29016.82
2023-05-04,28812.54
2023-05-05,29535.74
2023-05-06,28894.8
2023-05-07,28446.26
2023-05-08,27662.31
2023-05-09,27669.87
2023-05-10,27638.81
2023-05-11,27028.12
2023-05-12,26793.8
2023-05-13,26906.5
2023-05-14,26912.08
2023-05-15,27237.75
2023-05-16,26983.79
2023-05-17,27386.6
2023-05-18,26833.47
2023-05-19,26888.37
2023-05-20,27136.24
2023-05-21,26737.27
2023-05-22,26850.24
2023-05-23,27233.26
2023-05-24,26328.52
2023-05-25,26477.11
2023-05-26,26748.91
2023-05-27,26884.24
2023-05-28,28086.36
2023-05-29,27742.35
2023-05-30,27702.04
2023-05-31,27247.29
2023-06-01,26822.51
2023-06-02,27253.12
2023-06-03,27075.59
2023-06-04,27099.32
2023-06-05,25740.68
2023-06-06,27236.63
2023-06-07,26348.81
2023-06-08,26499.05
2023-06-09,26465.09
2023-06-10,25856.79
2023-06-11,25912.74
2023-06-12,25894.5
2023-06-13,25906.88
2023-06-14,25125.44
2023-06-15,25562.58
2023-06-16,26324.37
2023-06-17,26508.68
2023-06-18,26336.83
2023-06-19,26842.55
2023-06-20,28332.0
2023-06-21,29991.69
2023-06-22,29906.19
2023-06-23,30690.95
2023-06-24,30547.35
2023-06-25,30465.34
2023-06-26,30281.23
2023-06-27,30683.26
2023-06-28,30098.71
2023-06-29,30493.2
