model_name,variables,filter_rule,num_rules,n_obs_after_filter,retention_ratio,n_oos,r2_1pt,r2_2pt,mse_1pt,mse_2pt,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,all_p_le_0_1_1pt,all_p_le_0_1_2pt,all_p_le_0_15_1pt,all_p_le_0_15_2pt,max_p_1pt,max_p_2pt,coef_1pt_Skewness,p_1pt_Skewness,coef_2pt_Skewness,p_2pt_Skewness,coef_1pt_Median,p_1pt_Median,coef_2pt_Median,p_2pt_Median,coef_1pt_Fear and Greed Index,p_1pt_Fear and Greed Index,coef_2pt_Fear and Greed Index,p_2pt_Fear and Greed Index,coef_1pt_Kurtosis,p_1pt_Kurtosis,coef_2pt_Kurtosis,p_2pt_Kurtosis
model_1,Skewness + Median + Fear and Greed Index,T-2 Return <= 0.106004 AND T-3 Return <= 0.106004,2,217,0.8188679245283019,96,0.016581228479046195,0.016575492410491388,0.0075695602974739425,0.007569604449078586,-0.004313372259506121,-0.004371145705003965,5.777344549784402e-05,False,False,False,False,0.8395827467598677,0.8419950663507394,0.0026112638572423357,0.8395827467598677,0.002578207125764489,0.8419950663507394,-2.479716908110545e-07,0.26301572506802023,-2.4798276582301136e-07,0.2629956153556879,0.0005522800103584182,0.10079470588606868,0.000552559620627413,0.10077913256668453,,,,
model_1,Skewness + Median + Fear and Greed Index,T-2 Return <= 0.106004 AND T-4 Return >= -0.093502,2,215,0.8113207547169812,94,0.012722444186155313,0.01271911441845408,0.00721552199890227,0.007215546334522943,-0.043399420378557485,-0.043561598555833525,0.00016217817727604,False,False,False,False,0.914745188690499,0.9174182314439283,0.001383003095637166,0.914745188690499,0.0013430777944906471,0.9174182314439283,-1.8360683260793088e-07,0.3936478588732577,-1.8363148023858595e-07,0.3935854053343014,0.0005042684870727014,0.13941302017798274,0.0005046438717645359,0.13928462099857966,,,,
model_1,Skewness + Median + Fear and Greed Index,T-2 Return <= 0.106004 AND T-4 Return >= -0.036365,2,193,0.7283018867924528,73,0.027191292829321645,0.027231473919276494,0.0070840065595830165,0.007083713960326129,-0.07648675561516316,-0.07651998149026396,3.322587510079522e-05,False,False,False,False,0.5622257246344198,0.5577292406033819,-0.00785433603991695,0.5622257246344198,-0.007969120290126034,0.5577292406033819,-2.526708426106578e-07,0.261601276659782,-2.52681792873419e-07,0.26157074995467916,0.0008341169746204318,0.024201166734893243,0.0008353098657091509,0.024064872812325482,,,,
model_1,Skewness + Median + Fear and Greed Index,T-2 Return <= 0.106004 AND T-4 Return <= 0.067365,2,189,0.7132075471698113,68,0.018203206806708616,0.01827576508908646,0.0077651679963789,0.007764594122787035,-0.08372794546567985,-0.0836779814757902,-4.9963989889656446e-05,False,False,False,False,0.4653648609275738,0.46681203328280607,0.01707502313615464,0.2089925978299584,0.01718153595608688,0.20703678615129162,-2.1405933164428649e-07,0.37439404008791843,-2.1411993403140045e-07,0.37423296303981013,0.000266043721539298,0.4653648609275738,0.0002651988194239472,0.46681203328280607,,,,
model_1,Skewness + Median + Fear and Greed Index,T-2 Return <= 0.106004 AND T-4 Return <= 0.108559,2,214,0.8075471698113208,93,0.01886948709781422,0.018914632608603377,0.007632098260182338,0.0076317470785914904,-0.049115739096367905,-0.049315664783813995,0.00019992568744608974,False,False,False,False,0.42478716630083424,0.42470975434129565,0.014710512356061328,0.25858639976521164,0.014798213414670297,0.2567957698668002,-1.794649851264516e-07,0.42478716630083424,-1.794881867172008e-07,0.42470975434129565,0.00036942363477722527,0.28710069343915934,0.0003685841978553807,0.2883073826327226,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return >= -0.093502 AND T-4 Return >= -0.093502,2,215,0.8113207547169812,94,0.011929949788587968,0.011970321512331905,0.007235411466445099,0.00723511583352633,-0.03507191887748773,-0.03520623802130318,0.0001343191438154534,False,False,False,False,0.524696340144678,0.5242453555743761,-0.010995679260882017,0.2857886715109522,-0.011053030450463876,0.28397743484628346,-1.3627175548294407e-07,0.524696340144678,-1.3642052727352423e-07,0.5242453555743761,0.0005366221083104439,0.12930444120712664,0.0005375059694015421,0.12879280333070459,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return >= -0.093502 AND T-4 Return >= -0.036365,2,192,0.7245283018867924,72,0.024341532087474138,0.024440233746730544,0.007092118196534558,0.00709140072842798,-0.05362903687457643,-0.053598440456307905,-3.059641826852477e-05,False,False,False,False,0.3804438623955745,0.3798809670425657,-0.016607194398354046,0.11363922615885026,-0.01669537703392439,0.1122797324738307,-1.964790873525857e-07,0.3804438623955745,-1.9670633104164255e-07,0.3798809670425657,0.0007557977894778847,0.04642027944006306,0.0007571640188349472,0.046082097742639654,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return >= -0.093502 AND T-4 Return <= 0.067365,2,189,0.7132075471698113,68,0.00478829355635646,0.004781403842938348,0.007960632516422211,0.007960687626783465,-0.11141206141201909,-0.11131248895150136,-9.957246051772728e-05,False,False,False,False,0.7752946346694686,0.7770157473607431,-0.0031483504347381203,0.7752946346694686,-0.0031264613161857526,0.7770157473607431,-1.5101978387850305e-07,0.5307644482177316,-1.5093831753191314e-07,0.5309787810342985,0.0003264243447978356,0.37309575082832813,0.000326108259467674,0.3735852737171249,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return >= -0.093502 AND T-4 Return <= 0.108559,2,213,0.8037735849056604,92,0.007004189067326139,0.007000625161967644,0.0076675228314697485,0.007667550350544252,-0.05824131326032633,-0.05832970325328923,8.838999296290062e-05,False,False,False,False,0.7724193054751022,0.7734116726732227,-0.003039683246874698,0.7724193054751022,-0.003029492589001592,0.7734116726732227,-1.2700224829358327e-07,0.5695832497535341,-1.269599700467976e-07,0.5697079771781193,0.0004128809378681419,0.23610681418328358,0.00041272697812544287,0.23635819567106264,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return >= -0.036365 AND T-4 Return >= -0.093502,2,190,0.7169811320754716,69,0.01077464226149294,0.010791869060198245,0.006121657669055104,0.006121551063857831,-0.041318877655958985,-0.041321208863201564,2.3312072425785146e-06,False,False,False,False,0.5141310952863842,0.5125387332534157,-0.006306166802226904,0.5141310952863842,-0.00633966539980883,0.5125387332534157,-1.6923090803829325e-07,0.4134184706849141,-1.6932404070307237e-07,0.413171847842118,0.0004747008442942527,0.1651104697538131,0.00047518711769441337,0.16478590824333061,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return >= -0.036365 AND T-4 Return <= 0.108559,2,189,0.7132075471698113,68,0.010166437499411707,0.010166106972577693,0.006981157872368864,0.006981160203528459,-0.058070021797582916,-0.057998054457596204,-7.196733998671156e-05,False,False,False,False,0.79588072691045,0.7959726368797093,-0.002635783940631884,0.79588072691045,-0.002637501223273163,0.7959726368797093,-2.2634794851069467e-07,0.3118317085871157,-2.263417118810431e-07,0.3118420457343104,0.00043104305716879,0.21665407185529648,0.0004310482908120401,0.21669691604504204,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return <= 0.066016 AND T-4 Return >= -0.093502,2,191,0.720754716981132,70,0.016789592236414852,0.016798062557595417,0.0074555759672645236,0.007455511737754208,-0.12229517292124781,-0.1223223645075795,2.719158633168739e-05,False,False,False,False,0.8851668642074684,0.8808578632984039,-0.0019021615855658411,0.8851668642074684,-0.001979902479051374,0.8808578632984039,-2.130599303359583e-07,0.3548743797696795,-2.130900327935991e-07,0.3548063212844741,0.0006243855589776798,0.08909114709665784,0.000625136565365182,0.0888479024355259,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return <= 0.066016 AND T-4 Return <= 0.108559,2,195,0.7358490566037735,74,0.019255768457632216,0.01925685944330502,0.007547186219135111,0.0075471778236006065,-0.12342671142902994,-0.12356168894877761,0.00013497751974766992,False,False,False,False,0.964566564553462,0.9627139407557944,-0.0005830197301401234,0.964566564553462,-0.0006151565685440693,0.9627139407557944,-2.018565411219784e-07,0.3843269617591216,-2.018649102156685e-07,0.3843044482274459,0.0006412606713679178,0.06910270958458713,0.0006415580471960673,0.06905204327075937,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return <= 0.106004 AND T-4 Return >= -0.093502,2,216,0.8150943396226416,95,0.01275807572480836,0.012774501993791376,0.00729390115948561,0.00729377979958442,-0.0657797553150481,-0.06589198296881071,0.0001122276537626199,False,False,False,False,0.7100933839988772,0.7065940458991162,-0.004215883637260588,0.7100933839988772,-0.004278218069043543,0.7065940458991162,-2.212286858442415e-07,0.3064689073161694,-2.2132253580253498e-07,0.30626869198400364,0.0005410151390188266,0.11336336984022075,0.0005417784360323993,0.11301106963296707,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return <= 0.106004 AND T-4 Return >= -0.036365,2,191,0.720754716981132,71,0.028313073978276537,0.028402051106271697,0.0071969669968949546,0.007196307972432947,-0.12016120245136519,-0.12012053754942897,-4.066490193621597e-05,False,False,False,False,0.28481555556592425,0.2812487061570957,-0.012690348148628294,0.28481555556592425,-0.012815333278424457,0.2812487061570957,-2.5469929388977455e-07,0.26208847042198835,-2.548475135189955e-07,0.26179536487028515,0.0008559559741614468,0.021398517386168398,0.0008575768923610093,0.021209680735720982,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return <= 0.106004 AND T-4 Return <= 0.067365,2,194,0.7320754716981132,73,0.011296118694815283,0.01129808296905932,0.007519953705208738,0.0075199387651931696,-0.10188264946907721,-0.10202518653121473,0.0001425370621375155,False,False,False,False,0.7759959284124115,0.7754896531604312,-0.0033591965605816276,0.7759959284124115,-0.0033720916160188833,0.7754896531604312,-2.3117987245228798e-07,0.3257417688345433,-2.31187878556008e-07,0.3257226135437068,0.0004755034690118009,0.16801862937746703,0.000475635562947944,0.1679784050448221,,,,
model_1,Skewness + Median + Fear and Greed Index,T-3 Return <= 0.106004 AND T-4 Return <= 0.108559,2,217,0.8188679245283019,96,0.014496531552363079,0.014501913907867259,0.0074693381454731065,0.007469297351468248,-0.030325450097936635,-0.03035632187255355,3.087177461691404e-05,False,False,False,False,0.7471550246362543,0.7457957810689084,-0.0036691446990463556,0.7471550246362543,-0.0036959545109229706,0.7457957810689084,-2.0202428084979927e-07,0.36278711839021993,-2.0205132644596632e-07,0.3627215765004589,0.0005690610487562621,0.08703126837208139,0.0005693746023833856,0.08695060541147986,,,,
model_2,Kurtosis + Median + Fear and Greed Index,No filter,0,265,1.0,144,0.013493329496050421,0.01337031083792306,0.007542960626784921,0.0075439012437339605,-0.029939153455137868,-0.029716038135853884,-0.0002231153192839841,False,False,False,False,0.19791950163709057,0.20290765286414586,,,,,-2.6905134058996976e-07,0.19791950163709057,-2.65568361317454e-07,0.20290765286414586,0.0003944680234795611,0.1590979793995694,0.0003927254346560867,0.1607353736299127,-0.0030129271368491625,0.1877611116801607,-0.0029713356559878837,0.19194628732122085
model_2,Kurtosis + Median + Fear and Greed Index,Skewness >= -0.523269,1,238,0.8981132075471698,117,0.012367179670804695,0.012335979991079715,0.007356799819441581,0.0073570322234215255,-0.06001672408770031,-0.059934274820605093,-8.244926709521927e-05,False,False,False,False,0.3156816936088319,0.32172545943773395,,,,,-2.1547476393387154e-07,0.3156816936088319,-2.123451069857733e-07,0.32172545943773395,0.0004152924158407445,0.17484213350447064,0.0004146734213981464,0.1753751884126881,-0.003696644297522942,0.19092208114631784,-0.0036859227711599713,0.19188154691602952
model_2,Kurtosis + Median + Fear and Greed Index,Skewness >= -0.268431,1,212,0.8,92,0.00965944683498765,0.00955663076949087,0.006905797227104164,0.006906514179366435,-0.05439246687964938,-0.05465280735891698,0.0002603404792675956,False,False,False,False,0.5246789555904346,0.5333634224980504,,,,,-1.4173244971502459e-07,0.5246789555904346,-1.3850682843168425e-07,0.5333634224980504,0.00028342583246182134,0.3742295121457595,0.0002824081645397122,0.37588726593868993,-0.0035967813513715025,0.19251520995395066,-0.00357133773533558,0.19536056261932924
model_2,Kurtosis + Median + Fear and Greed Index,Skewness >= -0.120100,1,185,0.6981132075471698,65,0.015739760424544058,0.015471856890516444,0.007162170503699265,0.007164119958439076,-0.044571407595189516,-0.04485391413709894,0.0002825065419094219,False,False,False,False,0.7734988122838441,0.7856650744373577,,,,,-6.858580927770406e-08,0.7734988122838441,-6.469551038594557e-08,0.7856650744373577,0.0004556466949722829,0.20816499277322528,0.00045353828836650463,0.21027218263019173,-0.004049350184582787,0.1538426330658162,-0.003997534135350557,0.1589059718272769
model_2,Kurtosis + Median + Fear and Greed Index,Skewness <= 0.256361,1,185,0.6981132075471698,64,0.0036089759035388136,0.003610928579713568,0.006565202897262926,0.006565190031114026,-0.16905481408878242,-0.17117397125298983,0.002119157164207408,False,False,False,False,0.9875438904345717,0.9804990487549354,,,,,-1.8411297882338916e-07,0.4286841152767964,-1.8425773316547857e-07,0.42759800755442223,8.961744858945689e-05,0.7846164447853686,8.955782498416804e-05,0.7847657888500854,-5.3855129555582874e-05,0.9875438904345717,-8.361516211689467e-05,0.9804990487549354
model_2,Kurtosis + Median + Fear and Greed Index,Skewness <= 0.347599,1,212,0.8,91,0.0009290606202755347,0.0009214587047017275,0.007818483197328141,0.007818542688047807,-0.19586709684667247,-0.19823230133882475,0.002365204492152273,False,False,False,False,0.8421505942337363,0.8452841509244172,,,,,-7.648926986729322e-08,0.7449980467309216,-7.566613643916612e-08,0.7472360861854326,0.00011789735345193607,0.7182071808687338,0.00011765806274567898,0.7187643675109588,-0.0007451353328501206,0.8421505942337363,-0.000724038886813899,0.8452841509244172
model_2,Kurtosis + Median + Fear and Greed Index,Skewness <= 0.532648,1,238,0.8981132075471698,117,0.001258997361867742,0.0012537458231970389,0.007398066228968454,0.007398105129174604,-0.04440460430851911,-0.045891854356774564,0.0014872500482554507,False,False,False,False,0.8235229096308501,0.8256793280631697,,,,,-7.605402331924932e-08,0.7236701918807764,-7.521520171347201e-08,0.7261050467312242,0.0001410230890835572,0.6337228310463254,0.0001407830740692897,0.6342987943615281,-0.0008016000942516986,0.8235229096308501,-0.0007849241995129953,0.8256793280631697
model_2,Kurtosis + Median + Fear and Greed Index,Kurtosis >= 0.998813,1,238,0.8981132075471698,117,0.02216004462101029,0.021949520808418943,0.007698843557369063,0.0077005010779984135,-0.030925582615215053,-0.030525643406502878,-0.0003999392087121745,False,False,True,True,0.1468646452831318,0.14856718910016323,,,,,-3.977270340804053e-07,0.07364109489765679,-3.9325657577907304e-07,0.07630894377245365,0.0004305756070218078,0.1468646452831318,0.0004286303291545692,0.14856718910016323,-0.004042556023019559,0.10114444965039233,-0.003996238293541686,0.10439143431710611
model_2,Kurtosis + Median + Fear and Greed Index,Kurtosis >= 1.134304,1,212,0.8,91,0.020024432779419454,0.01978255236059745,0.008244918938834136,0.00824695397369907,-0.09064394719251001,-0.08963349747828198,-0.0010104497142280344,False,False,False,False,0.2023415818750698,0.20474935656622562,,,,,-3.350327979181147e-07,0.17686022732818568,-3.299399265376012e-07,0.18264023146209787,0.0004074919687197024,0.2023415818750698,0.00040517112756286014,0.20474935656622562,-0.0043097674125221405,0.09569053852744018,-0.004259727445314201,0.09880489775382086
model_2,Kurtosis + Median + Fear and Greed Index,Kurtosis >= 1.270652,1,185,0.6981132075471698,64,0.024408818900359952,0.02419329968365891,0.008566814742063172,0.008568707249128225,-0.045984297460171186,-0.04649642545632049,0.000512127996149303,False,False,False,False,0.15215256812787162,0.15619673520679164,,,,,-4.2199111812897497e-07,0.12687014786296705,-4.1724409167141995e-07,0.13049875006324502,0.00053470117353713,0.11973383103759994,0.0005326599962347569,0.12102763446665396,-0.003819951895284285,0.15215256812787162,-0.00377346897842024,0.15619673520679164
model_2,Kurtosis + Median + Fear and Greed Index,Kurtosis <= 1.921191,1,185,0.6981132075471698,64,0.04016634674947028,0.04012955849945887,0.006107218007474889,0.0061074520833089355,-0.31019854506684075,-0.31180312165950896,0.0016045765926682165,False,False,False,False,0.9077966372155373,0.9357628198886875,,,,,-3.1854507269372265e-07,0.15306224892183098,-3.1866195134660144e-07,0.1533078370536163,0.0008603130196426164,0.007026533549164438,0.0008611048743088277,0.0069646967351256785,0.0008005659211932121,0.9077966372155373,0.0005424472395413549,0.9357628198886875
model_2,Kurtosis + Median + Fear and Greed Index,Kurtosis <= 2.295363,1,212,0.8,91,0.007922032540795376,0.007921053538517464,0.007419023815287519,0.00741903113652784,-0.21009361318610953,-0.21237935748493042,0.002285744298820891,False,False,False,False,0.9850147571307365,0.990293228214246,,,,,-1.1605903421026771e-07,0.6116648166340627,-1.1614704270431799e-07,0.6113906725015935,0.0004074914776652063,0.20064622902413345,0.00040764944978826273,0.2003566686291876,0.00013508843058628733,0.9850147571307365,8.546735040001032e-05,0.990293228214246
model_2,Kurtosis + Median + Fear and Greed Index,Kurtosis <= 3.240887,1,238,0.8981132075471698,117,0.004997124321367452,0.004977508902453409,0.007376418702633675,0.0073765641208495165,-0.09073550857014978,-0.09126346614729974,0.0005279575771499623,False,False,False,False,0.5721465277686668,0.5749312607872608,,,,,-1.4026542114026605e-07,0.5151244068911682,-1.4363543224943472e-07,0.5040024269077035,0.00023294316192385488,0.44291089330397326,0.0002338593255187029,0.4409024185491085,0.0036184622611712537,0.5721465277686668,0.0035297414769376615,0.5749312607872608
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118,1,238,0.8981132075471698,117,0.02116402767640324,0.0211235591086667,0.006864911221864492,0.006865195041761434,-0.09669533465730695,-0.09667951708249256,-1.5817574814391833e-05,False,False,True,True,0.13820312345856942,0.1390718197081916,,,,,-3.327770450446511e-07,0.1325979159313578,-3.3083966052486915e-07,0.13445640968033534,0.0004995268888504242,0.0728739759417612,0.0004989644897408197,0.07314865865460593,-0.003447700224305375,0.13820312345856942,-0.0034328695053339187,0.1390718197081916
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180,1,212,0.8,91,0.042467752383475665,0.0424558873221238,0.00673872341790501,0.006738806919392282,-0.12548748197695292,-0.12560097946167237,0.0001134974847194492,False,False,False,False,0.22266115403757794,0.2250482371805855,,,,,-2.842119350541657e-07,0.22266115403757794,-2.8255791675813617e-07,0.2250482371805855,0.0007988134299388174,0.007437206746117977,0.000798371074624625,0.0074611555522858496,-0.00450325214496431,0.05521600331293241,-0.004494542480215141,0.05530123569494616
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 26613.907988,1,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,False,False,False,False,0.15827851231104412,0.1600457849678162,,,,,-3.6514917690051766e-07,0.15827851231104412,-3.6339018813960497e-07,0.1600457849678162,0.0006706923808246165,0.033932998449077635,0.0006699944044923546,0.03409278817179591,-0.005964530164893358,0.027082632318873933,-0.005951898721010307,0.027265235234605684
model_2,Kurtosis + Median + Fear and Greed Index,Mean <= 58086.787674,1,185,0.6981132075471698,65,0.023930911738138216,0.02371669099659346,0.009188852274681459,0.009190868979002804,-0.017822216331790486,-0.017220284182631884,-0.0006019321491586016,False,False,False,False,0.7924415634967303,0.807616971935577,,,,,-1.4031168060552725e-07,0.7924415634967303,-1.2974203135073163e-07,0.807616971935577,0.0006316271266577344,0.0779475636106788,0.0006286396529384327,0.07915872891913577,-0.0037278933863266095,0.14986927500217162,-0.003675104390428672,0.15381835042008327
model_2,Kurtosis + Median + Fear and Greed Index,Mean <= 66374.485907,1,212,0.8,92,0.01962798067328564,0.01940746693339568,0.008685015481678295,0.008686968990353688,-0.020051172180722387,-0.01959803276898353,-0.0004531394117388565,False,False,False,False,0.21756368019331845,0.22410117359512854,,,,,-5.096852378413161e-07,0.21756368019331845,-5.017405801625922e-07,0.22410117359512854,0.0005480928687340658,0.10002612577116103,0.0005451179987577467,0.1016307957020923,-0.003228625606428952,0.19566935360819468,-0.0031680844684323813,0.20201608891958744
model_2,Kurtosis + Median + Fear and Greed Index,Mean <= 96175.901226,1,238,0.8981132075471698,118,0.012930078667782174,0.012810257677652759,0.008259051029520612,0.008260053600514313,-0.035218030536839695,-0.03495158205916682,-0.00026644847767287594,False,False,False,False,0.3877987875883623,0.3962080979511853,,,,,-2.5450308719798303e-07,0.3877987875883623,-2.4962325773739405e-07,0.3962080979511853,0.000408574811054752,0.1706198928436305,0.00040681991566017946,0.17224314511338,-0.003008514925837085,0.20982771000676587,-0.002967931411607849,0.21398311450673765
model_2,Kurtosis + Median + Fear and Greed Index,Std >= 905.962517,1,238,0.8981132075471698,117,0.025118603850949772,0.02505594930115307,0.0067350435417104304,0.00673547639551463,-0.09678252850965552,-0.09658567582168143,-0.00019685268797409172,False,False,True,True,0.1269514419096705,0.12818192691146119,,,,,-3.8978083685680157e-07,0.07796826765246127,-3.8765258135200614e-07,0.07923284062171715,0.0005541821362506593,0.045557996968999474,0.0005533322994216125,0.04583527006553329,-0.0034961348360686923,0.1269514419096705,-0.0034791258170840888,0.12818192691146119
model_2,Kurtosis + Median + Fear and Greed Index,Std >= 1391.698789,1,212,0.8,91,0.031895748973452265,0.03188092426631106,0.006999360982000098,0.006999468164131178,-0.13374898417206427,-0.1337941011554591,4.511698339482173e-05,True,True,True,True,0.08636834561918441,0.08653841957419023,,,,,-4.357585359073573e-07,0.07131285905443635,-4.34848963429916e-07,0.07177080510592994,0.0006103232887253519,0.03668877782183176,0.0006100924218631096,0.03674741484152838,-0.004087624998750121,0.08636834561918441,-0.004080984295214996,0.08653841957419023
model_2,Kurtosis + Median + Fear and Greed Index,Std >= 1942.592835,1,185,0.6981132075471698,64,0.04203129306995812,0.04202843217724894,0.0068425463685045694,0.00684256680319192,-0.24285031848280791,-0.2427980157110161,-5.2302771791801206e-05,False,False,True,True,0.11600069897539049,0.11611019407610101,,,,,-4.107615162628472e-07,0.11600069897539049,-4.106091028249094e-07,0.11611019407610101,0.0006943214359911085,0.0202256861456402,0.0006942186853176141,0.02023995293447643,-0.004638667550096799,0.052397057476007765,-0.004636241579937486,0.05241395068232629
model_2,Kurtosis + Median + Fear and Greed Index,Std <= 4990.499057,1,185,0.6981132075471698,65,0.012905382953801725,0.01293779824324015,0.008373137177724371,0.008372862211515014,-0.05837310264483486,-0.05136536251743018,-0.0070077401274046824,False,False,False,False,0.924693280818329,0.9153358729488177,,,,,-3.441540641935725e-08,0.924693280818329,-3.856002261466125e-08,0.9153358729488177,0.00047585942865246246,0.18003010279592796,0.00047713725333772226,0.17867716932070202,0.0024992762473464445,0.5274715748769729,0.0024946162741820515,0.5244221655229645
model_2,Kurtosis + Median + Fear and Greed Index,Std <= 5554.505438,1,212,0.8,91,0.010563053648693588,0.010596209494787012,0.007848855826983005,0.007848592813299547,-0.06171889999183966,-0.05832840806811568,-0.0033904919237239817,False,False,False,False,0.8251774207341035,0.815202939167157,,,,,-5.7940467627746376e-08,0.8251774207341035,-6.110065633702243e-08,0.815202939167157,0.0004137296718328834,0.20663982991871738,0.00041495884308582993,0.20518251591979644,0.002679849327624977,0.4715238080710368,0.002675422505178523,0.46856577657595566
model_2,Kurtosis + Median + Fear and Greed Index,Std <= 6617.949372,1,238,0.8981132075471698,117,0.01532028416941833,0.015408754057687823,0.0073570249702868224,0.007356363968372543,-0.023243723243812964,-0.023247505090331355,3.7818465183914185e-06,False,False,False,False,0.42567973002015835,0.4164555394229156,,,,,-1.7742408749983992e-07,0.42567973002015835,-1.803849941766584e-07,0.4164555394229156,0.000459831129061313,0.11813574244774859,0.0004607985811331804,0.11725027698193423,0.00310070668352365,0.37942066745458347,0.0031169418335057525,0.3730263470861205
model_2,Kurtosis + Median + Fear and Greed Index,Median >= 11541.060000,1,238,0.8981132075471698,117,0.02460271279054127,0.024569365298629964,0.006796300183236322,0.00679653253939351,-0.0819718285915576,-0.08179348171653067,-0.0001783468750269357,False,False,True,True,0.11809557164220442,0.11869817029596584,,,,,-3.69236447215471e-07,0.09380568403301731,-3.671124800234826e-07,0.09532194444370108,0.0005391270839119712,0.05151277091556221,0.0005384193090083135,0.05176009176353218,-0.0036208902933597023,0.11809557164220442,-0.003607654982549283,0.11869817029596584
model_2,Kurtosis + Median + Fear and Greed Index,Median >= 21085.300000,1,212,0.8,91,0.042467752383475665,0.0424558873221238,0.00673872341790501,0.006738806919392282,-0.12548748197695292,-0.12560097946167237,0.0001134974847194492,False,False,False,False,0.22266115403757794,0.2250482371805855,,,,,-2.842119350541657e-07,0.22266115403757794,-2.8255791675813617e-07,0.2250482371805855,0.0007988134299388174,0.007437206746117977,0.000798371074624625,0.0074611555522858496,-0.00450325214496431,0.05521600331293241,-0.004494542480215141,0.05530123569494616
model_2,Kurtosis + Median + Fear and Greed Index,Median >= 26584.620000,1,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,False,False,False,False,0.15827851231104412,0.1600457849678162,,,,,-3.6514917690051766e-07,0.15827851231104412,-3.6339018813960497e-07,0.1600457849678162,0.0006706923808246165,0.033932998449077635,0.0006699944044923546,0.03409278817179591,-0.005964530164893358,0.027082632318873933,-0.005951898721010307,0.027265235234605684
model_2,Kurtosis + Median + Fear and Greed Index,Median <= 58011.240000,1,185,0.6981132075471698,65,0.02352768017603124,0.023286836681198242,0.00928031059956807,0.009282599555837035,-0.03039367330818954,-0.029905196684644864,-0.0004884766235446758,False,False,False,False,0.5269156714699909,0.5392979045756653,,,,,-3.4077868883580724e-07,0.5269156714699909,-3.3037303515258056e-07,0.5392979045756653,0.0006399752087423094,0.07664781577740355,0.0006368302339604883,0.0779020265890195,-0.0036070280253085165,0.16543837987526971,-0.003548635435561395,0.17041541371290753
model_2,Kurtosis + Median + Fear and Greed Index,Median <= 66247.920000,1,212,0.8,92,0.01962798067328564,0.01940746693339568,0.008685015481678295,0.008686968990353688,-0.020051172180722387,-0.01959803276898353,-0.0004531394117388565,False,False,False,False,0.21756368019331845,0.22410117359512854,,,,,-5.096852378413161e-07,0.21756368019331845,-5.017405801625922e-07,0.22410117359512854,0.0005480928687340658,0.10002612577116103,0.0005451179987577467,0.1016307957020923,-0.003228625606428952,0.19566935360819468,-0.0031680844684323813,0.20201608891958744
model_2,Kurtosis + Median + Fear and Greed Index,Median <= 96165.020000,1,238,0.8981132075471698,118,0.012930078667782174,0.012810257677652759,0.008259051029520612,0.008260053600514313,-0.035218030536839695,-0.03495158205916682,-0.00026644847767287594,False,False,False,False,0.3877987875883623,0.3962080979511853,,,,,-2.5450308719798303e-07,0.3877987875883623,-2.4962325773739405e-07,0.3962080979511853,0.000408574811054752,0.1706198928436305,0.00040681991566017946,0.17224314511338,-0.003008514925837085,0.20982771000676587,-0.002967931411607849,0.21398311450673765
model_2,Kurtosis + Median + Fear and Greed Index,Fear and Greed Index >= 22.000000,1,240,0.9056603773584906,119,0.01785141791480327,0.017580593086078844,0.007309057876576596,0.0073110733296187,-0.03785017052127948,-0.0371749376657331,-0.0006752328555463816,False,False,False,False,0.24669481616428124,0.25502951862484996,,,,,-2.4286516225320295e-07,0.24669481616428124,-2.3816083008091727e-07,0.25502951862484996,0.0004383524854422935,0.1690857942059836,0.0004361238531777603,0.17115943697257932,-0.003982518508145237,0.08523989034286113,-0.003922317454778314,0.0887380542062114
model_2,Kurtosis + Median + Fear and Greed Index,Fear and Greed Index >= 27.000000,1,216,0.8150943396226416,95,0.01692915294348507,0.016654625868438466,0.006778030403271162,0.006779923199570392,-0.04097763523330622,-0.04160749892093585,0.0006298636876296282,False,False,False,False,0.27273062374437357,0.280293914506915,,,,,-2.258305066642539e-07,0.27273062374437357,-2.2186460574362296e-07,0.280293914506915,0.0005249870221683282,0.14179226858798416,0.0005231416817401722,0.1432279954348052,-0.0032296620973613793,0.15264282488373362,-0.0031700031699026217,0.15869840157980414
