model_id,variables,variable,coefficient,p_value
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,T-1 Return,0.04119222769337782,0.6220994127382655
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,const,-0.017677486039962102,0.5809059151046652
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Kurtosis,0.017310438365806355,0.07271783505763986
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Mean,-1.1705990197494522e-07,0.6049349209144839
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Fear and Greed Index,0.0002345350967886049,0.5007068803463675
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,VIX,-0.000507309542102054,0.6002575126482901
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,T-2 Return,0.0005710329626284034,0.9937749307705888
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,const,-0.019346892277010554,0.5492373796574181
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Kurtosis,0.01728431704201749,0.07280660314379245
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Mean,-1.2095217932875514e-07,0.5921997529286769
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Fear and Greed Index,0.00027014816375160755,0.4402623677105154
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,VIX,-0.000495412424316347,0.606562739016594
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,T-3 Return,-0.023442259168841663,0.725098493707465
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,const,-0.020487226742299438,0.5258655214094075
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Kurtosis,0.01758823163591201,0.06813085976666466
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Mean,-1.2190575974869788e-07,0.588930623213517
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Fear and Greed Index,0.0002871968130107806,0.40784887825191873
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,VIX,-0.0004968292538758994,0.605182785837068
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,T-4 Return,-0.038767921414287476,0.5564718414471239
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,const,-0.02777238081144244,0.21915391913706792
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Kurtosis,0.01574323123539093,0.0914365378639284
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Mean,-9.646690777373587e-08,0.6703193186332413
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Fear and Greed Index,0.00025608999724154404,0.4544153239769029
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-1 Return,0.03449496443794025,0.6783190680651545
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-2 Return,0.008564088774435749,0.9068806332954252
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,const,-0.029802258094864625,0.18478566664683602
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Kurtosis,0.0157986176700265,0.09019552945403629
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Mean,-1.0321893173105906e-07,0.6483893181765432
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Fear and Greed Index,0.0003050614162510384,0.36770101256635157
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,T-1 Return,0.02930192526164494,0.725955560151994
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,T-3 Return,-0.021063640476450835,0.7548355561343162
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,const,-0.03117814899467495,0.16837488173788667
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Kurtosis,0.016109300947846704,0.08470162012913335
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Mean,-1.054787903661122e-07,0.6409429555472892
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Fear and Greed Index,0.00032783454785677095,0.33204202952734385
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,T-1 Return,0.024159862272738582,0.7746271377092001
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,T-4 Return,-0.03545525914942523,0.5988132951836663
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,const,-0.03148802732108597,0.161257651163767
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Kurtosis,0.01600134196218581,0.08565647833250553
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Mean,-1.1114701411958624e-07,0.6225508562729032
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Fear and Greed Index,0.00034422257765671314,0.31062005650357777
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,T-2 Return,0.0016878005123077925,0.9816263574050341
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,T-3 Return,-0.024546455471424096,0.7148034397064071
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,const,-0.03286126615148131,0.14591094225244586
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Kurtosis,0.01631432807616958,0.08011674623428172
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Mean,-1.1266899757206067e-07,0.6174188532203843
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Fear and Greed Index,0.0003658978761822879,0.27868822345569266
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,T-2 Return,-0.001520692917126565,0.9834957431306188
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,T-4 Return,-0.03965879665238747,0.5520962920748504
model_0432,Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,const,-0.03444436920145469,0.12318307987467918
model_0432,Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Kurtosis,0.016328392634365425,0.07967665900044343
model_0432,Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Mean,-1.1725959396021655e-07,0.6025598816210822
model_0432,Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Fear and Greed Index,0.00040441847196977395,0.22023768608590316
model_0432,Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,T-3 Return,-0.027532156445055026,0.6800026978164029
model_0432,Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,T-4 Return,-0.04127718650844023,0.5321554115738005
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,const,-0.0052670252183525,0.8481452207121543
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,Kurtosis,0.018287425212952024,0.05000580759829795
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,Mean,-6.808303030268601e-08,0.7455438436960317
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,VIX,-0.0007541406824645172,0.3988933686723575
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,T-1 Return,0.0554117417815942,0.47822916543774385
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,T-2 Return,0.013482080138593238,0.8484307393724824
model_0434,Kurtosis + Mean + VIX + T-1 Return + T-3 Return,const,-0.004757107537909987,0.8620837806017034
model_0434,Kurtosis + Mean + VIX + T-1 Return + T-3 Return,Kurtosis,0.01860275993126886,0.04527885421553937
model_0434,Kurtosis + Mean + VIX + T-1 Return + T-3 Return,Mean,-6.554877020210284e-08,0.7551719817261452
model_0434,Kurtosis + Mean + VIX + T-1 Return + T-3 Return,VIX,-0.0008049511185401917,0.3553121649798586
model_0434,Kurtosis + Mean + VIX + T-1 Return + T-3 Return,T-1 Return,0.05510130733353454,0.4811655148087953
model_0434,Kurtosis + Mean + VIX + T-1 Return + T-3 Return,T-3 Return,-0.006799322055712014,0.9153899987901855
model_0435,Kurtosis + Mean + VIX + T-1 Return + T-4 Return,const,-0.004949493591238707,0.8565684740720094
model_0435,Kurtosis + Mean + VIX + T-1 Return + T-4 Return,Kurtosis,0.018943910013493864,0.042798077543237854
model_0435,Kurtosis + Mean + VIX + T-1 Return + T-4 Return,Mean,-6.228107107207401e-08,0.7670302419812801
model_0435,Kurtosis + Mean + VIX + T-1 Return + T-4 Return,VIX,-0.0008243651319052968,0.3440221351084398
model_0435,Kurtosis + Mean + VIX + T-1 Return + T-4 Return,T-1 Return,0.052928170675172886,0.500316834500538
model_0435,Kurtosis + Mean + VIX + T-1 Return + T-4 Return,T-4 Return,-0.020476314250250736,0.7493747319883554
model_0436,Kurtosis + Mean + VIX + T-2 Return + T-3 Return,const,-0.006541635288859157,0.811800018013183
model_0436,Kurtosis + Mean + VIX + T-2 Return + T-3 Return,Kurtosis,0.01926800147911841,0.038227361489109636
model_0436,Kurtosis + Mean + VIX + T-2 Return + T-3 Return,Mean,-5.765623400885576e-08,0.7837601089605056
model_0436,Kurtosis + Mean + VIX + T-2 Return + T-3 Return,VIX,-0.0007701047698929969,0.391939406596294
model_0436,Kurtosis + Mean + VIX + T-2 Return + T-3 Return,T-2 Return,0.013368897760044726,0.8499342133354348
model_0436,Kurtosis + Mean + VIX + T-2 Return + T-3 Return,T-3 Return,-0.008407052487918593,0.895549039191357
model_0437,Kurtosis + Mean + VIX + T-2 Return + T-4 Return,const,-0.006652324917441763,0.8086231574856801
model_0437,Kurtosis + Mean + VIX + T-2 Return + T-4 Return,Kurtosis,0.019650733628801608,0.03561795623694748
model_0437,Kurtosis + Mean + VIX + T-2 Return + T-4 Return,Mean,-5.417110257005117e-08,0.7964986185972278
model_0437,Kurtosis + Mean + VIX + T-2 Return + T-4 Return,VIX,-0.0007970293264348913,0.3761748871916023
model_0437,Kurtosis + Mean + VIX + T-2 Return + T-4 Return,T-2 Return,0.01182729176350804,0.8672721337637668
model_0437,Kurtosis + Mean + VIX + T-2 Return + T-4 Return,T-4 Return,-0.024118222199196945,0.7062070900430744
model_0438,Kurtosis + Mean + VIX + T-3 Return + T-4 Return,const,-0.006194843587217121,0.8207791905379674
model_0438,Kurtosis + Mean + VIX + T-3 Return + T-4 Return,Kurtosis,0.019967331194968248,0.03169078248467871
model_0438,Kurtosis + Mean + VIX + T-3 Return + T-4 Return,Mean,-5.12859947978006e-08,0.80741581974607
model_0438,Kurtosis + Mean + VIX + T-3 Return + T-4 Return,VIX,-0.0008459617568783417,0.33408193168941924
model_0438,Kurtosis + Mean + VIX + T-3 Return + T-4 Return,T-3 Return,-0.008613770910841263,0.8929053465538901
model_0438,Kurtosis + Mean + VIX + T-3 Return + T-4 Return,T-4 Return,-0.024790398123169063,0.6977235451280588
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,const,-0.020760045400038344,0.31428922989299923
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,Kurtosis,0.016955386066556572,0.06618654704567084
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,Mean,-1.897697732215245e-08,0.9254984555870136
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,T-1 Return,0.0557783040582597,0.47640661301510334
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,T-2 Return,0.02808768110554076,0.681777055190646
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,T-3 Return,-0.00080196892642086,0.9899700045203679
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,const,-0.021257661619180357,0.30478701264029306
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,Kurtosis,0.017201757811054194,0.06394941015059963
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,Mean,-1.4692352078957589e-08,0.9423334819842186
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,T-1 Return,0.05419515518833859,0.49072188178627363
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,T-2 Return,0.027491726654995878,0.6883941547965817
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,T-4 Return,-0.013197162433101968,0.8364159983626107
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,const,-0.022104573403046165,0.28523291868165146
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,Kurtosis,0.017565505276870258,0.058166241655140914
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,Mean,-5.920182485871067e-09,0.9767366207539859
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,T-1 Return,0.05420648120495256,0.49117226855132434
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,T-3 Return,-0.0008861070667415893,0.9889209926296838
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,T-4 Return,-0.014281107859393911,0.8231123887470237
model_0442,Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,const,-0.022840128464922692,0.2693630156656597
model_0442,Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,Kurtosis,0.01815160222712816,0.049028941197406375
model_0442,Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,Mean,-3.826775136262567e-09,0.9850107592804132
model_0442,Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,T-2 Return,0.02755034132437902,0.6880731542250205
model_0442,Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,T-3 Return,-0.0024943873917270616,0.968813200817314
model_0442,Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,T-4 Return,-0.01756840007310055,0.7825992629283878
model_0443,Kurtosis + Std + Median + Fear and Greed Index + VIX,const,-0.01826077957283635,0.5700782455090658
model_0443,Kurtosis + Std + Median + Fear and Greed Index + VIX,Kurtosis,0.017562599170612196,0.07185071989202138
model_0443,Kurtosis + Std + Median + Fear and Greed Index + VIX,Std,-7.335745913770877e-07,0.8740853612290829
model_0443,Kurtosis + Std + Median + Fear and Greed Index + VIX,Median,-7.323813695063506e-08,0.8360059321318317
model_0443,Kurtosis + Std + Median + Fear and Greed Index + VIX,Fear and Greed Index,0.00024252435571147434,0.4746696230366141
model_0443,Kurtosis + Std + Median + Fear and Greed Index + VIX,VIX,-0.0004920797767099931,0.6106736020796291
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,const,-0.02859462877417635,0.19433846442042402
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Kurtosis,0.01615584454710258,0.08870852964163517
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Std,-9.951600543063142e-07,0.8289452588779757
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Median,-3.959767250420045e-08,0.9103464770310843
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Fear and Greed Index,0.00027697096615965876,0.388816612801304
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,T-1 Return,0.03357463686622124,0.6843961470740221
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,const,-0.030091121110397766,0.17273601611400985
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Kurtosis,0.016374301015727292,0.08409575485298423
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Std,-9.764042270438893e-07,0.8321680542465408
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Median,-4.8438099280255556e-08,0.8903367311655139
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Fear and Greed Index,0.0003113047604816168,0.33572037140227406
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,T-2 Return,0.0051152324859599484,0.9439317665433753
model_0446,Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,const,-0.03175720210349461,0.14715446683435313
model_0446,Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Kurtosis,0.016344310353940433,0.08457534240949399
model_0446,Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Std,-8.648939991471718e-07,0.851381055056831
model_0446,Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Median,-6.013200597909018e-08,0.8643819466614311
model_0446,Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Fear and Greed Index,0.00035173089922788846,0.2687031291514088
model_0446,Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,T-3 Return,-0.02390601826062106,0.7204245334996097
model_0447,Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,const,-0.03292262937404108,0.1343397303504552
model_0447,Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Kurtosis,0.016650778372151787,0.07912413248027307
model_0447,Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Std,-8.786683337657781e-07,0.8487356398131434
model_0447,Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Median,-6.027992806550648e-08,0.8636953804195768
model_0447,Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Fear and Greed Index,0.0003688244758126736,0.24298094301643464
model_0447,Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,T-4 Return,-0.03902643053852672,0.5542145842589807
model_0448,Kurtosis + Std + Median + VIX + T-1 Return,const,-0.004888365271811516,0.8583404745344142
model_0448,Kurtosis + Std + Median + VIX + T-1 Return,Kurtosis,0.018683295845229254,0.04796832984046833
model_0448,Kurtosis + Std + Median + VIX + T-1 Return,Std,-4.0059279130311416e-07,0.930352168007442
model_0448,Kurtosis + Std + Median + VIX + T-1 Return,Median,-4.1951421807674716e-08,0.9049341717403481
model_0448,Kurtosis + Std + Median + VIX + T-1 Return,VIX,-0.0007919691215408661,0.36114291300400747
model_0448,Kurtosis + Std + Median + VIX + T-1 Return,T-1 Return,0.05577840441153992,0.4758392547284266
model_0449,Kurtosis + Std + Median + VIX + T-2 Return,const,-0.006685010553848377,0.8078465187435544
model_0449,Kurtosis + Std + Median + VIX + T-2 Return,Kurtosis,0.01928458190732844,0.04133971320785269
model_0449,Kurtosis + Std + Median + VIX + T-2 Return,Std,-2.9427790777977005e-07,0.9488770663994941
model_0449,Kurtosis + Std + Median + VIX + T-2 Return,Median,-4.0975430606018106e-08,0.9072654520349082
model_0449,Kurtosis + Std + Median + VIX + T-2 Return,VIX,-0.0007542593431999209,0.39985425234721483
model_0449,Kurtosis + Std + Median + VIX + T-2 Return,T-2 Return,0.013948167806827803,0.8436575861414948
model_0450,Kurtosis + Std + Median + VIX + T-3 Return,const,-0.006119245281633148,0.8230240766118805
model_0450,Kurtosis + Std + Median + VIX + T-3 Return,Kurtosis,0.01957623356239433,0.03744993856290189
model_0450,Kurtosis + Std + Median + VIX + T-3 Return,Std,-1.8105059492598805e-07,0.9686494392563267
model_0450,Kurtosis + Std + Median + VIX + T-3 Return,Median,-4.507699279559964e-08,0.8980889704649332
model_0450,Kurtosis + Std + Median + VIX + T-3 Return,VIX,-0.0008097962300851667,0.35337988275996945
model_0450,Kurtosis + Std + Median + VIX + T-3 Return,T-3 Return,-0.008607649624688404,0.893556577503946
model_0451,Kurtosis + Std + Median + VIX + T-4 Return,const,-0.006272927817319283,0.8186069600780839
model_0451,Kurtosis + Std + Median + VIX + T-4 Return,Kurtosis,0.019916374072626305,0.03508842690041972
model_0451,Kurtosis + Std + Median + VIX + T-4 Return,Std,-1.1987363475011128e-07,0.9791764684525457
model_0451,Kurtosis + Std + Median + VIX + T-4 Return,Median,-4.544691074091655e-08,0.897147637888783
model_0451,Kurtosis + Std + Median + VIX + T-4 Return,VIX,-0.0008331480351226718,0.3397206173194357
model_0451,Kurtosis + Std + Median + VIX + T-4 Return,T-4 Return,-0.024777093296618743,0.6985539209876086
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,const,-0.020757571855244464,0.3128117297193376
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,Kurtosis,0.017224051248756884,0.06689903965494429
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,Std,-6.595510136980668e-07,0.8857446298075249
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,Median,2.1101592428720388e-08,0.9511204033562634
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,T-1 Return,0.05634302652382381,0.4719828771130742
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,T-2 Return,0.02851332310338091,0.6774673015431569
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,const,-0.02157295911296624,0.2937971870511489
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,Kurtosis,0.017537012877484073,0.061755706357050785
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,Std,-5.740532019117705e-07,0.9009051503667991
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,Median,2.4386433822984868e-08,0.9435438498118149
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,T-1 Return,0.05646087649495066,0.47175107366626046
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,T-3 Return,-0.00030911951684588256,0.9961537073668952
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,const,-0.022085151248434833,0.28422654895124655
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,Kurtosis,0.017763814255849476,0.059729744898340306
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,Std,-5.066180896415736e-07,0.9122691505855349
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,Median,2.4694196858643756e-08,0.9428118972020808
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,T-1 Return,0.05471884981786645,0.48730247186440057
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,T-4 Return,-0.013807127679324977,0.8292634900348742
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,const,-0.022217639277215557,0.2798294931432886
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,Kurtosis,0.018053568878856546,0.05364593710051578
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,Std,-4.878489683367979e-07,0.9157566033512269
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,Median,2.0247373091296248e-08,0.9531592704475114
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,T-2 Return,0.028683815707346072,0.6760129253057023
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,T-3 Return,-0.0021639312241333477,0.9730697175163683
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,const,-0.02278251762858709,0.26928934676676936
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,Kurtosis,0.018301873768855052,0.05141612746450848
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,Std,-4.197791723431318e-07,0.9272804266942319
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,Median,2.097000746379673e-08,0.9514702612071357
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,T-2 Return,0.027866530651701422,0.6849724923447157
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,T-4 Return,-0.017229771288737077,0.7870926912705288
model_0457,Kurtosis + Std + Median + T-3 Return + T-4 Return,const,-0.023671737613854098,0.2501909576486509
model_0457,Kurtosis + Std + Median + T-3 Return + T-4 Return,Kurtosis,0.01864051093354052,0.046793465563028866
model_0457,Kurtosis + Std + Median + T-3 Return + T-4 Return,Std,-3.1619068913757566e-07,0.9454045740189672
model_0457,Kurtosis + Std + Median + T-3 Return + T-4 Return,Median,2.3948765752484125e-08,0.9446057785812385
model_0457,Kurtosis + Std + Median + T-3 Return + T-4 Return,T-3 Return,-0.0023447604736278665,0.9708246720823074
model_0457,Kurtosis + Std + Median + T-3 Return + T-4 Return,T-4 Return,-0.018390615732609295,0.7729906838179259
model_0458,Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,const,-0.015814065439737422,0.6206217414414346
model_0458,Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,Kurtosis,0.018009229358199354,0.05249100830773601
model_0458,Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,Std,-1.371189798621852e-06,0.6427452816273836
model_0458,Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,Fear and Greed Index,0.00017086706968877719,0.6344873216055059
model_0458,Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,VIX,-0.0005455380137329463,0.5741940620075956
model_0458,Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,T-1 Return,0.04189778520075703,0.6157325614608118
model_0459,Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,const,-0.020153632973532024,0.5134580986549927
model_0459,Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,Kurtosis,0.01817022483052097,0.05084830604942324
model_0459,Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,Std,-1.4686532204020316e-06,0.6191031717356716
model_0459,Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,Fear and Greed Index,0.00023202560631806305,0.5054510064096853
model_0459,Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,VIX,-0.00046332791423253633,0.6308036481704193
model_0459,Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,T-2 Return,0.001735414438765827,0.981049494588232
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,const,-0.02190825724352817,0.4823317168435548
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,Kurtosis,0.01820250289440559,0.04993976030881686
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,Std,-1.4687795107937372e-06,0.6185840753436591
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,Fear and Greed Index,0.00026428843419954654,0.4493369167209036
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,VIX,-0.00045282608214441635,0.6367479148398854
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,T-3 Return,-0.0216391892596814,0.7452211334974015
model_0461,Kurtosis + Std + Fear and Greed Index + VIX + T-4 Return,const,-0.02312354803975549,0.45786753104323685
model_0461,Kurtosis + Std + Fear and Greed Index + VIX + T-4 Return,Kurtosis,0.018504832996442656,0.046578621127342235
model_0461,Kurtosis + Std + Fear and Greed Index + VIX + T-4 Return,Std,-1.4833056886100504e-06,0.6149612457556535
model_0461,Kurtosis + Std + Fear and Greed Index + VIX + T-4 Return,Fear and Greed Index,0.00028263389470224726,0.4155736215708802
model_0461,Kurtosis + Std + Fear and Greed Index + VIX + T-4 Return,VIX,-0.00045316279513641375,0.6361366048998554
model_0461,Kurtosis + Std + Fear and Greed Index + VIX + T-4 Return,T-4 Return,-0.03772419920252254,0.5669361441440519
model_0462,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,const,-0.028587596277095933,0.191641174267791
model_0462,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,Kurtosis,0.016479438409743818,0.06443977380274069
model_0462,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,Std,-1.3720100931204875e-06,0.6432530783377256
model_0462,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,Fear and Greed Index,0.0002546559290908682,0.447773060390692
model_0462,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,T-1 Return,0.03539482335683749,0.6695237001428453
