model_id,variables,num_variables,n_obs,rsquared,adj_rsquared,aic,bic,core_factors,core_factor_min_pvalue,pass_pvalue_screen
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,5,246,0.02361161552045321,0.0032701908437960947,-494.5684482681406,-473.53645905254643,Kurtosis,0.04993976030881686,False
model_0476,Kurtosis + Std + T-1 Return + T-3 Return + T-4 Return,5,246,0.020107579268021314,-0.0003068461638948694,-493.68719048792127,-472.6552012723271,Kurtosis,0.04996664194943975,False
model_0278,Kurtosis + Std + T-1 Return,3,246,0.01991766241161741,0.007767881367133245,-497.6395168669999,-483.61819072327046,Kurtosis,0.04998138488877072,False
model_0488,Kurtosis + Median + VIX + T-1 Return + T-2 Return,5,246,0.023462336666271733,0.003117802013485771,-494.53084049672384,-473.49885128112965,Kurtosis,0.04999582243605398,False
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,5,246,0.023468597357311105,0.0031241931355885377,-494.5324176350059,-473.5004284194117,Kurtosis,0.05000580759829795,False
model_0384,Kurtosis + T-1 Return + T-2 Return + T-4 Return,4,246,0.020715526583190536,0.004461842377102454,-495.83986179062845,-478.31320411096664,Kurtosis,0.05008426768688498,False
model_0272,Kurtosis + Mean + T-2 Return,3,246,0.018479343392730385,0.006311731947185706,-497.2787644180048,-483.2574382742754,Kurtosis,0.050093482036820736,False
model_0285,Kurtosis + Median + T-2 Return,3,246,0.0184789442361476,0.006311327842380754,-497.27866437680973,-483.2573382330803,Kurtosis,0.05009477191664513,False
model_0731,Skewness + Kurtosis + Std + T-1 Return + T-2 Return + T-4 Return,6,246,0.02146285378907209,-0.0031029323082734095,-492.027664907861,-467.49034415633446,Skewness + Kurtosis,0.050345346035961365,False
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,5,246,0.01858901707767091,-0.0018570450665442717,-493.3062536346238,-472.2742644190296,Kurtosis,0.05051491855457467,False
model_0593,Skewness + Kurtosis + Std + Fear and Greed Index + VIX,5,246,0.02319718070568022,0.0028471219703819495,-494.4640540175758,-473.4320648019816,Skewness + Kurtosis,0.050701701203229345,False
model_0512,Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,5,246,0.020716662465769864,0.0003149262671401365,-493.8401471288362,-472.808157913242,Kurtosis,0.050724781696159134,False
model_0716,Skewness + Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,6,246,0.023636461237233952,-0.0008747573091116845,-492.5747081993236,-468.0373874477971,Skewness + Kurtosis,0.050728159141745964,False
model_0364,Kurtosis + Median + T-2 Return + T-3 Return,4,246,0.01848699061023451,0.0021963182552177107,-495.2806810591085,-477.75402337944666,Kurtosis,0.05077283596898913,False
model_0328,Kurtosis + Mean + T-2 Return + T-3 Return,4,246,0.018487342943489415,0.0021966764363274827,-495.2807693656264,-477.7541116859646,Kurtosis,0.050774564129916565,False
model_0459,Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,5,246,0.023183353318694033,0.00283300651283358,-494.46057172508426,-473.42858250949007,Kurtosis,0.05084830604942324,False
model_0347,Kurtosis + Std + T-1 Return + T-3 Return,4,246,0.019917833895888304,0.003650909977147898,-495.63955990943896,-478.11290222977715,Kurtosis,0.0508773121746081,False
model_0297,Kurtosis + T-1 Return + T-2 Return,3,246,0.02052549706358542,0.008383251159414962,-497.7921302804896,-483.77080413676015,Kurtosis,0.051015709386763246,False
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,5,246,0.018827068346738196,-0.0016140343960380221,-493.36593068796424,-472.33394147237004,Kurtosis,0.05141612746450848,False
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,5,246,0.01882658076675492,-0.001614532133937585,-493.3658084417807,-472.3338192261865,Kurtosis,0.05143539027772429,False
model_0372,Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,4,246,0.02234197604513455,0.006115286850862933,-496.24877177168423,-478.7221140920224,Kurtosis,0.051501300787169677,False
model_0723,Skewness + Kurtosis + Std + Fear and Greed Index + T-3 Return + T-4 Return,6,246,0.02432259528599512,-0.00017139813778732638,-492.74764410367607,-468.21032335214954,Skewness + Kurtosis,0.051608824287795625,False
model_0383,Kurtosis + T-1 Return + T-2 Return + T-3 Return,4,246,0.020527472523536816,0.004270667088242863,-495.7926264277978,-478.265968748136,Kurtosis,0.05165639747133933,False
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,5,246,0.02242294802241318,0.0020567594395468625,-494.26914692418313,-473.23715770858894,Skewness + Kurtosis,0.05168246841575616,False
model_0467,Kurtosis + Std + Fear and Greed Index + T-3 Return + T-4 Return,5,246,0.024205413590700275,0.0038763597071732603,-494.7181005619718,-473.68611134637763,Kurtosis,0.051686433515606915,False
model_0715,Skewness + Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,6,246,0.023199756496732005,-0.0013224253485382143,-492.46470271086537,-467.92738195933885,Skewness + Kurtosis,0.05179257521766585,False
model_0289,Kurtosis + Fear and Greed Index + T-1 Return,3,246,0.022015724558559824,0.00989195254895514,-498.1666935036219,-484.1453673598925,Kurtosis,0.05207064550763364,False
model_0341,Kurtosis + Std + Fear and Greed Index + T-4 Return,4,246,0.023605152898521387,0.007399429295177451,-496.56682002290654,-479.04016234324473,Kurtosis,0.052297785010884806,False
model_0602,Skewness + Kurtosis + Std + T-1 Return + T-2 Return,5,246,0.021136153882251874,0.000743157088132218,-493.945547673693,-472.9135584580988,Skewness + Kurtosis,0.05230323274321801,False
model_0545,Skewness + Kurtosis + Fear and Greed Index + T-1 Return,4,246,0.022079740790909907,0.005848699144286096,-496.1827965320515,-478.6561388523897,Skewness + Kurtosis,0.05244877712416288,False
model_0458,Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,5,246,0.024207948446267613,0.0038789473722316004,-494.71873960556604,-473.68675038997185,Kurtosis,0.05249100830773601,False
model_0597,Skewness + Kurtosis + Std + Fear and Greed Index + T-4 Return,5,246,0.023697379320861467,0.003357741390046187,-494.5900573141787,-473.5580680985845,Skewness + Kurtosis,0.0525079420956407,False
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,5,246,0.02093826186367198,0.0005411423191652442,-493.89582010781623,-472.86383089222204,Skewness + Kurtosis,0.052665308415805044,False
model_0583,Skewness + Kurtosis + Mean + T-1 Return + T-4 Return,5,246,0.02093913489116872,0.0005420335347348093,-493.89603946564785,-472.86405025005365,Skewness + Kurtosis,0.052711777620080454,False
model_0466,Kurtosis + Std + Fear and Greed Index + T-2 Return + T-4 Return,5,246,0.023605480421917235,0.003263927930707289,-494.56690254154046,-473.53491332594626,Kurtosis,0.0529578976798478,False
model_0730,Skewness + Kurtosis + Std + T-1 Return + T-2 Return + T-3 Return,6,246,0.021151806095389136,-0.0034217887306680073,-491.94948129043837,-467.41216053891185,Skewness + Kurtosis,0.052979454793942324,False
model_0390,Kurtosis + Mean + Std + Median + T-2 Return,5,246,0.018617442244236004,-0.001828027709009028,-493.31337877624514,-472.28138956065095,Kurtosis,0.052986402684793425,False
model_0334,Kurtosis + Std + Median + T-2 Return,4,246,0.018528175710777917,0.002238186925894614,-495.2910036398655,-477.7643459602037,Kurtosis,0.05307233493047192,False
model_0752,Skewness + Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,6,246,0.020976017332390295,-0.0036019906006876656,-491.905306766349,-467.36798601482246,Skewness + Kurtosis,0.053089142046199335,False
model_0504,Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,5,246,0.02239382088001074,0.002027025481677658,-494.261817404456,-473.2298281888618,Kurtosis,0.05309186239630902,False
model_0307,Kurtosis + Mean + Std + T-2 Return,4,246,0.018527459260268442,0.0022374585840904126,-495.2908240659269,-477.7641663862651,Kurtosis,0.05309858664223766,False
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,6,246,0.02097666984404134,-0.003601321707991101,-491.9054707234354,-467.3681499719089,Skewness + Kurtosis,0.053138349223489915,False
model_0722,Skewness + Kurtosis + Std + Fear and Greed Index + T-2 Return + T-4 Return,6,246,0.023697700169436176,-0.0008119809978581749,-492.5901381587453,-468.05281740721875,Skewness + Kurtosis,0.05316792020123822,False
model_0760,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,6,246,0.02247372837354311,-0.002066680119171327,-492.2819257540589,-467.74460500253235,Skewness + Kurtosis,0.05328585667704567,False
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,5,246,0.018532845927134667,-0.001914386449383354,-493.29217420424516,-472.26018498865096,Kurtosis,0.05364593710051578,False
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,5,246,0.018532157652378034,-0.0019150890631973727,-493.2920016915632,-472.260012475969,Kurtosis,0.05367470538265334,False
model_0371,Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,4,246,0.02210877445373227,0.005878214693628259,-496.1901001818262,-478.6634425021644,Kurtosis,0.053765069254303265,False
model_0714,Skewness + Kurtosis + Std + Fear and Greed Index + VIX + T-1 Return,6,246,0.024210015294299003,-0.00028680440542561136,-492.7192606644876,-468.18193991296107,Skewness + Kurtosis,0.05407394407746613,False
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,5,246,0.0221726977858695,0.0018012956564085192,-494.2061813709013,-473.1741921553071,Skewness + Kurtosis,0.054142834726690445,False
model_0475,Kurtosis + Std + T-1 Return + T-2 Return + T-4 Return,5,246,0.02078853951911208,0.0003883007590936849,-493.8582036027651,-472.8262143871709,Kurtosis,0.0542002715527612,False
model_0710,Skewness + Kurtosis + Std + Median + T-1 Return + T-4 Return,6,246,0.021011400677175884,-0.0035657189710958104,-491.9141977233312,-467.3768769718047,Skewness + Kurtosis,0.05477777008691814,False
model_0660,Skewness + Kurtosis + Mean + Std + T-1 Return + T-4 Return,6,246,0.021008015270426506,-0.0035691893671359054,-491.9133470406764,-467.3760262891499,Skewness + Kurtosis,0.05490404977524296,False
model_0346,Kurtosis + Std + T-1 Return + T-2 Return,4,246,0.02063053638597878,0.004375441554210879,-495.8185128548803,-478.2918551752185,Kurtosis,0.05491570910797598,False
model_0540,Skewness + Kurtosis + Median + T-1 Return,4,246,0.020521440112810208,0.004264534554516697,-495.79111135879157,-478.26445367912976,Skewness + Kurtosis,0.05544735142724168,False
model_0527,Skewness + Kurtosis + Mean + T-1 Return,4,246,0.02052310090439491,0.004266222911106898,-495.7915284736657,-478.2648707940039,Skewness + Kurtosis,0.05549069681822937,False
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,5,246,0.020553244651015268,0.0001481039145782015,-493.79909932682494,-472.76711011123075,Skewness + Kurtosis,0.055931072212587994,False
model_0474,Kurtosis + Std + T-1 Return + T-2 Return + T-3 Return,5,246,0.020630536531042964,0.00022700604210645903,-493.8185128913178,-472.78652367572363,Kurtosis,0.055936157956223,False
model_0582,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return,5,246,0.02055470323835351,0.0001495928891526166,-493.79946566909985,-472.76747645350565,Skewness + Kurtosis,0.055977168866366854,False
model_0340,Kurtosis + Std + Fear and Greed Index + T-3 Return,4,246,0.022701988489864378,0.006481274605878773,-496.3393754075696,-478.8127177279078,Kurtosis,0.05612657618305025,False
model_0276,Kurtosis + Std + Fear and Greed Index,3,246,0.02221670792292174,0.01009542744262737,-498.2172536096673,-484.19592746593787,Kurtosis,0.05648303976678044,False
model_0596,Skewness + Kurtosis + Std + Fear and Greed Index + T-3 Return,5,246,0.02275391448340558,0.0023946210351433184,-494.35244627604857,-473.3204570604544,Skewness + Kurtosis,0.05686858016212993,False
model_0419,Kurtosis + Mean + Median + T-1 Return + T-4 Return,5,246,0.020186624869436898,-0.00022615377911638923,-493.7070355258852,-472.675046310291,Kurtosis,0.05691458762565737,False
model_0465,Kurtosis + Std + Fear and Greed Index + T-2 Return + T-3 Return,5,246,0.022707173671630554,0.002346906456456299,-494.3406805960417,-473.3086913804475,Kurtosis,0.056944401335944896,False
model_0363,Kurtosis + Median + T-1 Return + T-4 Return,4,246,0.020078873426560895,0.003814622363101372,-495.6799840503397,-478.1533263706779,Kurtosis,0.05710862270390731,False
model_0327,Kurtosis + Mean + T-1 Return + T-4 Return,4,246,0.020079106976022332,0.0038148597889023916,-495.68004268074674,-478.1533850010849,Kurtosis,0.05712321567500344,False
model_0589,Skewness + Kurtosis + Std + Median + T-1 Return,5,246,0.02061574978911218,0.00021191124305208753,-493.8147987556513,-472.7828095400571,Skewness + Kurtosis,0.05743088718070651,False
model_0339,Kurtosis + Std + Fear and Greed Index + T-2 Return,4,246,0.022240864344906908,0.006012496948141988,-496.2233311866346,-478.6966735069728,Kurtosis,0.05743830212385579,False
model_0532,Skewness + Kurtosis + Std + Fear and Greed Index,4,246,0.022255729047275574,0.0060276083675623315,-496.2270711103497,-478.7004134306879,Skewness + Kurtosis,0.05745972506929768,False
model_0312,Kurtosis + Mean + Median + T-1 Return,4,246,0.02004378174472765,0.003778948246714875,-495.67117477076476,-478.14451709110295,Kurtosis,0.057548535158417874,False
model_0562,Skewness + Kurtosis + Mean + Std + T-1 Return,5,246,0.020612436627562736,0.00020852905730373017,-493.8139665630133,-472.7819773474191,Skewness + Kurtosis,0.05756412462893283,False
model_0721,Skewness + Kurtosis + Std + Fear and Greed Index + T-2 Return + T-3 Return,6,246,0.022759384851015252,-0.001773852349377547,-492.35382332346603,-467.8165025719395,Skewness + Kurtosis,0.05768074737599582,False
model_0709,Skewness + Kurtosis + Std + Median + T-1 Return + T-3 Return,6,246,0.02063867342965675,-0.003947803388008708,-491.8205567424375,-467.28323599091095,Skewness + Kurtosis,0.05787050875923093,False
model_0659,Skewness + Kurtosis + Mean + Std + T-1 Return + T-3 Return,6,246,0.020635412246188145,-0.003951146442191966,-491.81973758634444,-467.2824168348179,Skewness + Kurtosis,0.0580034164639678,False
model_0464,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-4 Return,5,246,0.023979940271590228,0.0036461890272484476,-494.6612647995621,-473.6292755839679,Kurtosis,0.05812186140934121,False
model_0496,Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,5,246,0.02007967537050781,-0.0003353313926064416,-493.6801853709221,-472.6481961553279,Kurtosis,0.05814710777363514,False
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,5,246,0.020079895897666233,-0.00033510627113231273,-493.6802407322464,-472.6482515166522,Kurtosis,0.058166241655140914,False
model_0284,Kurtosis + Median + T-1 Return,3,246,0.019873682992511243,0.007723356748616683,-497.6284783103886,-483.60715216665915,Kurtosis,0.058322018128500935,False
model_0271,Kurtosis + Mean + T-1 Return,3,246,0.019874213055889878,0.007723893383028924,-497.6286113500023,-483.6072852062729,Kurtosis,0.05833321625762148,False
model_0595,Skewness + Kurtosis + Std + Fear and Greed Index + T-2 Return,5,246,0.022280738833857727,0.0019115875595632215,-494.233363641403,-473.2013744258088,Skewness + Kurtosis,0.058395969984880204,False
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,5,246,0.02004420813284291,-0.0003715375310562319,-493.6712818076885,-472.6392925920943,Kurtosis,0.058700082642230644,False
model_0664,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + VIX,6,246,0.02552150855992874,0.0010576133773329,-493.0501150016448,-468.5127942501183,Skewness + Kurtosis,0.058930294867296194,False
model_0720,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return + T-4 Return,6,246,0.02404289268247417,-0.00045812256399080376,-492.6771320887335,-468.139811337207,Skewness + Kurtosis,0.05893561809453808,False
model_0362,Kurtosis + Median + T-1 Return + T-3 Return,4,246,0.01987490682508941,0.0036072704238461206,-495.62878547794116,-478.10212779827935,Kurtosis,0.05937983304537198,False
model_0326,Kurtosis + Mean + T-1 Return + T-3 Return,4,246,0.01987541426615469,0.003607786287169734,-495.62891283978047,-478.10225516011866,Kurtosis,0.05939586565008775,False
model_0751,Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-4 Return,6,246,0.021399085860177358,-0.003168301105675786,-492.0116344490689,-467.47431369754236,Skewness + Kurtosis,0.059468657532938375,False
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,6,246,0.021400784805237882,-0.0031665595092749133,-492.0120615290373,-467.47474077751076,Skewness + Kurtosis,0.059519516675528086,False
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,5,246,0.020128538840688326,-0.00028544993346391045,-493.69245240230157,-472.6604631867074,Kurtosis,0.059729744898340306,False
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,5,246,0.020127686351350427,-0.00028632018299634687,-493.6922383821018,-472.6602491665076,Kurtosis,0.059779532140514555,False
model_0389,Kurtosis + Mean + Std + Median + T-1 Return,5,246,0.020081988923250416,-0.00033296964084850167,-493.6807661677808,-472.6487769521866,Kurtosis,0.06060176836947367,False
model_0333,Kurtosis + Std + Median + T-1 Return,4,246,0.019938260798469498,0.0036716759154565848,-495.64468710241863,-478.1180294227568,Kurtosis,0.06088983325513938,False
model_0306,Kurtosis + Mean + Std + T-1 Return,4,246,0.01993718113267351,0.003670578329896368,-495.6444161014922,-478.1177584218304,Kurtosis,0.06094302326445336,False
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,5,246,0.019938355892846316,-0.00047959502605254833,-493.64471097154524,-472.61272175595104,Kurtosis,0.061755706357050785,False
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,5,246,0.019937281353890945,-0.000480691951236345,-493.6444412574517,-472.6124520418575,Kurtosis,0.06181374942956024,False
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,5,246,0.021047877229253276,0.0006530413381961031,-493.92336371258784,-472.89137449699365,Skewness + Kurtosis,0.06207280865603535,False
model_0581,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return,5,246,0.021050366319473435,0.000655582284462497,-493.9239891946297,-472.8919999790355,Skewness + Kurtosis,0.06211890662238971,False
model_0463,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-3 Return,5,246,0.02325424515480512,0.0029053752621969187,-494.4784256637938,-473.4464364481996,Kurtosis,0.0622461674242617,False
model_0750,Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return,6,246,0.021071098002775623,-0.003504522967865853,-491.92919890912367,-467.39187815759715,Skewness + Kurtosis,0.06277036216279834,False
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,6,246,0.021073408643573432,-0.0035021543193494153,-491.9297795624336,-467.3924588109071,Skewness + Kurtosis,0.06281967987037818,False
model_0338,Kurtosis + Std + Fear and Greed Index + T-1 Return,4,246,0.02292078832047839,0.00670370596895109,-496.39445664564096,-478.86779896597915,Kurtosis,0.06291731270190469,False
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,6,246,0.02115860715098694,-0.0034148169372727466,-491.9511905089871,-467.4138697574606,Skewness + Kurtosis,0.06355667009379688,False
model_0719,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return + T-3 Return,6,246,0.023284069152942122,-0.0012359960566075134,-492.48593715336733,-467.9486164018408,Skewness + Kurtosis,0.06365762833451018,False
model_0658,Skewness + Kurtosis + Mean + Std + T-1 Return + T-2 Return,6,246,0.021155729881956686,-0.003417766438998271,-491.9504674019072,-467.41314665038067,Skewness + Kurtosis,0.06369988827955789,False
model_0417,Kurtosis + Mean + Median + T-1 Return + T-2 Return,5,246,0.02080513192145228,0.00040523883648257986,-493.8623720237065,-472.8303828081123,Kurtosis,0.06382864669878212,False
model_0495,Kurtosis + Median + T-1 Return + T-2 Return + T-4 Return,5,246,0.020736218225788194,0.00033488943882553635,-493.8450596651926,-472.8130704495984,Kurtosis,0.06391867410409344,False
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,5,246,0.02073692207308131,0.00033560794960385554,-493.84523647812057,-472.8132472625264,Kurtosis,0.06394941015059963,False
model_0462,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,5,246,0.022984247446031225,0.0026297526011569428,-494.410434318351,-473.3784451027568,Kurtosis,0.06443977380274069,False
model_0594,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return,5,246,0.022940729287800332,0.002585327814629612,-494.399477249867,-473.3674880342728,Skewness + Kurtosis,0.06458733072093654,False
model_0361,Kurtosis + Median + T-1 Return + T-2 Return,4,246,0.020561469639718277,0.004305228471912836,-495.8011651417412,-478.2745074620794,Kurtosis,0.06496833956936211,False
model_0325,Kurtosis + Mean + T-1 Return + T-2 Return,4,246,0.020562585913978526,0.0043063632735467205,-495.80144551015223,-478.2747878304904,Kurtosis,0.06499308823007305,False
model_0668,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,6,246,0.02566411517256273,0.0012038000722923714,-493.0861176370913,-468.5487968855648,Skewness + Kurtosis,0.06503688130500106,False
model_0718,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,6,246,0.023004627103835107,-0.0015224533872819634,-492.4155657075787,-467.8782449560522,Skewness + Kurtosis,0.06610523984896538,False
model_0494,Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return,5,246,0.02056213859612388,0.00015718315020984974,-493.8013331597706,-472.7693439441764,Kurtosis,0.06615544163844307,False
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,5,246,0.020563232184447333,0.000158299521623384,-493.8016078304654,-472.7696186148712,Kurtosis,0.06618654704567084,False
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,5,246,0.020645902202141797,0.00024269183135317007,-493.82237250189814,-472.79038328630395,Kurtosis,0.06689903965494429,False
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,5,246,0.02064478994509744,0.00024155640228706865,-493.82209311870247,-472.7901039031083,Kurtosis,0.06698047639851167,False
model_0481,Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,5,246,0.02466416243145919,0.004344665815448012,-494.83377936593047,-473.8017901503363,Kurtosis,0.06803883994411186,False
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,5,246,0.024676088154986564,0.0043568399915489,-494.8367873000291,-473.8047980844349,Kurtosis,0.06813085976666466,False
model_0667,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,6,246,0.02493930384658205,0.00046079264607790105,-492.903185548108,-468.3658647965815,Skewness + Kurtosis,0.06896991459847814,False
model_0666,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,6,246,0.024444574671584895,-4.6356508207834324e-05,-492.77840099586456,-468.24108024433804,Skewness + Kurtosis,0.06926433616235096,False
model_0737,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,6,246,0.024689431494352543,0.00020464734776726168,-492.84015283213375,-468.30283208060723,Skewness + Kurtosis,0.06983565732167336,False
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,6,246,0.02470258098128386,0.00021812694734124616,-492.8434695147332,-468.3061487632067,Skewness + Kurtosis,0.06984485005950307,False
model_0408,Kurtosis + Mean + Median + Fear and Greed Index + VIX,5,246,0.024253430233413975,0.003925376696610194,-494.73020596294964,-473.69821674735545,Kurtosis,0.06991045574236364,False
model_0643,Skewness + Kurtosis + Mean + Std + Median + Fear and Greed Index,6,246,0.024462256594707243,-2.8230687433961066e-05,-492.78285978149097,-468.24553902996445,Skewness + Kurtosis,0.07022620437830293,False
model_0352,Kurtosis + Median + Fear and Greed Index + VIX,4,246,0.023253394669889738,0.007041832755697142,-496.4782114635302,-478.9515537838684,Kurtosis,0.07168105017675588,False
model_0316,Kurtosis + Mean + Fear and Greed Index + VIX,4,246,0.02326665789326099,0.007055316115555876,-496.48155191547994,-478.95489423581813,Kurtosis,0.07179275618466752,False
model_0443,Kurtosis + Std + Median + Fear and Greed Index + VIX,5,246,0.023355807511827198,0.003009053501657033,-494.5040061577288,-473.4720169421346,Kurtosis,0.07185071989202138,False
model_0393,Kurtosis + Mean + Std + Fear and Greed Index + VIX,5,246,0.02336388653057886,0.003017300833299319,-494.50604113305394,-473.47405191745975,Kurtosis,0.07206435751942686,False
model_0479,Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,5,246,0.023253662366624517,0.002904780332595891,-494.4782788847074,-473.4462896691132,Kurtosis,0.07260757416445852,False
model_0480,Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,5,246,0.023757571778435183,0.0034191878571526724,-494.6052245386952,-473.573235323101,Kurtosis,0.07269913669680186,False
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,5,246,0.023266906141716004,0.0029183000196685294,-494.4816144393285,-473.4496252237343,Kurtosis,0.07271783505763986,False
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,5,246,0.023770838471179445,0.003432730939329054,-494.608567590069,-473.5765783744748,Kurtosis,0.07280660314379245,False
model_0478,Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return,5,246,0.024244374926218448,0.003916132737181388,-494.72792299798425,-473.69593378239006,Kurtosis,0.07374604996081226,False
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,5,246,0.02425686618270695,0.003928884228180052,-494.73107221761074,-473.69908300201655,Kurtosis,0.07386503976990319,False
model_0665,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,6,246,0.024978274077099627,0.000500741208742328,-492.91301762146054,-468.375696869934,Skewness + Kurtosis,0.07443908259852988,False
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,5,246,0.023256567061420763,0.002907745541867124,-494.47901045231583,-473.44702123672164,Skewness + Kurtosis,0.07452882313270111,False
model_0572,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX,5,246,0.023270244947844465,0.0029217083842579816,-494.4824553524875,-473.4504661368933,Skewness + Kurtosis,0.07454833808696427,False
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,6,246,0.023360294351174704,-0.0011578572550718924,-492.50513631856256,-467.96781556703604,Skewness + Kurtosis,0.07471030294986225,False
model_0649,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + VIX,6,246,0.023368590105590226,-0.001149353239039197,-492.5072258959592,-467.9699051444327,Skewness + Kurtosis,0.07482480268893735,False
model_0736,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,6,246,0.023764456906855136,-0.000743548359081414,-492.60695950484205,-468.06963875331553,Skewness + Kurtosis,0.07525930494675548,False
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,6,246,0.023778358257921295,-0.0007292980201225596,-492.6104625085329,-468.0731417570064,Skewness + Kurtosis,0.07527506050468614,False
model_0735,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,6,246,0.02325689461735081,-0.001263852798113252,-492.4790929496942,-467.94177219816766,Skewness + Kurtosis,0.07542027171289264,False
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,6,246,0.023270554016849854,-0.0012498504848190706,-492.4825331948866,-467.9452124433601,Skewness + Kurtosis,0.07543945264023064,False
model_0734,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return,6,246,0.024244679450855178,-0.00025127001899782897,-492.7279997724047,-468.1906790208782,Skewness + Kurtosis,0.0775719313184141,False
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,6,246,0.024257067648316477,-0.00023857082076350622,-492.7311230102257,-468.1938022586992,Skewness + Kurtosis,0.0775912676858862,False
model_0447,Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,5,246,0.02372529392626277,0.0033862375497266672,-494.5970910872693,-473.5651018716751,Kurtosis,0.07912413248027307,False
