filter_rule,num_rules,n_obs_after_filter,retention_ratio,n_oos,r2_1pt,r2_2pt,mse_1pt,mse_2pt,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,p_count_lt_0_1_1pt,p_count_lt_0_1_2pt,all_p_le_0_1_1pt,all_p_le_0_1_2pt,coef_1pt_Kurtosis,p_1pt_Kurtosis,coef_1pt_Median,p_1pt_Median,coef_1pt_Fear and Greed Index,p_1pt_Fear and Greed Index,coef_2pt_Kurtosis,p_2pt_Kurtosis,coef_2pt_Median,p_2pt_Median,coef_2pt_Fear and Greed Index,p_2pt_Fear and Greed Index
Mean >= 26613.907988,1,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 19173.840000 AND Mean >= 26613.907988,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 23914.900000 AND Mean >= 26613.907988,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Mean >= 23944.682958 AND Median >= 26584.620000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Mean >= 19067.601173 AND Median >= 26584.620000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 21085.300000 AND Mean >= 26613.907988,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Mean >= 21165.788180 AND Median >= 26584.620000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 26584.620000 AND Std >= 703.670163,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 26584.620000 AND Std >= 905.962517,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 26584.620000 AND Mean >= 9338.617061,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 26584.620000 AND Mean >= 11518.911118,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Median >= 26584.620000 AND Mean >= 26613.907988,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Mean >= 26613.907988 AND Median >= 9335.800000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Mean >= 26613.907988 AND Median >= 11541.060000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Mean >= 26613.907988 AND Std >= 703.670163,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Mean >= 26613.907988 AND Std >= 905.962517,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,2,2,False,False,-0.005964530164893358,0.027082632318873933,-3.6514917690051766e-07,0.15827851231104412,0.0006706923808246165,0.033932998449077635,-0.005951898721010307,0.027265235234605684,-3.6339018813960497e-07,0.1600457849678162,0.0006699944044923546,0.03409278817179591
Fear and Greed Index >= 25.000000 AND Kurtosis >= 0.998813 AND T-3 Return <= 0.086031,3,168,0.6339622641509434,47,0.026577464121674388,0.026318587946947303,0.007152864788143277,0.007154767051761026,-0.07948861295122245,-0.07968458284587543,0.00019596989465298087,2,2,False,False,-0.003206981482701197,0.3532392248953323,-3.9762802098061985e-07,0.09361657181659859,0.0006915436066483679,0.08368398213015726,-0.00311888910270105,0.3656747148128381,-3.9327345305444824e-07,0.09614208128556474,0.000689846615884973,0.08446404413505908
T-2 Return >= -0.036365 AND Std >= 703.670163,2,201,0.7584905660377359,80,0.03826176604443299,0.03828580365635359,0.006442764239025428,0.0064426032090684135,-0.07952351113703204,-0.0801254005663159,0.0006018894292838528,2,2,False,False,-0.004247661556119969,0.0632944412311217,-3.5283419358322637e-07,0.10564583767836468,0.0007117605145688957,0.018484375424723025,-0.00424432279223501,0.06310665048029855,-3.495229596423239e-07,0.10830955491130641,0.0007109953472436422,0.01856963289118081
T-2 Return >= -0.058120 AND Std >= 703.670163 AND Mean >= 9338.617061,3,209,0.7886792452830189,88,0.031556413249889004,0.03154057982651515,0.006789440355267716,0.0067895513582059246,-0.0795262198807285,-0.07997612058724357,0.00044990070651507175,2,2,False,False,-0.00406651947020023,0.08305128116784577,-3.3629962383220804e-07,0.12805767443745802,0.0006609744492148458,0.030959250288750538,-0.004058159371875214,0.08322282816247262,-3.3320190133805567e-07,0.1309442841705651,0.0006601347697509546,0.031118331644622008
Std >= 905.962517 AND T-2 Return >= -0.093502,2,213,0.8037735849056604,92,0.025620365350332186,0.025576433242886054,0.0069553626613835596,0.006955676259624843,-0.07980273189126086,-0.08007274668571362,0.00027001479445276644,2,2,False,False,-0.003952664343141591,0.0941253962596332,-3.6224606616388994e-07,0.1158134986273195,0.0005375532452823378,0.07468958110429554,-0.00394011992507886,0.09467895241988529,-3.599713123923164e-07,0.11767035215722581,0.0005368867723946835,0.07499538941014947
Std >= 703.670163 AND T-3 Return <= 0.106004,2,225,0.8490566037735849,104,0.02316919053094424,0.023167963029703698,0.006424748840591494,0.00642475691403379,-0.08029595767135267,-0.07901820334367549,-0.001277754327677183,2,2,False,False,-0.00011688565252510851,0.9692932402568202,-3.7521229096302826e-07,0.07983784523792986,0.0005547878537735546,0.04676360405714986,-0.00010519285897779715,0.9723112730449309,-3.7492870243055504e-07,0.0792433404917093,0.0005545678306187699,0.04671309379123488
Fear and Greed Index >= 34.600000 AND T-4 Return >= -0.110710,2,181,0.6830188679245283,60,0.04458289778072588,0.04434340192077646,0.0065012776910924,0.006502907376271553,-0.08037298610355248,-0.08104726305616494,0.0006742769526124626,2,2,False,False,-0.004408929055358132,0.051114229004233354,-3.164708819866261e-07,0.1468005007952902,0.0011728901109455017,0.01304087910893053,-0.0043680012182841866,0.05248354434987799,-3.1182830430512747e-07,0.15201093965000356,0.001173634041259632,0.013047739055091255
T-2 Return >= -0.036365 AND Median >= 9335.800000,2,202,0.7622641509433963,81,0.03958845725310933,0.03953872716710771,0.006547122232008714,0.0065474612418364485,-0.080409149441381,-0.0810117091000142,0.000602559658633206,2,2,False,False,-0.004448143637061705,0.05372871970840481,-2.85528788373876e-07,0.18692632410674856,0.0007413629907552739,0.014942147629561866,-0.004435440870834049,0.05405884437698161,-2.8177315204663696e-07,0.191997978218135,0.0007402805457088392,0.015056577208030216
VIX <= 34.464000 AND Mean >= 11518.911118,2,235,0.8867924528301887,114,0.02432574627866868,0.024281308685621616,0.006880867156012711,0.006881180548698154,-0.08060695500102266,-0.08058358836075441,-2.336664026825197e-05,2,2,False,False,-0.0034612862845615467,0.13749532924835012,-3.83583964754633e-07,0.09029938369183774,0.0005564968498404636,0.05033522187210018,-0.0034457281158181852,0.1384348819145975,-3.8160192537120417e-07,0.09163221631544263,0.0005558868476783718,0.05054681952137921
T-2 Return >= -0.058120 AND Median <= 66247.920000,2,175,0.660377358490566,55,0.04396698332091764,0.04369297620639001,0.007782364071181856,0.007784594562269657,-0.08115529178140424,-0.08070804268413889,-0.00044724909726534534,2,2,False,False,-0.0038776561497513456,0.10816412197292795,-8.841036785797025e-07,0.04038853296385965,0.0007735645798693916,0.03197363060005181,-0.0038233262883691065,0.11156004063355891,-8.747949072226761e-07,0.04228069237063945,0.0007703963458613966,0.03257181357163884
T-2 Return >= -0.058120 AND Mean <= 66374.485907,2,175,0.660377358490566,55,0.04396698332091764,0.04369297620639001,0.007782364071181856,0.007784594562269657,-0.08115529178140424,-0.08070804268413889,-0.00044724909726534534,2,2,False,False,-0.0038776561497513456,0.10816412197292795,-8.841036785797025e-07,0.04038853296385965,0.0007735645798693916,0.03197363060005181,-0.0038233262883691065,0.11156004063355891,-8.747949072226761e-07,0.04228069237063945,0.0007703963458613966,0.03257181357163884
Median >= 11541.060000 AND VIX >= 12.714000,2,224,0.8452830188679246,103,0.026551957385898106,0.02652123644475335,0.006940185508250467,0.006940404532811821,-0.08118254908856115,-0.0809962263670394,-0.00018632272152174778,2,2,False,False,-0.0035943990488752735,0.12698864972918097,-3.7453692750394997e-07,0.09639037471962637,0.0005910125973118178,0.0412882205359262,-0.0035812559034933337,0.12755519856148537,-3.723860786062645e-07,0.09790789771085713,0.0005901811609388404,0.04150751791095814
T-2 Return >= -0.058120 AND Std >= 703.670163 AND Median >= 9335.800000,3,210,0.7924528301886793,89,0.03151641864107979,0.031491460321183884,0.006759312646836168,0.0067594868377987855,-0.08152456538046371,-0.08198407481746384,0.00045950943700012736,2,2,False,False,-0.004082050835683526,0.0810961929916969,-3.315705279067498e-07,0.13126360935191553,0.0006611082568032744,0.030544848050866755,-0.004072600719834498,0.08136118743685385,-3.283675269293293e-07,0.13433321790299882,0.0006602305034398343,0.030712866657955275
Median >= 11541.060000 AND VIX >= 13.498000,2,211,0.7962264150943397,90,0.02820709489790041,0.02816995642907394,0.00724815469433277,0.0072484316930284285,-0.08164359397562504,-0.08143973663245174,-0.00020385734317329707,2,2,False,False,-0.003869541347851008,0.11077734779584854,-4.026178028101643e-07,0.08642573679988196,0.0005954694184149762,0.04891349344269331,-0.003855028252393713,0.11133243646365604,-4.0024529102047715e-07,0.08788724717487763,0.0005944560517348358,0.04921459927831856
Std >= 1391.698789 AND Median >= 26584.620000,2,179,0.6754716981132075,58,0.04658706566225779,0.04663536617164443,0.006776143351464776,0.006775800067706223,-0.08167112655577058,-0.08166901648664027,-2.1100691303121977e-06,2,2,False,False,-0.006195493660793445,0.022634993029755524,-4.1835385973172085e-07,0.11664796562444214,0.0006939758570164568,0.02910957624399727,-0.006197249060796098,0.022520166742241693,-4.1760967856174393e-07,0.11717198610870627,0.0006937709676366454,0.029134599172897447
Std >= 1391.698789 AND Mean >= 26613.907988,2,179,0.6754716981132075,58,0.04658706566225779,0.04663536617164443,0.006776143351464776,0.006775800067706223,-0.08167112655577058,-0.08166901648664027,-2.1100691303121977e-06,2,2,False,False,-0.006195493660793445,0.022634993029755524,-4.1835385973172085e-07,0.11664796562444214,0.0006939758570164568,0.02910957624399727,-0.006197249060796098,0.022520166742241693,-4.1760967856174393e-07,0.11717198610870627,0.0006937709676366454,0.029134599172897447
Mean >= 19067.601173 AND VIX >= 13.498000,2,198,0.7471698113207547,77,0.031408515219680244,0.03137632115279709,0.007557198827088786,0.007557450013443724,-0.08169003016989862,-0.08205149193734429,0.00036146176744566993,2,2,False,False,-0.003901450052838021,0.11736969486095282,-4.277523165712819e-07,0.0893844435514078,0.0006777668612976482,0.03603067296209173,-0.0038890512758324855,0.11785161892833888,-4.260660661343847e-07,0.0903786748009486,0.0006772345905144792,0.03614742856325427
Std >= 1154.089638 AND Median <= 81856.120000,2,185,0.6981132075471698,65,0.04245281275489865,0.04236279345053051,0.007932525154700009,0.00793327089381953,-0.08173294248865925,-0.08158255877648979,-0.00015038371216946622,2,2,False,False,-0.004031136231914029,0.1129089101078444,-1.0307898227688233e-06,0.030007192923804556,0.0008133195392006669,0.018129307141474788,-0.004010073292298677,0.11413164162032022,-1.027156775882415e-06,0.030456524078642792,0.0008123206522100657,0.018247140227465212
Std >= 1154.089638 AND Mean <= 81931.351554,2,185,0.6981132075471698,65,0.04245281275489865,0.04236279345053051,0.007932525154700009,0.00793327089381953,-0.08173294248865925,-0.08158255877648979,-0.00015038371216946622,2,2,False,False,-0.004031136231914029,0.1129089101078444,-1.0307898227688233e-06,0.030007192923804556,0.0008133195392006669,0.018129307141474788,-0.004010073292298677,0.11413164162032022,-1.027156775882415e-06,0.030456524078642792,0.0008123206522100657,0.018247140227465212
Median >= 11541.060000,1,238,0.8981132075471698,117,0.02460271279054127,0.024569365298629964,0.006796300183236322,0.00679653253939351,-0.0819718285915576,-0.08179348171653067,-0.0001783468750269357,2,2,False,False,-0.0036208902933597023,0.11809557164220442,-3.69236447215471e-07,0.09380568403301731,0.0005391270839119712,0.05151277091556221,-0.003607654982549283,0.11869817029596584,-3.671124800234826e-07,0.09532194444370108,0.0005384193090083135,0.05176009176353218
Std >= 703.670163 AND Median >= 11541.060000,2,238,0.8981132075471698,117,0.02460271279054127,0.024569365298629964,0.006796300183236322,0.00679653253939351,-0.0819718285915576,-0.08179348171653067,-0.0001783468750269357,2,2,False,False,-0.0036208902933597023,0.11809557164220442,-3.69236447215471e-07,0.09380568403301731,0.0005391270839119712,0.05151277091556221,-0.003607654982549283,0.11869817029596584,-3.671124800234826e-07,0.09532194444370108,0.0005384193090083135,0.05176009176353218
Median >= 11541.060000 AND Mean >= 9338.617061,2,238,0.8981132075471698,117,0.02460271279054127,0.024569365298629964,0.006796300183236322,0.00679653253939351,-0.0819718285915576,-0.08179348171653067,-0.0001783468750269357,2,2,False,False,-0.0036208902933597023,0.11809557164220442,-3.69236447215471e-07,0.09380568403301731,0.0005391270839119712,0.05151277091556221,-0.003607654982549283,0.11869817029596584,-3.671124800234826e-07,0.09532194444370108,0.0005384193090083135,0.05176009176353218
Median >= 26584.620000 AND VIX >= 14.200000,2,151,0.569811320754717,30,0.04121657195706363,0.04119917076790525,0.007372035178484341,0.007372168975309433,-0.08202204315197159,-0.08203631378552112,1.4270633549529066e-05,2,2,False,False,-0.0059586278891526475,0.03976957553483187,-3.6227513402748496e-07,0.22031420462740614,0.000675020032437528,0.06147512950451852,-0.005950770268312965,0.039831932728131535,-3.605256825720191e-07,0.22222491953714224,0.0006741883814005661,0.06172518771554821
Mean >= 26613.907988 AND VIX >= 14.200000,2,151,0.569811320754717,30,0.04121657195706363,0.04119917076790525,0.007372035178484341,0.007372168975309433,-0.08202204315197159,-0.08203631378552112,1.4270633549529066e-05,2,2,False,False,-0.0059586278891526475,0.03976957553483187,-3.6227513402748496e-07,0.22031420462740614,0.000675020032437528,0.06147512950451852,-0.005950770268312965,0.039831932728131535,-3.605256825720191e-07,0.22222491953714224,0.0006741883814005661,0.06172518771554821
T-2 Return >= -0.036365 AND Fear and Greed Index >= 27.000000,2,180,0.6792452830188679,59,0.03242153722715757,0.03215917912673727,0.005496009766468998,0.005497500004974401,-0.08228605196933336,-0.08276983650847836,0.00048378453914499353,2,2,False,False,-0.0039034172450582915,0.05961559459272998,-2.730679881469772e-07,0.1697656589168187,0.0006484552018200521,0.06967804700196792,-0.00386218670370323,0.06135157493482006,-2.68875342749879e-07,0.17565104338123805,0.0006473243270243337,0.07020108870619984
VIX <= 34.464000 AND Fear and Greed Index >= 31.000000,2,192,0.7245283018867924,71,0.03160399260188285,0.03134439485270912,0.005712859441355768,0.005714390886592007,-0.08243363869816056,-0.08295769329285707,0.0005240545946965103,2,2,False,False,-0.0038504352758241644,0.08175329934545575,-4.0482077392884383e-07,0.044623840382307496,0.0005416422734492658,0.15921597845252466,-0.003813707609005316,0.08432845686890258,-4.011303607473013e-07,0.04619168498218234,0.0005403846419826607,0.16025238224804092
Median >= 26584.620000 AND T-3 Return >= -0.058120,2,156,0.5886792452830188,35,0.0490831891926492,0.049043028777453146,0.006635202061283267,0.006635482288182892,-0.08293795705008855,-0.08298946144159447,5.150439150591879e-05,2,2,False,False,-0.006602310602606366,0.01685236365730916,-2.624292998689863e-07,0.3293370154776052,0.0007068426895977093,0.04833845381099857,-0.006592951438116251,0.016913900983748252,-2.605011854796094e-07,0.33261230982467815,0.0007063423136562557,0.04847486209141149
Mean >= 26613.907988 AND T-3 Return >= -0.058120,2,156,0.5886792452830188,35,0.0490831891926492,0.049043028777453146,0.006635202061283267,0.006635482288182892,-0.08293795705008855,-0.08298946144159447,5.150439150591879e-05,2,2,False,False,-0.006602310602606366,0.01685236365730916,-2.624292998689863e-07,0.3293370154776052,0.0007068426895977093,0.04833845381099857,-0.006592951438116251,0.016913900983748252,-2.605011854796094e-07,0.33261230982467815,0.0007063423136562557,0.04847486209141149
T-2 Return >= -0.058120 AND Median >= 9335.800000,2,214,0.8075471698113208,93,0.02896221972486812,0.0288866396567784,0.006884678152528009,0.0068852140167900535,-0.08321033156260627,-0.08369151479138415,0.00048118322877788167,2,2,False,False,-0.004074879976097281,0.08356570929061026,-3.0509215969182404e-07,0.15898568551535575,0.0006293613633743864,0.03956787771156181,-0.004057500752413358,0.08441158873862706,-3.015812854611266e-07,0.16306977789414237,0.0006281941715422412,0.039870757623608116
Kurtosis >= 1.092514 AND Fear and Greed Index >= 25.000000 AND T-4 Return <= 0.108559,3,169,0.6377358490566037,48,0.04183473458250786,0.041433717715977036,0.007316502505091007,0.00731956465001992,-0.08325544954389352,-0.08346163979281673,0.00020619024892321036,2,2,False,False,-0.005334310227981268,0.03399354987797146,-3.4057841494311186e-07,0.15801571105510828,0.0007644893272674127,0.05135013076372106,-0.005283225516536909,0.03539134323409272,-3.3485302306022464e-07,0.16427652244159452,0.0007633534360978716,0.05174914452567068
Median >= 19173.840000 AND VIX >= 12.714000,2,211,0.7962264150943397,90,0.029653260153704175,0.0296238870810428,0.007211558516466067,0.007211776815372639,-0.0833615462355839,-0.08358076634896805,0.00021922011338415537,2,1,False,False,-0.003617988748819115,0.13385652465388154,-3.966154081717069e-07,0.09899409910898593,0.0006669688468618342,0.03047448608474988,-0.0036061888793047355,0.13439857141428313,-3.9510882586668297e-07,0.10001334146040165,0.0006664669936777308,0.030572757062831843
Mean >= 19067.601173 AND Median <= 61666.300000,2,159,0.6,39,0.0483849620849518,0.04827241173167085,0.008434084633585193,0.008435082157969832,-0.08354390140446144,-0.08398586423248622,0.0004419628280247778,2,2,False,False,-0.004461479592723173,0.09473468911469286,-6.998272369044185e-07,0.26170543788518463,0.0009424450701264211,0.012101343873131864,-0.004437742304140498,0.09582152700908542,-6.942809269663978e-07,0.26520124814563806,0.0009413294440031882,0.012186547521132159
Std >= 905.962517 AND Median <= 81856.120000,2,198,0.7471698113207547,78,0.03808462553799319,0.037918648785412734,0.007586239278354828,0.007587548270177961,-0.08356618831762752,-0.08326355404222352,-0.00030263427540400123,2,2,False,False,-0.003914547013052353,0.1113703462434198,-8.869672270870767e-07,0.039864927209935334,0.0007590958999841961,0.019987193845586244,-0.0038806184075451645,0.11375366611206812,-8.813281750173912e-07,0.040862630895357716,0.000757046977844208,0.020261052101837432
Std >= 905.962517 AND Mean <= 81931.351554,2,198,0.7471698113207547,78,0.03808462553799319,0.037918648785412734,0.007586239278354828,0.007587548270177961,-0.08356618831762752,-0.08326355404222352,-0.00030263427540400123,2,2,False,False,-0.003914547013052353,0.1113703462434198,-8.869672270870767e-07,0.039864927209935334,0.0007590958999841961,0.019987193845586244,-0.0038806184075451645,0.11375366611206812,-8.813281750173912e-07,0.040862630895357716,0.000757046977844208,0.020261052101837432
Kurtosis >= 1.092514 AND VIX <= 27.254000,2,188,0.7094339622641509,67,0.03797734485980209,0.03761347955489325,0.006668813607111508,0.006671335948850101,-0.08364000303810526,-0.08400809581000135,0.00036809277189608913,2,2,False,False,-0.004995829525450498,0.035607769526492514,-4.706619234873372e-07,0.03967321842185052,0.0002669518896519365,0.4041307213721177,-0.004947301612925185,0.03708731039160211,-4.6571725321803036e-07,0.041447485012736054,0.0002647364106889775,0.407965209982471
T-2 Return >= -0.028431 AND Median <= 81856.120000 AND VIX <= 34.464000,3,158,0.5962264150943396,38,0.061006960241018704,0.060789031254526504,0.007490487640281527,0.007492226092336716,-0.08450015902241437,-0.08518683099724234,0.0006866719748279682,2,2,False,False,-0.004762826819010669,0.05631663216864056,-6.76328590569298e-07,0.12584541849875966,0.0010666052642255936,0.004742608104895351,-0.00473047047247908,0.057535244985216616,-6.667703905137042e-07,0.13069961892480772,0.0010635286493545404,0.004836342813090287
T-2 Return >= -0.028431 AND Mean <= 81931.351554 AND VIX <= 34.464000,3,158,0.5962264150943396,38,0.061006960241018704,0.060789031254526504,0.007490487640281527,0.007492226092336716,-0.08450015902241437,-0.08518683099724234,0.0006866719748279682,2,2,False,False,-0.004762826819010669,0.05631663216864056,-6.76328590569298e-07,0.12584541849875966,0.0010666052642255936,0.004742608104895351,-0.00473047047247908,0.057535244985216616,-6.667703905137042e-07,0.13069961892480772,0.0010635286493545404,0.004836342813090287
Std >= 1154.089638 AND T-2 Return >= -0.110710,2,212,0.8,91,0.027240380292492317,0.02723011539622222,0.0071624569424525485,0.0071625325231778,-0.08455479204460348,-0.08472812448723865,0.00017333244263517678,2,1,False,False,-0.003795813874502898,0.11594113343664471,-3.977577239514817e-07,0.0992962735354399,0.0005970986920633873,0.050464637328486474,-0.0037882168948294133,0.11610275897089024,-3.964215813956523e-07,0.10018700515436967,0.0005969616476444467,0.05050887782949721
Median >= 26584.620000 AND VIX <= 27.254000,2,166,0.6264150943396226,45,0.04705470415299062,0.046921780690935444,0.006177460062477463,0.006178321737729747,-0.08479347501734114,-0.08470730156898365,-8.617344835748497e-05,2,2,False,False,-0.006428171969256001,0.015709240789309218,-4.558512499449222e-07,0.07493860679055296,0.0005176384770984377,0.12838955072074254,-0.006410315516969687,0.015911708995291124,-4.5374951680682947e-07,0.07611496375320984,0.0005169515559013503,0.128886732938252
Mean >= 26613.907988 AND VIX <= 27.254000,2,166,0.6264150943396226,45,0.04705470415299062,0.046921780690935444,0.006177460062477463,0.006178321737729747,-0.08479347501734114,-0.08470730156898365,-8.617344835748497e-05,2,2,False,False,-0.006428171969256001,0.015709240789309218,-4.558512499449222e-07,0.07493860679055296,0.0005176384770984377,0.12838955072074254,-0.006410315516969687,0.015911708995291124,-4.5374951680682947e-07,0.07611496375320984,0.0005169515559013503,0.128886732938252
Mean >= 11518.911118 AND Median <= 81856.120000,2,198,0.7471698113207547,78,0.03025845784069714,0.03015006072525883,0.007770333656601655,0.007771202219737039,-0.08496736348879064,-0.08488154495135203,-8.58185374386089e-05,2,2,False,False,-0.0037041051837072955,0.13752448907187864,-7.307352928147564e-07,0.09202893812825032,0.0006658913707665734,0.041192562640339936,-0.003677177777001692,0.13946850427896695,-7.259699468064551e-07,0.09382569678658645,0.0006644884117584319,0.041548622250869666
T-2 Return >= -0.058120 AND Std >= 703.670163 AND VIX >= 13.498000,3,187,0.7056603773584905,66,0.029996785675255655,0.02997752474117732,0.007366553507389298,0.007366699781854572,-0.08499195905962997,-0.08567499830422176,0.0006830392445917877,2,2,False,False,-0.004159814329103226,0.09268349029626041,-3.7945601668149633e-07,0.10495628470253514,0.0006122586924046453,0.06567011143108223,-0.00414932684003454,0.09289291699325841,-3.759504262370348e-07,0.10748239249051852,0.0006108926697706907,0.06613003028165373
