2023-11-04,0,125.41,0,109.78,0,0,0,87.36,76.85,74.17,67.43,0,0,63.28,60.64,58.48,57.71,55.52,53.42,52.97,51.14,51.8,52.12,51.36,0,52.07,0,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,0,0,0,113.71,109.96,0,94.67,81.52,78.14,73.37,69.2,62.88,0,62.84,62.38,57.75,55.02,52.53,54.23,50.98,51.84,51.62,51.35,51.99,0,52.43,0,54.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,0,0,0,0,0,0,0,87.45,81.46,0,71.89,67.59,63.4,60.64,57.41,56.34,53.22,52.38,49.88,48.99,47.92,48.12,48.35,48.67,0,49.14,0,50.71,0,0,0,53.31,0,55.18,0,55.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,0,0,0,0,106.4,0,0,93.41,92.13,77.05,78.45,69.85,59.63,69.08,60.75,63.32,57.91,55.32,55.23,49.29,48.28,47.24,47.19,47.53,0,48.85,0,49.06,0,48.86,0,51.3,0,52.64,0,0,0,54.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,0,0,0,119.74,115.68,0,97.84,92.46,92.88,87.39,78.21,0,75.59,69.81,64.23,62.65,61.42,57.8,55.14,53.18,50.86,49.16,47.22,48.51,0,48.58,0,49.68,0,50.67,0,52.59,0,55.3,0,58.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,0,0,137.7,0,132.0,114.98,126.66,105.74,103.69,103.19,90.37,90.64,84.47,76.14,77.3,71.08,71.18,64.42,64.27,60.52,58.3,55.84,53.99,52.13,0,51.55,0,50.63,0,51.46,0,51.47,0,54.64,0,56.52,0,59.18,0,62.08,0,64.01,67.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,0,0,0,0,0,0,110.37,118.99,102.76,0,88.25,82.15,82.34,80.37,77.81,74.7,70.08,70.99,64.5,63.37,59.73,56.58,52.84,51.29,0,50.26,0,48.17,0,48.09,0,49.77,0,51.25,0,54.58,0,55.32,0,63.16,0,58.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,0,0,0,0,0,0,0,115.21,105.35,0,93.83,0,81.59,80.27,79.96,75.65,71.91,67.39,70.69,64.39,61.97,57.74,53.7,52.09,0,50.5,0,48.65,0,48.15,0,49.09,0,52.03,0,51.73,0,51.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,0,0,0,0,0,0,0,122.57,112.95,110.79,0,95.45,84.4,91.88,86.27,83.08,76.29,77.07,76.77,73.53,70.0,62.41,60.84,57.54,0,56.2,0,53.8,0,54.82,0,54.96,0,55.4,0,54.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,0,0,0,0,178.39,0,0,137.0,0,120.4,113.3,0,100.89,98.89,94.17,89.98,85.32,82.01,80.18,70.73,65.86,59.95,53.12,53.85,0,48.6,0,46.99,0,44.04,0,45.94,0,48.07,0,51.63,0,56.47,0,58.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,0,0,0,0,0,0,0,0,0,131.35,111.77,107.75,115.58,100.56,99.02,95.26,83.51,77.59,74.71,67.25,60.44,55.72,54.25,50.19,0,50.41,0,50.88,0,52.49,0,54.24,0,61.73,0,46.22,0,52.02,0,55.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,0,0,0,0,0,0,0,0,0,191.7,139.03,112.11,131.12,122.37,113.62,129.93,127.06,118.02,119.9,111.37,106.69,98.21,92.17,86.85,81.64,76.05,48.68,75.86,65.37,66.27,61.13,64.62,55.86,62.63,61.96,61.88,60.39,62.43,0,66.21,0,68.13,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,0,0,0,0,403.46,0,0,0,0,0,0,0,0,0,0,160.17,147.79,136.18,119.52,124.34,102.9,107.26,101.28,80.05,70.79,73.69,59.07,59.83,50.96,48.26,51.57,65.25,71.17,69.31,63.18,72.37,73.89,0.0,0,0,70.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.14,0,0,0,492.46
