2023-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.15,0,0,0,0,0,0,52.48,52.72,0,0,0,55.25,0,0,55.92,0,0,0,0,57.03,0,0,0,0,58.62,0,0,0,60.53,0,0,61.86,0,0,63.69,0,0,0,0,65.98,66.46,67.04,0,69.4,0,0,0,0,0,0,0
2023-07-22,0,61.21,0,0,0,0,0,0,0,0,0,0,0,0,51.14,0,0,0,0,0,0,0,0,0,53.69,0,0,0,0,54.64,0,0,0,0,57.13,0,0,0,0,58.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.35,51.06,0,0,0,0,0,0,0,0,54.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.94,0,0,0,0,0,0,0
2023-07-24,0,0,0,0,0,0,0,50.53,0,0,0,0,50.64,51.64,50.93,51.3,51.51,51.7,52.12,51.93,0,51.9,0,0,53.63,0,0,0,0,0,0,0,0,0,57.92,0,0,0,0,59.64,0,0,0,61.15,0,0,0,0,0,64.03,0,0,0,0,0,0,67.84,0,70.88,0,0,0,73.71,0,0,0
2023-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88,0,0,51.46,0,52.28,0,0,0,0,53.33,54.27,55.1,0,0,0,0,0,0,0,57.18,0,0,0,0,58.84,0,0,0,60.43,0,0,61.97,0,0,0,0,0,0,0,0,0,0,0,69.96,0,0,0,73.26,0,0,0
2023-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.58,51.07,0,0,0,0,0,0,0,0,53.19,0,0,0,0,0,0,0,0,0,57.41,0,0,0,0,58.25,0,0,0,59.77,0,0,62.17,0,0,0,0,0,64.11,0,0,0,0,0,69.28,0,0,0,72.19,0,0,0
2023-07-27,0,0,0,0,53.83,0,0,0,0,0,0,0,0,0,51.15,50.5,0,0,0,0,0,51.18,52.81,52.8,53.19,0,54.2,0,0,55.36,0,0,0,0,57.32,0,0,0,0,59.17,0,0,0,60.74,0,0,62.33,0,0,0,0,0,0,0,0,0,0,0,69.51,0,0,0,72.56,0,0,0
2023-07-28,0,0,0,0,53.42,0,0,0,0,50.79,0,0,0,50.8,50.22,50.82,0,51.35,0,0,51.66,51.38,51.61,51.96,52.75,52.92,53.19,0,0,54.73,0,0,0,0,56.4,0,0,0,0,57.78,0,0,0,60.31,0,0,0,0,0,0,0,0,64.06,0,64.91,66.47,67.14,68.41,68.14,0,0,0,73.12,0,0,0
2023-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02,50.46,50.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.05,0,0,0,0,0,0,0,0,59.13,0,0,60.54,0,0,0,0,0,63.71,0,0,64.72,65.58,0,0,0,0,0,71.7,0,0,0
2023-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,50.01,49.74,49.94,0,49.82,0,0,0,0,0,51.62,52.08,0,52.71,0,0,53.37,0,0,0,0,55.16,0,0,0,0,0,0,0,0,0,0,0,61.32,0,0,0,0,0,63.0,0,63.92,0,65.92,0,0,0,0,0,71.7,0,0,0
2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02,49.32,0,0,0,0,0,0,51.56,0,0,51.74,52.31,0,0,0,53.39,0,0,0,0,55.35,0,0,0,0,56.98,0,0,0,59.23,0,0,61.06,0,0,61.7,0,0,0,0,63.23,0,65.82,0,68.37,0,0,0,71.23,0,0,0
2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,50.16,49.32,49.57,49.13,0,0,51.13,0,0,0,0,51.84,0,53.33,0,0,53.62,0,0,0,0,55.4,0,0,0,0,57.7,0,0,0,58.61,0,0,60.82,0,0,0,0,0,0,0,0,0,66.53,66.63,67.82,0,0,0,0,0,0,0
2023-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.96,50.04,50.28,49.89,0,0,50.11,0,0,0,52.76,0,0,0,0,53.76,0,0,0,0,55.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.19,65.91,0,67.93,0,0,0,70.83,0,0,0
2023-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.77,0,0,0,0,50.33,0,0,0,50.72,51.22,0,0,0,0,53.32,0,0,0,0,55.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.16,66.16,67.19,67.93,0,0,0,70.7,0,0,0
2023-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.17,0,0,49.25,0,49.4,0,0,0,0,51.02,0,0,0,0,53.26,0,0,0,0,55.38,0,0,0,0,56.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.22,0,0,0,0,0,0,0
2023-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8,0,0,0,0,49.81,0,0,0,0,50.03,50.69,51.19,0,0,52.31,0,0,0,0,55.02,0,0,0,0,0,0,0,0,58.73,0,0,0,0,0,0,0,0,0,0,0,0,63.24,64.24,66.82,0,0,0,0,0,0,0
2023-08-06,0,0,0,0,0,0,0,0,0,48.46,0,0,0,48.34,0,0,0,0,0,48.81,0,0,49.0,49.31,50.04,0,0,0,0,52.94,0,0,0,0,54.07,0,0,0,0,56.59,0,0,0,58.78,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.22,0,0,0
2023-08-07,0,0,0,0,0,0,0,0,0,48.07,0,0,0,48.34,47.2,0,47.9,0,0,0,0,0,0,0,51.09,0,0,0,0,52.96,0,0,0,0,54.29,0,0,0,0,0,0,0,0,57.86,0,0,60.15,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0,70.14,0,0,0
2023-08-08,0,0,0,0,51.48,0,0,0,0,48.53,0,0,0,0,47.66,0,0,47.78,0,48.92,0,0,0,50.1,50.34,0,0,0,0,52.5,0,0,0,0,53.89,0,0,0,0,56.09,0,0,0,57.54,0,0,58.89,0,0,60.54,0,0,62.36,0,63.82,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.88,0,0,0,0,50.14,0,0,0,50.59,51.48,51.41,51.23,0,0,52.79,0,0,0,0,55.35,0,0,0,0,56.63,0,0,0,58.93,0,0,60.43,0,0,0,0,0,62.73,0,0,0,0,66.95,0,0,0,0,0,0,0,0
2023-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.18,0,0,0,0,0,0,0,0,0,51.28,0,0,0,0,53.27,0,0,0,0,0,0,0,0,0,0,0,0,0,58.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.22,0,0,0,72.19,0,0,0
2023-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.12,0,0,0,0,48.03,0,48.68,0,0,50.41,0,0,0,0,51.89,0,0,0,0,53.75,0,0,0,0,56.47,0,0,0,57.6,0,0,0,0,0,61.47,0,0,0,0,64.13,65.04,0,65.44,66.77,0,0,0,0,0,0,0
2023-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.22,48.79,49.3,0,0,51.66,0,0,0,0,52.8,0,0,0,0,0,0,0,0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.73,0,0,0
2023-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,46.84,45.61,0,46.75,0,0,47.3,0,0,0,0,48.15,48.48,0,0,0,51.22,0,0,0,0,0,0,0,0,0,55.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.54,69.16,0,0,0,0,0,0,0
2023-08-14,0,0,0,0,47.79,0,0,0,0,44.97,0,0,0,45.22,44.55,0,46.0,45.93,45.72,46.27,0,0,0,47.51,48.38,0,0,0,0,50.48,0,0,0,0,52.82,0,0,0,0,54.91,0,0,0,56.32,0,0,58.09,0,0,0,0,0,60.96,0,62.11,0,64.27,64.9,66.19,0,0,0,68.86,0,0,0
2023-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.17,44.38,44.66,0,0,45.73,45.79,0,0,0,47.52,0,48.54,0,0,49.76,0,0,0,0,52.14,0,0,0,0,54.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.59,0,0,0,0,69.24,0,0,0
2023-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9,44.5,44.63,44.99,0,0,45.92,46.53,0,0,0,48.17,48.48,0,0,0,50.14,0,0,0,0,52.15,0,0,0,0,54.49,0,0,0,0,0,0,57.97,0,0,0,0,0,60.49,0,0,0,64.32,0,66.15,0,0,0,69.21,0,0,0
2023-08-17,0,0,0,0,0,0,0,0,53.31,50.27,0,0,44.16,49.06,49.98,50.19,71.87,50.54,52.22,55.53,0,47.84,54.32,59.63,57.02,57.58,57.57,0,0,59.36,0,0,0,0,62.31,0,0,0,0,63.99,0,0,0,65.64,0,0,71.09,0,0,60.26,0,0,61.5,0,72.91,64.17,77.06,78.32,77.04,0,0,0,79.77,0,0,0
2023-08-18,0,0,0,0,0,0,0,0,47.34,46.73,46.39,0,47.2,46.92,47.59,47.9,48.98,49.28,49.07,50.02,49.03,54.02,50.29,50.97,51.44,51.94,52.56,0,0,54.05,0,0,0,0,57.39,0,0,0,0,59.84,0,0,0,60.89,0,0,62.97,0,0,63.49,0,0,67.03,0,67.44,69.39,69.84,71.82,72.45,0,0,0,77.21,0,0,0
2023-08-19,0,0,0,0,0,0,0,0,0,0,0,44.52,45.98,45.05,45.55,44.99,0,46.94,0,49.02,0,0,0,51.89,50.03,50.56,52.59,0,0,52.33,0,0,0,0,55.94,0,0,0,0,57.94,0,0,0,60.25,0,0,61.65,0,0,0,0,0,0,0,66.54,0,0,0,71.16,0,0,0,75.97,0,0,0
2023-08-20,0,0,48.42,0,46.57,0,0,0,0,0,45.78,0,0,0,0,46.5,0,46.4,0,0,47.72,49.77,49.98,0,50.28,0,0,0,0,52.81,0,0,0,0,56.12,0,0,0,0,58.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,0,0,0,0,0,0,0,0,45.18,45.14,44.8,0,45.98,0,45.73,0,0,47.1,0,47.7,49.42,50.3,0,49.81,51.21,0,52.88,0,0,53.75,0,0,0,0,56.21,0,0,0,0,58.39,0,0,0,60.19,0,0,62.68,0,0,0,0,0,0,0,0,68.18,0,0,0,0,0,0,0,0,0,0
2023-08-22,0,0,49.35,0,0,0,0,0,0,45.5,0,0,0,46.2,47.24,46.41,48.43,0,0,48.77,0,0,0,51.58,50.6,50.82,51.8,0,0,53.32,0,0,0,0,56.95,0,0,0,0,58.13,0,0,0,60.0,0,0,61.75,0,0,0,0,0,0,0,0,0,0,70.7,0,0,0,0,0,0,0,0
2023-08-23,0,0,49.46,0,0,0,0,0,48.5,48.65,48.32,47.51,48.3,47.73,49.29,0,50.09,50.43,50.84,52.54,0,0,54.31,52.17,52.1,53.91,54.8,0,0,57.4,0,0,0,0,57.11,0,0,0,0,60.92,0,0,0,61.09,0,0,63.63,0,0,0,0,0,0,0,0,68.3,0,70.83,72.65,0,0,0,77.58,0,0,0
2023-08-24,0,0,51.2,50.27,47.89,49.9,49.29,48.99,48.76,47.97,48.47,48.11,48.84,48.9,48.43,49.54,49.38,50.16,50.18,51.27,51.24,52.13,52.29,53.22,54.0,54.18,54.04,0,0,55.83,0,0,0,0,58.5,0,0,0,0,60.24,0,0,0,62.55,0,0,64.19,0,0,65.92,0,0,67.08,0,68.45,0,71.07,72.57,73.88,0,0,0,77.3,0,0,0
2023-08-25,0,59.56,0,0,0,0,0,0,0,0,0,48.2,48.52,48.76,48.96,0,49.79,50.53,50.16,51.34,51.72,0,51.65,53.12,53.92,53.93,55.21,0,0,55.55,0,0,0,0,58.0,0,0,0,0,61.03,0,0,0,0,0,0,0,0,0,65.01,0,0,0,0,0,68.97,71.05,0,72.25,0,0,0,76.07,0,0,0
2023-08-26,0,0,0,0,52.52,0,0,0,0,0,0,0,0,0,0,0,0,0,50.89,0,0,0,0,0,0,0,0,0,0,56.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,0,0,0,0,0,0,0,0,0,0,0,48.04,48.94,0,0,0,0,0,50.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,59.79,0,0,0,0,0,0,0,48.32,47.59,48.31,0,48.16,48.5,48.5,48.79,50.16,50.03,50.4,0,0,51.37,51.82,0,53.41,54.49,0,0,0,55.94,0,0,0,0,57.69,0,0,0,0,0,0,0,0,61.79,0,0,63.58,0,0,65.09,0,0,0,0,0,0,69.77,70.52,72.33,0,0,0,74.4,0,0,0
2023-08-29,0,0,0,0,0,0,0,0,0,0,48.72,48.91,48.92,49.09,48.9,49.12,49.43,49.58,50.21,51.2,51.3,51.6,0,0,53.29,0,54.18,0,0,55.67,0,0,0,0,57.66,0,0,0,0,60.25,0,0,0,61.5,0,0,0,0,0,65.04,0,0,66.78,0,67.62,0,0,71.44,71.52,0,0,0,75.25,0,0,0
2023-08-30,0,0,0,50.32,52.75,48.72,48.2,47.81,47.67,47.3,47.3,47.38,47.54,47.65,47.88,48.1,0,0,0,50.03,0,0,0,0,52.57,0,0,0,0,54.94,0,0,0,0,57.34,0,0,0,0,0,0,0,0,60.28,0,0,0,0,0,0,0,0,0,0,0,0,68.85,70.59,0,0,0,0,75.38,0,0,0
2023-08-31,0,0,0,0,0,48.78,0,0,47.85,47.77,47.5,48.51,47.34,47.65,47.78,48.78,49.19,0,49.37,50.68,50.83,0,51.58,52.0,51.65,53.04,53.05,0,0,55.62,0,0,0,0,57.6,0,0,0,0,59.62,0,0,0,60.5,0,0,0,0,0,65.0,0,0,66.1,0,0,68.15,0,0,0,0,0,0,76.75,0,0,0
2023-09-01,0,55.84,0,0,49.32,0,0,0,49.75,48.21,48.22,48.42,48.28,0,48.5,48.67,48.49,49.9,50.29,50.22,0,0,51.8,0,52.52,0,0,0,0,55.17,0,0,0,0,57.59,0,0,0,0,59.05,0,0,0,60.89,0,0,63.41,0,0,0,0,0,0,0,0,0,0,71.23,72.84,0,0,0,76.5,0,0,0
2023-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,67.39,0,0,0,0,0,0,0,0,0,48.25,48.11,0,0,0,48.83,0,0,0,50.52,0,0,0,0,52.63,0,0,0,0,54.5,0,0,0,0,56.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.14,0,0,0,0,0,0,0,0,72.1,0,0,0,0,0,0,0
2023-09-04,0,0,0,0,0,0,0,0,0,0,48.76,48.51,0,48.87,49.66,49.87,50.22,50.1,0,0,0,0,52.34,0,0,53.82,0,0,0,0,0,0,0,0,0,0,0,0,0,60.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3,0,70.28,0,0,0,0,0,76.24,0,0,0
2023-09-05,0,0,0,0,0,0,0,0,0,0,0,49.03,0,0,49.6,49.65,49.83,0,0,51.32,0,0,52.49,52.88,0,53.91,54.3,0,0,56.03,0,0,0,0,57.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.14,0,0,0,0,67.94,70.22,0,72.21,0,0,0,0,76.78,0,0,0
2023-09-06,60.71,0,0,0,0,0,0,0,0,48.64,48.6,48.58,48.7,0,49.16,0,0,50.48,0,50.8,0,51.42,0,0,53.37,53.67,0,0,0,55.77,0,0,0,0,57.38,0,0,0,0,0,0,0,0,61.25,0,0,0,0,0,0,0,0,0,0,0,0,70.43,0,0,0,0,0,0,0,0,0
2023-09-07,0,0,0,0,0,0,0,0,0,49.03,48.61,48.6,48.81,0,48.93,49.32,0,49.56,50.9,51.34,0,0,0,52.42,0,0,0,0,0,55.1,0,0,0,0,57.12,0,0,0,0,0,0,0,0,61.01,0,0,63.14,0,0,0,0,0,0,0,0,69.12,0,71.82,0,0,0,0,0,0,0,0
2023-09-08,0,0,0,0,0,0,0,0,0,0,49.48,0,48.62,49.04,49.38,0,0,0,49.52,50.44,0,51.74,52.01,53.0,53.1,53.46,54.51,0,0,55.62,0,0,0,0,58.08,0,0,0,0,59.64,0,0,0,0,0,0,63.15,0,0,0,0,0,66.71,0,67.41,68.26,0,71.72,72.29,0,0,0,77.13,0,0,0
2023-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.68,0,0,0,0,0,0,0,0,0,0,0,63.99,0,0,0,0,0,0,0,0,68.26,0,0,72.42,0,0,0,75.7,0,0,0
2023-09-10,0,0,0,0,0,0,0,0,49.26,0,0,49.0,0,0,49.47,0,0,0,0,0,0,0,0,0,53.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,0,0,0,0,0,0,0,0,49.36,50.27,50.63,51.33,48.98,50.99,50.34,50.71,49.96,0,51.98,51.78,52.99,53.38,53.82,53.39,54.49,54.64,55.07,0,0,57.26,0,0,0,0,59.72,0,0,0,0,0,0,0,0,63.87,0,0,0,0,0,66.99,0,0,67.99,0,69.81,70.38,0,0,74.55,0,0,0,78.58,0,0,0
2023-09-12,0,0,0,0,0,0,0,0,0,49.9,0,49.84,49.86,49.34,50.27,50.53,50.92,0,51.6,51.68,51.86,52.45,52.48,0,53.83,54.57,55.17,0,0,56.54,0,0,0,0,58.25,0,0,0,0,61.45,0,0,0,62.62,0,0,0,0,0,0,0,0,0,0,0,0,0,72.85,73.76,0,0,0,77.77,0,0,0
