2023-12-09,0,0,0,0,120.77,120.9,0,0,0,106.2,0,0,82.05,0,0,0,0,0,0,0,0,67.46,0,0,61.38,58.95,56.59,54.85,52.6,52.93,51.27,48.36,49.17,48.08,48.28,46.51,45.62,45.29,46.07,45.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,0,0,0,0,0,123.94,117.81,114.12,0,105.19,0,94.07,0,86.72,84.55,0,82.94,77.27,77.66,0,70.12,71.81,66.18,62.54,62.21,59.85,57.48,56.88,55.67,53.69,51.28,49.65,49.01,48.07,46.22,46.5,46.85,46.87,46.58,46.56,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,0,0,0,0,0,0,118.34,110.01,107.77,107.0,0,89.66,90.99,82.93,81.81,79.58,82.53,77.31,67.43,65.55,65.24,66.94,60.41,57.96,56.68,56.65,55.41,55.04,54.37,53.04,51.97,50.13,52.33,51.03,50.06,52.35,51.02,51.37,52.45,52.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,0,0,0,0,0,0,117.93,112.57,111.27,0,0,86.42,81.93,77.53,0,73.77,75.15,69.63,69.36,65.28,64.8,61.95,61.7,58.43,57.35,55.32,53.72,51.6,50.91,48.57,47.72,46.81,46.39,46.25,46.67,45.88,0,0,52.81,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,0,0,0,0,0,0,0,118.9,119.23,110.9,92.61,99.14,97.21,81.58,84.86,82.55,83.04,79.01,78.3,67.62,66.7,69.45,66.74,62.16,62.24,60.93,58.11,55.43,52.11,52.15,47.54,47.31,47.08,45.58,45.07,45.09,45.41,45.19,45.72,0,0,52.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,0,0,0,0,0,143.22,126.95,118.36,111.96,0,107.38,99.7,93.87,87.13,88.4,87.07,86.86,80.28,78.18,70.92,71.3,69.27,67.43,0,60.68,60.48,58.08,55.91,52.68,51.75,49.66,47.27,44.86,44.47,43.44,42.29,42.51,42.84,46.26,0,0,44.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,0,0,0,0,0,0,137.7,0,119.23,0,110.49,94.22,96.78,90.3,85.54,0,0,79.83,73.29,71.39,67.86,68.55,63.88,61.04,57.54,57.05,54.48,51.89,48.19,48.41,45.01,43.31,42.36,40.59,40.19,40.69,44.07,43.58,41.14,0,45.06,49.06,54.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,0,0,0,0,0,0,0,0,0,118.78,110.63,0,89.37,89.12,86.13,0,0,76.01,71.76,77.11,74.13,71.93,68.59,60.66,63.84,58.34,56.59,53.36,52.19,48.91,47.26,44.33,42.83,37.38,40.68,40.53,39.47,36.87,0,40.88,42.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,0,0,0,0,0,0,0,0,0,0,0,103.78,0,0,88.32,0,0,87.21,84.26,74.94,78.23,69.59,70.5,65.55,59.31,60.56,58.0,54.79,53.34,52.74,50.58,50.96,50.16,48.74,50.02,44.56,46.29,0,44.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,0,0,0,0,0,0,0,0,0,0,0,0,100.54,95.33,90.08,84.5,98.85,85.86,88.01,0,83.89,78.34,74.69,66.84,66.06,64.96,60.5,56.14,57.65,51.06,49.02,50.07,44.75,45.39,42.74,44.48,44.31,47.36,48.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.04,0,103.74,94.39,89.05,84.36,83.72,79.02,77.39,73.4,67.97,57.98,53.7,49.59,50.21,46.72,45.58,41.4,39.95,41.95,47.61,47.87,50.26,0,48.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.45,0,123.62,107.57,93.49,87.04,97.73,90.93,95.49,88.08,75.65,77.75,70.22,64.87,62.05,52.65,48.61,46.24,44.14,44.0,47.68,47.99,0,55.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.57,0,321.29,0,0,234.94,256.47,248.54,224.25,190.51,199.75,111.73,113.43,143.36,101.93,115.83,109.36,89.41,85.06,73.21,59.26,41.22,42.96,40.03,49.21,56.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
