horizon,variables,num_vars,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,winner
1d,Std + Median,2,-0.05826385827299707,-0.058245338985999595,-1.851928699747596e-05,2pt
1d,Mean + Std + T-2 Return + T-3 Return,4,-0.058911157862221675,-0.05889257457009878,-1.8583292122897888e-05,2pt
1d,Std + T-2 Return + T-4 Return,3,-0.026097626658082573,-0.02607885654331321,-1.8770114769361967e-05,2pt
1d,Std + T-3 Return + T-4 Return,3,-0.023911799919711152,-0.023892992641828537,-1.880727788261538e-05,2pt
1d,Std + Fear and Greed Index + VIX + T-3 Return,4,-0.02596160118466173,-0.025942124687024615,-1.9476497637116452e-05,2pt
1d,Std + Median + T-1 Return + T-4 Return,4,-0.056456428264946235,-0.05643688604478525,-1.954222016098406e-05,2pt
1d,Std + Skewness + T-1 Return + T-3 Return,4,-0.022149840347580607,-0.022130254468809563,-1.9585878771044563e-05,2pt
1d,Std + Skewness + Fear and Greed Index + T-2 Return,4,-0.03223507478953547,-0.032215344013481584,-1.9730776053883403e-05,2pt
1d,Std + Median + T-4 Return,3,-0.06264582070128766,-0.06262598525177143,-1.9835449516225623e-05,2pt
1d,Std + Median + VIX + T-1 Return,4,-0.051754493226601195,-0.05173462098454329,-1.987224205790561e-05,2pt
1d,Std + T-2 Return,2,-0.02202182879409209,-0.022001906244137004,-1.992254995508702e-05,2pt
1d,Std + T-3 Return,2,-0.018786211203072778,-0.01876608490000442,-2.0126303068357387e-05,2pt
1d,Std + Median + Fear and Greed Index,3,-0.06721416009806114,-0.067193920872058,-2.02392260031381e-05,2pt
1d,Std + Skewness + T-3 Return + T-4 Return,4,-0.03019442288307994,-0.0301739252846156,-2.049759846434185e-05,2pt
1d,Std + Median + VIX,3,-0.058049877249967574,-0.0580289822747464,-2.0894975221175116e-05,2pt
1d,Std + Median + T-1 Return + T-2 Return,4,-0.057362380064704954,-0.05734106086877544,-2.131919592951448e-05,2pt
1d,Std + Median + Fear and Greed Index + T-4 Return,4,-0.07147010266994802,-0.07144876005410272,-2.134261584529895e-05,2pt
1d,Std + Median + VIX + T-4 Return,4,-0.062402960420478104,-0.062381049483368756,-2.191093710934844e-05,2pt
1d,Std + Skewness + Fear and Greed Index + T-4 Return,4,-0.03175323371825578,-0.031730532237395304,-2.270148086047641e-05,2pt
1d,Std + VIX + T-2 Return + T-3 Return,4,-0.02897880278493581,-0.02895610117054237,-2.2701614393438874e-05,2pt
1d,Std + Median + Fear and Greed Index + VIX,4,-0.06525044183863837,-0.06522705385665506,-2.338798198331382e-05,2pt
1d,Std + Median + T-2 Return,3,-0.06365022436135126,-0.06362682994729685,-2.3394414054411783e-05,2pt
1d,Std + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.02903134275367769,-0.02900765122121407,-2.36915324636211e-05,2pt
1d,Std + Median + T-2 Return + T-4 Return,4,-0.06769091660710647,-0.06766677887382655,-2.4137733279916418e-05,2pt
1d,Std + Median + Fear and Greed Index + T-2 Return,4,-0.07186761356250004,-0.07184319246558313,-2.442109691691563e-05,2pt
1d,Std + T-2 Return + T-3 Return + T-4 Return,4,-0.02953047274419518,-0.02950554640657188,-2.4926337623298878e-05,2pt
1d,Std + Median + VIX + T-2 Return,4,-0.06403709518551426,-0.06401159361464659,-2.5501570867669798e-05,2pt
1d,Std + Skewness + T-3 Return,3,-0.02463703357552527,-0.024611090025165705,-2.594355035956397e-05,2pt
1d,Std + Skewness + Fear and Greed Index,3,-0.027099138424778957,-0.027072811147256015,-2.6327277522941728e-05,2pt
1d,Std + Skewness + T-2 Return + T-3 Return,4,-0.030406944454283602,-0.030380445413985546,-2.649904029805583e-05,2pt
1d,Std + Skewness + Fear and Greed Index + T-1 Return,4,-0.02484803464889862,-0.024821340614574305,-2.669403432431494e-05,2pt
1d,Std + Skewness + VIX + T-2 Return,4,-0.03201248745837604,-0.03198558313650124,-2.6904321874798853e-05,2pt
1d,Std + T-2 Return + T-3 Return,3,-0.024472106279266548,-0.02444518002425533,-2.6926255011217037e-05,2pt
1d,Std + Median + T-1 Return + T-3 Return,4,-0.055080162100333396,-0.055052983191222316,-2.7178909111080785e-05,2pt
1d,Std + Skewness + VIX + T-1 Return,4,-0.024309218758187257,-0.0242815077895413,-2.7710968645955347e-05,2pt
1d,Mean + Kurtosis + Fear and Greed Index + T-4 Return,4,-0.04883594122662993,-0.04880670858832725,-2.9232638302678637e-05,2pt
1d,Std + Median + T-3 Return,3,-0.061202328877298484,-0.06117276615364409,-2.956272365439716e-05,2pt
1d,Std + Skewness + VIX + T-4 Return,4,-0.031826362577588085,-0.03179615065536767,-3.0211922220413356e-05,2pt
1d,Std + Median + T-3 Return + T-4 Return,4,-0.06617380678753682,-0.06614329020732046,-3.0516580216355393e-05,2pt
1d,Std + Median + Fear and Greed Index + T-3 Return,4,-0.06896438631377855,-0.06893303134131035,-3.1354972468200515e-05,2pt
1d,Std + Median + VIX + T-3 Return,4,-0.06121044688426758,-0.06117841307517491,-3.203380909266862e-05,2pt
1d,Kurtosis + Median + T-1 Return + T-3 Return,4,-0.030187573800086076,-0.030155022958996414,-3.255084108966244e-05,2pt
1d,Std + Skewness + Fear and Greed Index + VIX,4,-0.03001451857612536,-0.02998085326037736,-3.366531574799936e-05,2pt
1d,Std + Skewness + VIX,3,-0.027222098769646985,-0.027188313855455615,-3.378491419137042e-05,2pt
1d,Std + Median + T-2 Return + T-3 Return,4,-0.06730569853593105,-0.06726956407878015,-3.6134457150893695e-05,2pt
1d,Mean + Kurtosis + Median + T-3 Return,4,-0.03616546067127624,-0.03612760143688187,-3.7859234394366226e-05,2pt
1d,Std + Skewness + Fear and Greed Index + T-3 Return,4,-0.029233814248370793,-0.0291929560428259,-4.085820554489139e-05,2pt
1d,Std + Skewness + VIX + T-3 Return,4,-0.029417773691574167,-0.029376295669274688,-4.147802229947928e-05,2pt
1d,Std + Kurtosis + Median + Fear and Greed Index,4,-0.08230786941775992,-0.08221372750132838,-9.41419164315338e-05,2pt
1d,Mean + Skewness + Kurtosis + Fear and Greed Index,4,-0.048170810866964286,-0.04807311946330661,-9.76914036576737e-05,2pt
1d,Mean + Skewness + Fear and Greed Index + T-1 Return,4,-0.03180503540838164,-0.031702813353071235,-0.00010222205531040807,2pt
1d,Mean + Kurtosis + Fear and Greed Index + VIX,4,-0.043060769512274666,-0.042956631458079375,-0.00010413805419529076,2pt
1d,Mean + Skewness + Fear and Greed Index + VIX,4,-0.03266265575255778,-0.032552011995602204,-0.00011064375695557516,2pt
1d,Mean + Skewness + Fear and Greed Index + T-2 Return,4,-0.038326157825558704,-0.038212484283427495,-0.00011367354213120962,2pt
1d,Mean + Kurtosis + Fear and Greed Index,3,-0.04399301727030158,-0.04387719473287799,-0.00011582253742359327,2pt
1d,Mean + Skewness + Fear and Greed Index + T-4 Return,4,-0.037781117395180974,-0.03766269158398594,-0.00011842581119503315,2pt
1d,Mean + Skewness + Fear and Greed Index,3,-0.0338312817009605,-0.03371019346478743,-0.00012108823617307252,2pt
1d,Mean + Kurtosis + Fear and Greed Index + T-2 Return,4,-0.04847221318062167,-0.048350184188211465,-0.00012202899241020582,2pt
1d,Mean + Std + Skewness + T-1 Return,4,-0.05189451339495843,-0.05177210252209874,-0.00012241087285969066,2pt
1d,Mean + Skewness + Fear and Greed Index + T-3 Return,4,-0.03596776557535275,-0.03583949334155023,-0.00012827223380251773,2pt
1d,Mean + Std + Skewness + T-4 Return,4,-0.06165725406766498,-0.0615258575938018,-0.00013139647386317677,2pt
1d,Skewness + Median + Fear and Greed Index + T-2 Return,4,-0.04161560247042417,-0.041479785240120526,-0.00013581723030364756,2pt
1d,Mean + Std + Skewness,3,-0.05729025179507352,-0.05715395115349331,-0.0001363006415802115,2pt
1d,Mean + Skewness + Median + Fear and Greed Index,4,-0.041937151244559434,-0.04179972471923343,-0.00013742652532600097,2pt
1d,Mean + Std + Skewness + T-2 Return,4,-0.06252877030114634,-0.062389816940927156,-0.00013895336021918503,2pt
1d,Skewness + Median + Fear and Greed Index + VIX,4,-0.03641200719279003,-0.03626673891580623,-0.00014526827698380096,2pt
1d,Skewness + Median + Fear and Greed Index + T-3 Return,4,-0.03818841384991867,-0.03804030392584412,-0.00014810992407454648,2pt
1d,Mean + Std + Skewness + VIX,4,-0.05792187796533188,-0.057773742317543286,-0.00014813564778859423,2pt
1d,Mean + Kurtosis + Fear and Greed Index + T-1 Return,4,-0.04429490757098398,-0.044142315933273224,-0.0001525916377107528,2pt
1d,Mean + Std + Skewness + T-3 Return,4,-0.0606755594293551,-0.060521525322341896,-0.0001540341070132012,2pt
1d,Skewness + Median + Fear and Greed Index + T-4 Return,4,-0.041891473321693296,-0.04173733831116788,-0.00015413501052541356,2pt
1d,Skewness + Median + Fear and Greed Index,3,-0.03778252600187937,-0.037628382858272635,-0.0001541431436067331,2pt
1d,Std + Skewness + Median + T-1 Return,4,-0.0601070454841266,-0.059946110136366304,-0.00016093534776029372,2pt
1d,Skewness + Median + Fear and Greed Index + T-1 Return,4,-0.03909697291315961,-0.038935538486853716,-0.00016143442630589533,2pt
1d,Kurtosis + Median + Fear and Greed Index + T-4 Return,4,-0.04563078302621837,-0.0454682467191605,-0.00016253630705787003,2pt
1d,Kurtosis + Median + Fear and Greed Index + T-2 Return,4,-0.04452948432769466,-0.04435910885564254,-0.00017037547205212,2pt
1d,Std + Skewness + Median + T-4 Return,4,-0.0709727568813896,-0.07080030699505002,-0.00017244988633957625,2pt
1d,Std + Skewness + Median,3,-0.0663847846425829,-0.06620825256409435,-0.000176532078488556,2pt
1d,Std + Skewness + Median + T-2 Return,4,-0.07164663655187953,-0.07146596308374709,-0.00018067346813244178,2pt
1d,Kurtosis + Median + Fear and Greed Index + VIX,4,-0.03956603317104612,-0.03937256482652218,-0.00019346834452393935,2pt
1d,Std + Skewness + Median + T-3 Return,4,-0.06956415252448656,-0.06936757089249013,-0.00019658163199642864,2pt
1d,Std + Skewness + Median + VIX,4,-0.06585745060080717,-0.06566053635818525,-0.00019691424262191504,2pt
1d,Kurtosis + Median + Fear and Greed Index,3,-0.04053201845808463,-0.040328419594430454,-0.00020359886365417523,2pt
1d,Skewness + Kurtosis + Median + Fear and Greed Index,4,-0.044546240565299655,-0.04433985873706492,-0.00020638182823473628,2pt
1d,Mean + Kurtosis + Fear and Greed Index + T-3 Return,4,-0.04528068330228319,-0.04507397819817993,-0.00020670510410325527,2pt
1d,Mean + Std + Skewness + Fear and Greed Index,4,-0.06337216838024196,-0.06315892169783699,-0.00021324668240496614,2pt
1d,Kurtosis + Median + Fear and Greed Index + T-3 Return,4,-0.04050959269753407,-0.040275076773047314,-0.00023451592448675562,2pt
1d,Mean + Kurtosis + Median + Fear and Greed Index,4,-0.0475591705076055,-0.04729490448739493,-0.00026426602021056844,2pt
1d,Std + Skewness + Median + Fear and Greed Index,4,-0.07946842273700638,-0.07908981603935672,-0.0003786066976496638,2pt
1d,Kurtosis + Median + Fear and Greed Index + T-1 Return,4,-0.045031425288845295,-0.044644919773769276,-0.0003865055150760188,2pt
