horizon,variables,num_vars,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,winner
7d,Std + Skewness + T-2 Return,3,-0.009711984073652369,-0.009897523456177115,0.00018553938252474644,1pt
7d,Mean + Median + T-4 Return,3,-0.07801189986693124,-0.07819545539807993,0.0001835555311486825,1pt
7d,Std + Skewness + VIX + T-2 Return,4,-0.01796632618642513,-0.018149678544105985,0.0001833523576808549,1pt
7d,Mean + Median + VIX + T-2 Return,4,-0.08475931928205194,-0.08494164158311301,0.0001823223010610775,1pt
7d,Mean + Median + VIX + T-1 Return,4,-0.079353077012281,-0.0795343656449905,0.00018128863270949758,1pt
7d,Mean + Median + T-3 Return + T-4 Return,4,-0.10741307522658472,-0.10759416386055465,0.00018108863396992803,1pt
7d,Mean + Median + Fear and Greed Index + T-4 Return,4,-0.08260073223966025,-0.08278076016540004,0.00018002792573978965,1pt
7d,Mean + Median + VIX,3,-0.07789390678179076,-0.07807262104143575,0.00017871425964499643,1pt
7d,Skewness + VIX + T-2 Return,3,-0.012227204306924033,-0.012405523098152127,0.0001783187912280937,1pt
7d,Mean + Median + Fear and Greed Index + T-3 Return,4,-0.11262591357015861,-0.11280272991044238,0.0001768163402837697,1pt
7d,Mean + Median + VIX + T-3 Return,4,-0.10735046854698638,-0.10752580398992784,0.00017533544294145997,1pt
7d,Mean + Median + Fear and Greed Index + VIX,4,-0.07834254345473313,-0.07851534677380623,0.00017280331907310043,1pt
7d,Mean + Std + Skewness + Fear and Greed Index,4,-0.08941371770446072,-0.08958634518442632,0.00017262747996560357,1pt
7d,Mean + Median + VIX + T-4 Return,4,-0.08442836722208447,-0.08459463370163745,0.0001662664795529789,1pt
7d,Mean + Skewness + T-3 Return + T-4 Return,4,-0.06168158425962966,-0.06184754207579868,0.00016595781616901562,1pt
7d,Skewness + Median + T-3 Return + T-4 Return,4,-0.062076368038542995,-0.0622416373180712,0.0001652692795282018,1pt
7d,Std + Skewness + Median + Fear and Greed Index,4,-0.09365897738521922,-0.0938228373349761,0.00016385994975687268,1pt
7d,Mean + Std + Skewness + VIX,4,-0.11333652823627527,-0.11347548089721315,0.0001389526609378855,1pt
7d,Skewness + T-1 Return + T-3 Return + T-4 Return,4,-0.046170076220839684,-0.04629553021527366,0.0001254539944339772,1pt
7d,Mean + Std + Skewness + T-4 Return,4,-0.11049648635195308,-0.1106175874524089,0.00012110110045582267,1pt
7d,Skewness + T-3 Return + T-4 Return,3,-0.048335660330632635,-0.048456575302055604,0.00012091497142296959,1pt
7d,Std + Skewness + Median + VIX,4,-0.11871619419103596,-0.1188368050605082,0.00012061086947223743,1pt
7d,Std + Skewness + T-3 Return + T-4 Return,4,-0.05162320561237599,-0.051741916058851034,0.00011871044647504547,1pt
7d,Mean + Skewness + T-4 Return,3,-0.03814046420971651,-0.03825755217599491,0.00011708796627840634,1pt
7d,Skewness + Median + T-4 Return,3,-0.038600156769150296,-0.03871628273240346,0.00011612596325316638,1pt
7d,Std + Median + VIX + T-1 Return,4,-0.1116879915246598,-0.11180346972805677,0.00011547820339696813,1pt
7d,Std + Median + VIX,3,-0.11552687404718553,-0.11564136353214649,0.00011448948496095568,1pt
7d,Std + Median + VIX + T-4 Return,4,-0.12677083323523664,-0.12688497078606598,0.00011413755082934074,1pt
7d,Std + Median + Fear and Greed Index + VIX,4,-0.09830496498425623,-0.09841829684987458,0.00011333186561834907,1pt
7d,Std + Median + VIX + T-2 Return,4,-0.11946966345848775,-0.11958208717958363,0.00011242372109587784,1pt
7d,Std + Median + T-1 Return + T-2 Return,4,-0.09663512173881461,-0.09674704910247511,0.00011192736366050227,1pt
7d,Std + Median + T-1 Return,3,-0.09503628328002311,-0.09514805114796743,0.00011176786794431237,1pt
7d,Std + Median + T-2 Return + T-4 Return,4,-0.11335876711954773,-0.11347016069897475,0.00011139357942702155,1pt
7d,Std + Median + T-1 Return + T-4 Return,4,-0.10718198521743583,-0.10729336689765723,0.00011138168022140071,1pt
7d,Std + Median + T-2 Return,3,-0.10084434751602322,-0.10095560140005277,0.00011125388402954961,1pt
7d,Std + Median,2,-0.09917207100042824,-0.09928307364040934,0.00011100263998109483,1pt
7d,Std + Median + T-4 Return,3,-0.1113290866573533,-0.1114397958514699,0.0001107091941165983,1pt
7d,Mean + Skewness + T-1 Return + T-4 Return,4,-0.03732975486015078,-0.03743993194288975,0.00011017708273897142,1pt
7d,Std + Median + VIX + T-3 Return,4,-0.14843678124646442,-0.1485469429711832,0.0001101617247187825,1pt
7d,Skewness + Median + T-1 Return + T-4 Return,4,-0.03778997474252033,-0.037899116231302044,0.00010914148878171659,1pt
7d,Std + Median + Fear and Greed Index + T-4 Return,4,-0.10261678115913675,-0.10272559639570278,0.00010881523656602887,1pt
7d,Std + Median + Fear and Greed Index + T-1 Return,4,-0.0931995296660324,-0.0933080134206401,0.00010848375460770221,1pt
7d,Std + Median + Fear and Greed Index,3,-0.09166001709785876,-0.09176816471770044,0.00010814761984168086,1pt
7d,Std + Median + T-1 Return + T-3 Return,4,-0.12553995706894838,-0.12564796258191357,0.00010800551296519245,1pt
7d,Std + Median + T-3 Return + T-4 Return,4,-0.144207108232993,-0.1443149309991043,0.00010782276611132069,1pt
7d,Std + Median + T-2 Return + T-3 Return,4,-0.13226457150229876,-0.13237197766206443,0.00010740615976567724,1pt
7d,Std + Median + T-3 Return,3,-0.13057850158714834,-0.13068557898599265,0.0001070773988443019,1pt
7d,Std + Skewness + Median + T-4 Return,4,-0.11492028967638368,-0.11502726645370709,0.00010697677732340871,1pt
7d,Std + Median + Fear and Greed Index + T-2 Return,4,-0.0879015986409426,-0.08800722655145132,0.000105627910508721,1pt
7d,Mean + Std + VIX + T-1 Return,4,-0.10621795596709993,-0.10632220758348221,0.0001042516163822782,1pt
7d,Mean + Std + VIX + T-4 Return,4,-0.12190283152524706,-0.12200653187545574,0.00010370035020867974,1pt
7d,Mean + Std + VIX,3,-0.10999129132643448,-0.11009450123322284,0.00010320990678835962,1pt
7d,Mean + Std + Fear and Greed Index + VIX,4,-0.09365584141578043,-0.09375823047973642,0.00010238906395598768,1pt
7d,Std + Median + Fear and Greed Index + T-3 Return,4,-0.12960313048497674,-0.12970469023748388,0.000101559752507141,1pt
7d,Mean + Std + VIX + T-2 Return,4,-0.11378076215604516,-0.11388205909116156,0.0001012969351164017,1pt
7d,Mean + Std + T-2 Return + T-4 Return,4,-0.10892956185121516,-0.10903084217764247,0.000101280326427311,1pt
7d,Mean + Std + T-1 Return + T-4 Return,4,-0.10282160204936686,-0.10292285259388967,0.0001012505445228129,1pt
7d,Mean + Std + T-1 Return + T-2 Return,4,-0.09159554095489297,-0.09169652121775207,0.00010098026285909611,1pt
7d,Mean + Std + T-1 Return,3,-0.08998994645205549,-0.09009067077001154,0.00010072431795604686,1pt
7d,Mean + Std + T-4 Return,3,-0.10686374564258982,-0.10696421841323023,0.00010047277064040294,1pt
7d,Mean + Std + T-2 Return,3,-0.09574312019114939,-0.09584337534434217,0.00010025515319278533,1pt
7d,Mean + Std,2,-0.09406309394227752,-0.09416299768332048,9.990374104296151e-05,1pt
7d,Mean + Std + VIX + T-3 Return,4,-0.1423660716171411,-0.1424650197067059,9.894808956478762e-05,1pt
7d,Mean + Std + Fear and Greed Index + T-4 Return,4,-0.09876189301512128,-0.09886066638587687,9.877337075558934e-05,1pt
7d,Skewness + VIX + T-3 Return + T-4 Return,4,-0.05279606714583496,-0.052894582026881354,9.85148810463965e-05,1pt
7d,Mean + Std + Fear and Greed Index + T-1 Return,4,-0.08900257175746096,-0.08910044400589046,9.787224842949804e-05,1pt
7d,Mean + Std + T-3 Return + T-4 Return,4,-0.13932880980984708,-0.13942644146677075,9.763165692366904e-05,1pt
7d,Mean + Std + Fear and Greed Index,3,-0.08748814228137336,-0.08758572404501108,9.758176363772186e-05,1pt
7d,Mean + Std + T-1 Return + T-3 Return,4,-0.1199970210559882,-0.12009397554533274,9.695448934454731e-05,1pt
7d,Mean + Std + T-2 Return + T-3 Return,4,-0.126697119539958,-0.12679355147417737,9.643193421937646e-05,1pt
7d,Mean + Std + T-3 Return,3,-0.125003588824123,-0.12509957704132413,9.598821720113726e-05,1pt
7d,Mean + Std + Fear and Greed Index + T-2 Return,4,-0.08376283082603919,-0.0838579805536952,9.51497276560076e-05,1pt
7d,Skewness + T-2 Return + T-3 Return + T-4 Return,4,-0.0501056613209403,-0.05019983344717338,9.417212623308302e-05,1pt
7d,Mean + Std + Fear and Greed Index + T-3 Return,4,-0.12536540406679775,-0.1254568052631262,9.140119632844446e-05,1pt
7d,Mean + Skewness + T-2 Return + T-4 Return,4,-0.040855788930235226,-0.04094297943191738,8.719050168215503e-05,1pt
7d,Skewness + Median + T-2 Return + T-4 Return,4,-0.04133603839625444,-0.04142209736287472,8.605896662028378e-05,1pt
7d,Std + Skewness + T-4 Return,3,-0.0251516128964564,-0.025225246649942745,7.363375348634627e-05,1pt
7d,Std + Skewness + T-1 Return + T-4 Return,4,-0.0237765626904185,-0.023849820235169128,7.325754475062674e-05,1pt
7d,Skewness + T-4 Return,2,-0.02296142357319164,-0.023030266382018993,6.884280882735183e-05,1pt
7d,Std + Skewness + Fear and Greed Index + T-2 Return,4,-0.012654047370256105,-0.012720925973834563,6.687860357845743e-05,1pt
7d,Mean + Skewness + VIX + T-4 Return,4,-0.048536377308220136,-0.04860226297539327,6.588566717313782e-05,1pt
7d,Skewness + T-1 Return + T-4 Return,3,-0.02235176553481355,-0.0224172918232024,6.552628838885077e-05,1pt
7d,Skewness + Median + VIX + T-4 Return,4,-0.04920076680850127,-0.049263879961729984,6.311315322871103e-05,1pt
7d,Mean + Skewness + Fear and Greed Index + T-2 Return,4,-0.029057939672288313,-0.029120224117872517,6.22844455842042e-05,1pt
7d,Std + Skewness + Fear and Greed Index + T-1 Return,4,-0.01497371109747414,-0.01503543546853403,6.172437105989026e-05,1pt
7d,Std + Skewness + VIX + T-4 Return,4,-0.032501036006860495,-0.032562426272487954,6.139026562745897e-05,1pt
7d,Skewness + Median + Fear and Greed Index + T-2 Return,4,-0.029688735035885427,-0.029748062620930105,5.932758504467728e-05,1pt
7d,Skewness + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.016046910001598746,-0.016103374592502107,5.646459090336009e-05,1pt
7d,Std + Skewness + Fear and Greed Index + VIX,4,-0.01591100977385196,-0.01596684092681988,5.583115296792229e-05,1pt
7d,Std + Skewness + T-2 Return + T-4 Return,4,-0.027350276298137244,-0.027404440171719058,5.416387358181396e-05,1pt
7d,Skewness + VIX + T-4 Return,3,-0.0274800809659399,-0.027533387543623666,5.33065776837649e-05,1pt
7d,Std + Skewness + Fear and Greed Index,3,-0.014254906871187911,-0.014307277839842092,5.237096865418067e-05,1pt
7d,Mean + Skewness + Fear and Greed Index + T-1 Return,4,-0.03280881508580169,-0.03286061051783151,5.179543202982195e-05,1pt
7d,Skewness + VIX + T-1 Return + T-4 Return,4,-0.027028185877770117,-0.02707970222828382,5.1516350513702847e-05,1pt
7d,Skewness + T-1 Return + T-2 Return + T-4 Return,4,-0.024344274699990676,-0.024395194221130456,5.09195211397806e-05,1pt
7d,Skewness + Median + Fear and Greed Index + T-1 Return,4,-0.03345300864909406,-0.033501710812905205,4.8702163811142896e-05,1pt
7d,Skewness + T-2 Return + T-4 Return,3,-0.0247654785225786,-0.024813504264766806,4.802574218820688e-05,1pt
7d,Skewness + Fear and Greed Index + T-1 Return,3,-0.0160401815601543,-0.016087752418913137,4.75708587588386e-05,1pt
7d,Skewness + Fear and Greed Index + T-2 Return,3,-0.015395211789077656,-0.01544086859062066,4.565680154300367e-05,1pt
7d,Skewness + Fear and Greed Index + VIX + T-1 Return,4,-0.01755676573802889,-0.01760221186159172,4.5446123562831175e-05,1pt
7d,Mean + Skewness + Fear and Greed Index,3,-0.03158159527117266,-0.03162578921919246,4.419394801979948e-05,1pt
7d,Skewness + Median + Fear and Greed Index,3,-0.03221233377620947,-0.032253547463078514,4.121368686904603e-05,1pt
7d,Skewness + VIX + T-2 Return + T-4 Return,4,-0.03069533390216206,-0.030734502494277116,3.916859211505752e-05,1pt
7d,Skewness + Fear and Greed Index + VIX + T-2 Return,4,-0.01664832925718107,-0.016687365426385492,3.9036169204420545e-05,1pt
7d,Skewness + Fear and Greed Index,2,-0.016379742081700233,-0.016415631168626987,3.588908692675474e-05,1pt
7d,Skewness + Fear and Greed Index + VIX,3,-0.016689793328503733,-0.016723342247106254,3.354891860252174e-05,1pt
7d,Mean + Skewness + Fear and Greed Index + VIX,4,-0.035954659096207875,-0.035986106059844536,3.1446963636660996e-05,1pt
7d,Skewness + Median + Fear and Greed Index + VIX,4,-0.03671801963161281,-0.036746091470664766,2.8071839051957426e-05,1pt
7d,Std + Skewness + Fear and Greed Index + T-3 Return,4,-0.05161339727926806,-0.05164089514882453,2.7497869556469823e-05,1pt
7d,Skewness + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.054492530649047355,-0.054512807283098486,2.027663405113067e-05,1pt
7d,Mean + Skewness + Fear and Greed Index + T-3 Return,4,-0.0681158522945089,-0.0681346727267389,1.8820432230004513e-05,1pt
7d,Skewness + Median + Fear and Greed Index + T-3 Return,4,-0.06876168445478359,-0.06877748981198395,1.5805357200360248e-05,1pt
7d,Skewness + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.05325878929751937,-0.05327189753812167,1.3108240602299759e-05,1pt
7d,Skewness + Fear and Greed Index + T-3 Return,3,-0.0533941133898872,-0.053404666527186784,1.0553137299584847e-05,1pt
7d,Std + VIX + T-1 Return + T-3 Return,4,-0.031331533394043154,-0.031341146452296575,9.613058253421514e-06,1pt
7d,Std + VIX + T-2 Return + T-3 Return,4,-0.03727095156541749,-0.03728038318977056,9.431624353073431e-06,1pt
7d,Std + VIX + T-3 Return,3,-0.034666415968386266,-0.03467570888863025,9.292920243986202e-06,1pt
7d,Std + T-1 Return + T-3 Return,3,-0.024107814239281433,-0.024116514677229972,8.70043794853892e-06,1pt
7d,Std + VIX + T-1 Return + T-2 Return,4,-0.010956507997607279,-0.010965133091658918,8.625094051639692e-06,1pt
7d,Std + VIX + T-1 Return,3,-0.008293427938818043,-0.00830196680216333,8.53886334528653e-06,1pt
7d,Std + VIX + T-2 Return,3,-0.013037833051020575,-0.013046367873530862,8.534822510286588e-06,1pt
7d,Std + VIX + T-3 Return + T-4 Return,4,-0.05525833012288417,-0.05526680723643551,8.47711355134173e-06,1pt
7d,Std + VIX,2,-0.010307097203910986,-0.01031549901893225,8.401815021263914e-06,1pt
7d,Std + T-3 Return,2,-0.027488259204530907,-0.027496504477790618,8.245273259710473e-06,1pt
7d,Std + T-1 Return + T-2 Return + T-3 Return,4,-0.02570741488981909,-0.025715628210142727,8.213320323635642e-06,1pt
7d,Std + T-2 Return + T-3 Return,3,-0.02916032027508142,-0.029168118135740162,7.79786065874255e-06,1pt
7d,Std + T-1 Return + T-3 Return + T-4 Return,4,-0.04478744822071756,-0.04479497049360659,7.522272889026738e-06,1pt
7d,Std + T-1 Return,2,-0.0010016162727053413,-0.001009048995469053,7.432722763711652e-06,1pt
7d,Std + T-3 Return + T-4 Return,3,-0.04782964665213596,-0.04783683986585108,7.193213715117608e-06,1pt
7d,Std + VIX + T-2 Return + T-4 Return,4,-0.032527772554603596,-0.032534951187471295,7.178632867699264e-06,1pt
7d,Std,1,-0.0030440933527560166,-0.0030512104352922176,7.117082536201025e-06,1pt
7d,Std + VIX + T-4 Return,3,-0.02908746639140669,-0.029094529339312114,7.062947905422945e-06,1pt
7d,Std + VIX + T-1 Return + T-4 Return,4,-0.02768214138057523,-0.02768911066886881,6.969288293579012e-06,1pt
7d,Std + T-1 Return + T-2 Return,3,-0.0025960160312878955,-0.0026029226600607913,6.906628772895829e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-3 Return,4,-0.049642721327357364,-0.0496495845923568,6.863264999434904e-06,1pt
7d,Std + Fear and Greed Index + VIX,3,-0.013085218321853276,-0.013091864267077424,6.6459452241485195e-06,1pt
7d,Std + T-2 Return,2,-0.004709149897213827,-0.0047157761892402394,6.626292026412628e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-2 Return,4,-0.013493757140999874,-0.013500353194751957,6.596053752083719e-06,1pt
7d,Std + T-2 Return + T-3 Return + T-4 Return,4,-0.049977602302156976,-0.04998413274854685,6.5304463898741005e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-1 Return,4,-0.014970786520627,-0.014977282263676006,6.495743049006464e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-4 Return,4,-0.02626459047324392,-0.026270752898402083,6.1624251581626766e-06,1pt
7d,Std + T-1 Return + T-4 Return,3,-0.020150525759502935,-0.020156161531373673,5.635771870737827e-06,1pt
7d,Std + T-4 Return,2,-0.02156801877522696,-0.021573534874750777,5.51609952381682e-06,1pt
7d,Std + T-1 Return + T-2 Return + T-4 Return,4,-0.022224359521422432,-0.02222917777341893,4.81825199649677e-06,1pt
7d,Std + T-2 Return + T-4 Return,3,-0.023684341337366854,-0.023689103659486843,4.762322119988838e-06,1pt
7d,Skewness + Fear and Greed Index + VIX + T-3 Return,4,-0.053410254187309825,-0.05341436976574765,4.1155784378243965e-06,1pt
7d,Std + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.04829847064900328,-0.048302544611041,4.073962037720591e-06,1pt
7d,Std + Fear and Greed Index + T-3 Return,3,-0.048939625893198,-0.048943660322583904,4.0344293859018165e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.012811688602786253,-0.012815715274011819,4.026671225565437e-06,1pt
7d,Std + Fear and Greed Index + T-2 Return,3,-0.01074697260636559,-0.010750925408378187,3.9528020125967345e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return,3,-0.013237862595329997,-0.013241752518242889,3.889922912891919e-06,1pt
7d,Std + Fear and Greed Index,2,-0.012187407309018461,-0.012191263945538822,3.856636520360723e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.026998281410957503,-0.027002049271900086,3.767860942582857e-06,1pt
7d,Std + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.06103624144537023,-0.06103985161519665,3.6101698264179305e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.051885338067814146,-0.05188894522234633,3.6071545321814114e-06,1pt
7d,Std + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.023110566342856798,-0.023114124153790883,3.557810934085026e-06,1pt
7d,Std + Fear and Greed Index + T-4 Return,3,-0.025296546858110558,-0.025299909894727524,3.3630366169656867e-06,1pt
7d,Median,1,-0.012707987329646064,-0.012707987329646064,0.0,tie
7d,VIX + T-1 Return + T-3 Return + T-4 Return,4,-0.047169615760158434,-0.047169615760158434,0.0,tie
7d,Fear and Greed Index + VIX + T-2 Return + T-4 Return,4,-0.026045961769533443,-0.026045961769533443,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return + T-3 Return,4,-0.052917746537754606,-0.052917746537754606,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return + T-4 Return,4,-0.027972353954895945,-0.027972353954895945,0.0,tie
7d,Fear and Greed Index,1,-0.013716319008823863,-0.013716319008823863,0.0,tie
7d,VIX,1,-0.004702411664867956,-0.004702411664867956,0.0,tie
7d,T-1 Return,1,0.0011534246593331021,0.0011534246593331021,0.0,tie
7d,T-2 Return,1,-0.0013827690365166845,-0.0013827690365166845,0.0,tie
7d,T-3 Return,1,-0.02241061970761371,-0.02241061970761371,0.0,tie
7d,Median + T-2 Return + T-4 Return,3,-0.03754890247580156,-0.03754890247580156,0.0,tie
7d,Fear and Greed Index + VIX + T-2 Return,3,-0.013616289653606728,-0.013616289653606728,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return,3,-0.014698392103277946,-0.014698392103277946,0.0,tie
7d,T-1 Return + T-3 Return + T-4 Return,3,-0.04246741569026713,-0.04246741569026713,0.0,tie
7d,T-1 Return + T-2 Return + T-4 Return,3,-0.02042953760628774,-0.02042953760628774,0.0,tie
7d,VIX + T-2 Return + T-4 Return,3,-0.02723583220476633,-0.02723583220476633,0.0,tie
7d,VIX + T-3 Return + T-4 Return,3,-0.04909933535331312,-0.04909933535331312,0.0,tie
7d,Fear and Greed Index + VIX + T-4 Return,3,-0.026240491676754907,-0.026240491676754907,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-2 Return,3,-0.013765670986626954,-0.013765670986626954,0.0,tie
7d,Median + T-2 Return + T-3 Return,3,-0.03573487908757378,-0.03573487908757378,0.0,tie
7d,Median + T-3 Return + T-4 Return,3,-0.05780325591119606,-0.05780325591119606,0.0,tie
7d,Fear and Greed Index + VIX + T-2 Return + T-3 Return,4,-0.05032535090905821,-0.05032535090905821,0.0,tie
7d,T-4 Return,1,-0.01931895200363476,-0.01931895200363476,0.0,tie
7d,Median + T-1 Return + T-3 Return + T-4 Return,4,-0.05567964302067274,-0.05567964302067274,0.0,tie
7d,Median + T-2 Return + T-3 Return + T-4 Return,4,-0.06072519592501435,-0.06072519592501435,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return + T-2 Return,4,-0.01538662999092022,-0.01538662999092022,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,4,-0.05327050109079012,-0.05327050109079012,0.0,tie
7d,Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,4,-0.06046357997641416,-0.06046357997641416,0.0,tie
7d,VIX + T-1 Return + T-2 Return + T-3 Return,4,-0.027326742073474852,-0.027326742073474852,0.0,tie
7d,VIX + T-1 Return + T-2 Return + T-4 Return,4,-0.026634327260348645,-0.026634327260348645,0.0,tie
7d,VIX + T-2 Return + T-3 Return + T-4 Return,4,-0.052143988110373796,-0.052143988110373796,0.0,tie
7d,Fear and Greed Index + VIX + T-3 Return + T-4 Return,4,-0.06152673871804715,-0.06152673871804715,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,4,-0.026948360556276807,-0.026948360556276807,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,4,-0.0625279880687013,-0.0625279880687013,0.0,tie
7d,Fear and Greed Index + T-2 Return + T-3 Return,3,-0.05010152650461386,-0.05010152650461386,0.0,tie
7d,Fear and Greed Index + T-2 Return + T-4 Return,3,-0.02484115070962667,-0.02484115070962667,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-3 Return,3,-0.05158834715802074,-0.05158834715802074,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-4 Return,3,-0.027044049825932115,-0.027044049825932115,0.0,tie
7d,Fear and Greed Index + T-3 Return + T-4 Return,3,-0.061850578237867326,-0.061850578237867326,0.0,tie
7d,VIX + T-1 Return + T-2 Return,3,-0.005949270230815928,-0.005949270230815928,0.0,tie
7d,Median + VIX + T-4 Return,3,-0.04563391560659502,-0.04563391560659502,0.0,tie
7d,Median + VIX + T-1 Return,3,-0.0229085927416115,-0.0229085927416115,0.0,tie
7d,Median + VIX + T-1 Return + T-3 Return,4,-0.04300651378534037,-0.04300651378534037,0.0,tie
7d,Median + VIX + T-1 Return + T-4 Return,4,-0.045378281256457154,-0.045378281256457154,0.0,tie
7d,Median + VIX + T-2 Return + T-3 Return,4,-0.0481617086697248,-0.0481617086697248,0.0,tie
7d,Median + VIX + T-2 Return + T-4 Return,4,-0.049048877947425185,-0.049048877947425185,0.0,tie
7d,Median + VIX + T-3 Return + T-4 Return,4,-0.06918171156066788,-0.06918171156066788,0.0,tie
7d,Median + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.04027227934806987,-0.04027227934806987,0.0,tie
7d,Median + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.07834127561585746,-0.07834127561585746,0.0,tie
7d,Median + VIX + T-1 Return + T-2 Return,4,-0.025743235746010118,-0.025743235746010118,0.0,tie
7d,Median + T-1 Return + T-2 Return + T-4 Return,4,-0.036789650834927023,-0.036789650834927023,0.0,tie
7d,Median + T-1 Return + T-2 Return + T-3 Return,4,-0.03293989104746209,-0.03293989104746209,0.0,tie
7d,T-1 Return + T-2 Return + T-3 Return + T-4 Return,4,-0.044193900073043135,-0.044193900073043135,0.0,tie
7d,Fear and Greed Index + T-1 Return,2,-0.013690556622899086,-0.013690556622899086,0.0,tie
7d,Median + T-4 Return,2,-0.034738847728938094,-0.034738847728938094,0.0,tie
7d,VIX + T-1 Return,2,-0.0035815110189238997,-0.0035815110189238997,0.0,tie
7d,Fear and Greed Index + T-4 Return,2,-0.02633541175535825,-0.02633541175535825,0.0,tie
7d,VIX + T-3 Return,2,-0.027392208267972507,-0.027392208267972507,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-4 Return,4,-0.04711831149660739,-0.04711831149660739,0.0,tie
7d,Median + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.030692074863874153,-0.030692074863874153,0.0,tie
7d,Median + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.07072357045909694,-0.07072357045909694,0.0,tie
7d,Median + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.045478971384103284,-0.045478971384103284,0.0,tie
7d,Median + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.06444535027388731,-0.06444535027388731,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-1 Return,4,-0.035807739116789916,-0.035807739116789916,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-3 Return,4,-0.06938913219375387,-0.06938913219375387,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-2 Return,4,-0.03506258127314332,-0.03506258127314332,0.0,tie
7d,Median + VIX,2,-0.023984469306772338,-0.023984469306772338,0.0,tie
7d,Median + Fear and Greed Index,2,-0.030434322942488823,-0.030434322942488823,0.0,tie
7d,T-2 Return + T-3 Return,2,-0.023889005408064934,-0.023889005408064934,0.0,tie
7d,Median + T-1 Return,2,-0.011250661977367793,-0.011250661977367793,0.0,tie
7d,T-1 Return + T-4 Return,2,-0.018859945472141648,-0.018859945472141648,0.0,tie
7d,Median + T-3 Return,2,-0.033535589460834014,-0.033535589460834014,0.0,tie
7d,Median + T-2 Return,2,-0.014852946656681132,-0.014852946656681132,0.0,tie
7d,T-3 Return + T-4 Return,2,-0.04437664896104798,-0.04437664896104798,0.0,tie
7d,Median + T-1 Return + T-2 Return,3,-0.013270005572437293,-0.013270005572437293,0.0,tie
7d,Median + VIX + T-2 Return,3,-0.026883250456929852,-0.026883250456929852,0.0,tie
7d,Median + T-1 Return + T-4 Return,3,-0.03408816793641378,-0.03408816793641378,0.0,tie
7d,Median + T-1 Return + T-3 Return,3,-0.030866247878730046,-0.030866247878730046,0.0,tie
7d,Median + VIX + T-3 Return,3,-0.04534742984401885,-0.04534742984401885,0.0,tie
7d,Fear and Greed Index + VIX,2,-0.013565217382487171,-0.013565217382487171,0.0,tie
7d,Fear and Greed Index + T-2 Return,2,-0.012831160571039169,-0.012831160571039169,0.0,tie
7d,Fear and Greed Index + T-3 Return,2,-0.05018908008740208,-0.05018908008740208,0.0,tie
7d,Fear and Greed Index + VIX + T-3 Return,3,-0.049839553751277244,-0.049839553751277244,0.0,tie
7d,VIX + T-1 Return + T-3 Return,3,-0.025070632928688497,-0.025070632928688497,0.0,tie
7d,Median + Fear and Greed Index + VIX,3,-0.03381520964363616,-0.03381520964363616,0.0,tie
7d,VIX + T-1 Return + T-4 Return,3,-0.023552149176495396,-0.023552149176495396,0.0,tie
7d,Median + Fear and Greed Index + T-2 Return,3,-0.028135450002104045,-0.028135450002104045,0.0,tie
7d,Median + Fear and Greed Index + T-3 Return,3,-0.06631943353735648,-0.06631943353735648,0.0,tie
7d,Median + Fear and Greed Index + T-4 Return,3,-0.04351771446560404,-0.04351771446560404,0.0,tie
