2023-12-09,0,0,0,0,4.389757,8.827402000000001,0,0,0,26.337432,0,0,22.065885,0,0,0,0,0,0,0,0,79.336566,0,0,114.45855199999998,132.02871,166.02409,183.948744,193.75928,263.7924,307.73337000000004,330.426525,461.111595,549.52025,678.648586,854.39874,988.62345,1207.18565,1572.3601199999998,1773.999225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,0,0,0,0,0,8.751614,8.783736000000001,13.146378,0,21.90795,0,26.243327999999995,0,34.993928000000004,39.366774,0,52.616976,52.50092399999999,61.430936,0,65.530605,92.165514,87.37064,100.435641,113.886214,135.721596,144.68031599999998,192.761316,206.553626,241.657185,305.78002000000004,372.05163,438.04730000000006,546.938875,635.4321950000001,811.147485,1048.54968,1246.97874,1508.0015550000005,1730.083015,1954.712785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,0,0,0,0,0,0,12.399138,16.227572000000002,16.950624,40.81227,0,29.138368,54.850263,49.41988799999999,54.526563,58.961168,52.44934799999999,72.16353799999999,124.605647,148.699337,185.376872,165.27944,261.20627,301.604475,362.15793,366.86214,428.95272,609.0033,576.70942,661.09632,844.2920900000001,1257.28188,1276.5431099999998,1559.78258,1866.607015,2100.85677,1777.0111800000002,2172.799935,2433.898525,2772.951015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,0,0,0,0,0,0,8.371167999999999,8.393032000000002,16.717368,0,0,16.521608,24.808944,32.534072,0,44.865480000000005,53.649505,57.373316,62.349990000000005,74.15503199999999,79.385325,95.57350999999998,136.200966,149.054652,170.045778,207.2972,248.99724,291.71905000000004,473.15899,575.33742,660.2064,785.69674,1011.667965,1180.673775,1411.92072,1819.23192,0,0,2870.50005,3225.9274250000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,0,0,0,0,0,0,0,8.371816,8.637076,8.64097,12.306050999999998,12.954759,21.594605,28.783825,17.1578,21.42486,25.919754,30.027305,46.950101,89.92132600000001,98.497488,92.474492,105.101325,117.307736,98.376382,90.889344,107.976475,112.735792,163.159118,190.304268,236.222195,322.2114,409.217915,599.1445600000001,729.14394,861.1336,1077.52275,1213.23916,1637.0867400000002,0,0,4643.996645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,0,0,0,0,0,4.306759,4.276098,4.269298000000001,4.290269,0,12.735756,12.760632,16.990972,12.768132,12.940616999999998,21.448695,25.81011,21.49818,25.822464,30.035796,38.682162,34.450608,43.05745,0,60.038566,77.44836600000001,86.24553999999999,107.76505,166.586784,159.988518,206.835792,258.39006,302.036,451.533705,539.453,752.80345,948.01036,1248.04806,1837.24251,0,0,2789.03755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,0,0,0,0,0,0,4.276693,0,4.275099,0,8.407692,4.277495,12.602466,12.629450999999998,12.570767999999996,0,0,25.146678,12.863829,29.299949,17.1702,37.955187,29.902488,42.2192,50.557752,84.02546000000001,117.347412,142.56369999999998,146.96339,190.0278,252.38994,316.303725,421.9642,569.106,880.29417,1133.6198399999998,1591.87206,1808.68019,1746.53276,0,2498.887755,3569.1908000000003,3519.76845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,0,0,0,0,0,0,0,0,0,8.354512,8.389832000000002,0,4.218378,4.243673,4.258725,0,0,12.632417999999998,12.635691,16.983744,21.157215,25.4859,29.715693,25.438716,50.73924,46.654399,63.58407,76.280544,114.216021,147.67277,202.61256,253.51914,338.42184000000003,402.307995,655.41471,927.8247,1142.3243699999998,1540.2072899999998,0,2305.374525,2769.758545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,0,0,0,0,0,0,0,0,0,0,0,4.181149,0,0,4.191018000000001,0,0,12.513663,16.639416,12.572004,24.960666,20.93389,33.278696000000004,45.417933000000005,33.49992,74.47247999999999,99.311064,124.20252,161.88744,268.7659,371.93157,517.2671250000001,683.416305,910.52192,1220.70705,1009.59264,1664.4204000000002,0,2397.7074500000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,0,0,0,0,0,0,0,0,0,0,0,0,4.111654000000001,4.111588,4.109921,4.093032,4.249183,12.325301999999995,4.245751,0,8.489824,8.48943,8.519938000000002,16.715552,57.657866000000006,21.234915,41.98578,50.38571999999999,55.377556,59.482136,72.554351,136.594688,162.216718,277.43677,467.35359,639.7856999999999,895.71069,1380.11965,3221.86569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233626,0,8.39423,4.268247000000001,4.306894000000001,8.396036,8.542952000000001,16.785644,16.88728,16.922232,21.115525,29.386462,21.1171,29.564787000000003,63.45426,97.159452,165.097725,232.871265,401.653825,573.4710899999999,1340.27904,1255.1783899999998,1332.79571,0,2189.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.358684,0,4.383092,8.56516,4.278217,4.279137,4.366392,4.368622,8.749398,8.795054,8.729916000000001,17.44534,13.086228,17.453956,30.549974,34.941288,69.644208,169.104039,205.161862,392.52402,719.1183450000001,792.8802,0,1691.77393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.388688,0,4.390315,0,0,4.366859,4.393538,4.384373000000001,4.39604,4.379459,4.383827,4.37122,4.354673000000001,4.393102,4.356398,4.3918360000000005,4.384193000000001,4.394856,8.806746,8.77323,13.154178,13.160403,74.730385,263.28294,1023.05605,1121.40738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
