model_id,variables,variable,coefficient,p_value
model_0387,Kurtosis + Mean + Std + Median + Fear and Greed Index,Fear and Greed Index,1.747720988094117e-05,0.7019847555362171
model_0388,Kurtosis + Mean + Std + Median + VIX,const,0.0015489435899249493,0.702039765235321
model_0388,Kurtosis + Mean + Std + Median + VIX,Kurtosis,-0.0013016499966605674,6.990143988181186e-05
model_0388,Kurtosis + Mean + Std + Median + VIX,Mean,1.3433662234089008e-06,0.005858167184463204
model_0388,Kurtosis + Mean + Std + Median + VIX,Std,-8.524040839336595e-07,0.10324376721638988
model_0388,Kurtosis + Mean + Std + Median + VIX,Median,-1.3216546633452669e-06,0.006059459417576615
model_0388,Kurtosis + Mean + Std + Median + VIX,VIX,0.00020236254628975517,0.1699380777175313
model_0389,Kurtosis + Mean + Std + Median + T-1 Return,const,0.006507250139123811,0.00042002961140128576
model_0389,Kurtosis + Mean + Std + Median + T-1 Return,Kurtosis,-0.0013045017658440852,6.834116828638477e-05
model_0389,Kurtosis + Mean + Std + Median + T-1 Return,Mean,1.2343034131853598e-06,0.012956296879190234
model_0389,Kurtosis + Mean + Std + Median + T-1 Return,Std,-7.927093488050952e-07,0.1313716182376842
model_0389,Kurtosis + Mean + Std + Median + T-1 Return,Median,-1.2327690823807228e-06,0.011994823720054172
model_0389,Kurtosis + Mean + Std + Median + T-1 Return,T-1 Return,-0.03052696497050163,0.3141942080170406
model_0390,Kurtosis + Mean + Std + Median + T-2 Return,const,0.0064135293564726165,0.000503809967757209
model_0390,Kurtosis + Mean + Std + Median + T-2 Return,Kurtosis,-0.0013195061943200624,5.5838884379414986e-05
model_0390,Kurtosis + Mean + Std + Median + T-2 Return,Mean,1.305263584554099e-06,0.007391631598198983
model_0390,Kurtosis + Mean + Std + Median + T-2 Return,Std,-8.369717138483871e-07,0.10938074920023472
model_0390,Kurtosis + Mean + Std + Median + T-2 Return,Median,-1.3023785958027873e-06,0.006826604513655488
model_0390,Kurtosis + Mean + Std + Median + T-2 Return,T-2 Return,0.05175519000501655,0.07100623932942055
model_0391,Kurtosis + Mean + Std + Median + T-3 Return,const,0.006486439104714601,0.00044222072519945854
model_0391,Kurtosis + Mean + Std + Median + T-3 Return,Kurtosis,-0.0012905472319404427,8.142874506809253e-05
model_0391,Kurtosis + Mean + Std + Median + T-3 Return,Mean,1.3325816342742178e-06,0.006300299544557316
model_0391,Kurtosis + Mean + Std + Median + T-3 Return,Std,-8.428779977470055e-07,0.10739675384155634
model_0391,Kurtosis + Mean + Std + Median + T-3 Return,Median,-1.3296828403860736e-06,0.005800302435429505
model_0391,Kurtosis + Mean + Std + Median + T-3 Return,T-3 Return,0.00904927087483015,0.756814315259357
model_0392,Kurtosis + Mean + Std + Median + T-4 Return,const,0.006546691280971455,0.0003901003037311876
model_0392,Kurtosis + Mean + Std + Median + T-4 Return,Kurtosis,-0.001295057386326401,7.638939360318756e-05
model_0392,Kurtosis + Mean + Std + Median + T-4 Return,Mean,1.3388077849017996e-06,0.00605094305965206
model_0392,Kurtosis + Mean + Std + Median + T-4 Return,Std,-8.467020846935576e-07,0.10571290369872752
model_0392,Kurtosis + Mean + Std + Median + T-4 Return,Median,-1.335397224654612e-06,0.005583093786973508
model_0392,Kurtosis + Mean + Std + Median + T-4 Return,T-4 Return,-0.02630199101756403,0.3781915727324884
model_0393,Kurtosis + Mean + Std + Fear and Greed Index + VIX,const,-0.003646081738441166,0.48623678790183067
model_0393,Kurtosis + Mean + Std + Fear and Greed Index + VIX,Kurtosis,-0.0010416997816686303,0.000992883891411254
model_0393,Kurtosis + Mean + Std + Fear and Greed Index + VIX,Mean,-2.2000042034395125e-09,0.9541678791256076
model_0393,Kurtosis + Mean + Std + Fear and Greed Index + VIX,Std,-4.560426827486793e-07,0.36487355406986044
model_0393,Kurtosis + Mean + Std + Fear and Greed Index + VIX,Fear and Greed Index,5.532610719696148e-05,0.26553215934589636
model_0393,Kurtosis + Mean + Std + Fear and Greed Index + VIX,VIX,0.0002756902120560173,0.08610567567906333
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,const,0.0043445795820416305,0.075084345569918
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,Kurtosis,-0.0010844324540228703,0.0006424176884367957
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,Mean,-1.889641376388116e-08,0.6126668550699097
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,Std,-4.0756080500168256e-07,0.4183566598086882
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,Fear and Greed Index,2.540997019891703e-05,0.5790218241943896
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,T-1 Return,-0.045954395206703774,0.12414578692899605
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,const,0.004837230842083927,0.04900104247145309
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,Kurtosis,-0.0010811582307775898,0.0006514778448572109
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,Mean,-1.1629965026242978e-08,0.7558656986046886
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,Std,-4.3942972953767744e-07,0.38240237784995623
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,Fear and Greed Index,5.891092173010606e-06,0.8993410397430153
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,T-2 Return,0.0532838534090211,0.06874868298497698
model_0396,Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,const,0.004348636855390918,0.07597041913402856
model_0396,Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,Kurtosis,-0.0010408557460120683,0.0010179059919637418
model_0396,Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,Mean,-1.664364475892177e-08,0.656204412138432
model_0396,Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,Std,-4.3708976811665794e-07,0.3856085188102759
model_0396,Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,Fear and Greed Index,2.067371578923634e-05,0.655069102476459
model_0396,Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,T-3 Return,0.005866354734008426,0.8430165341372163
model_0397,Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,const,0.004138328746195466,0.09115498215767505
model_0397,Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,Kurtosis,-0.001040563854697156,0.0010162180138815768
model_0397,Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,Mean,-1.8509085143088152e-08,0.6203532452931766
model_0397,Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,Std,-4.401188548575643e-07,0.38217119579771086
model_0397,Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,Fear and Greed Index,2.778314508552262e-05,0.5477925004363495
model_0397,Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,T-4 Return,-0.02724964499875304,0.36730393961558905
model_0398,Kurtosis + Mean + Std + VIX + T-1 Return,const,0.0003017928095780971,0.940231343555217
model_0398,Kurtosis + Mean + Std + VIX + T-1 Return,Kurtosis,-0.0011042659702909176,0.0004974324429510275
model_0398,Kurtosis + Mean + Std + VIX + T-1 Return,Mean,8.242831749478779e-09,0.8230752589677636
model_0398,Kurtosis + Mean + Std + VIX + T-1 Return,Std,-4.205953012403853e-07,0.40341121983332007
model_0398,Kurtosis + Mean + Std + VIX + T-1 Return,VIX,0.00020325942260928417,0.1690145219416732
model_0398,Kurtosis + Mean + Std + VIX + T-1 Return,T-1 Return,-0.04467093817608183,0.13430406456854568
model_0399,Kurtosis + Mean + Std + VIX + T-2 Return,const,2.358507122029324e-05,0.9953193058495224
model_0399,Kurtosis + Mean + Std + VIX + T-2 Return,Kurtosis,-0.0010945204334018622,0.0005359056425679598
model_0399,Kurtosis + Mean + Std + VIX + T-2 Return,Mean,9.395260265265795e-09,0.7987000919436836
model_0399,Kurtosis + Mean + Std + VIX + T-2 Return,Std,-4.527959344405681e-07,0.36779972220052126
model_0399,Kurtosis + Mean + Std + VIX + T-2 Return,VIX,0.00020573510724690571,0.16363028900262494
model_0399,Kurtosis + Mean + Std + VIX + T-2 Return,T-2 Return,0.05396911388650419,0.060232608283373255
model_0400,Kurtosis + Mean + Std + VIX + T-3 Return,const,7.877402483650892e-05,0.9843899091029575
model_0400,Kurtosis + Mean + Std + VIX + T-3 Return,Kurtosis,-0.0010596425393678438,0.0008031130974626743
model_0400,Kurtosis + Mean + Std + VIX + T-3 Return,Mean,9.134354646659634e-09,0.8044655895642111
model_0400,Kurtosis + Mean + Std + VIX + T-3 Return,Std,-4.499317074369042e-07,0.3715475530739589
model_0400,Kurtosis + Mean + Std + VIX + T-3 Return,VIX,0.00020552486067739438,0.16469178318281813
model_0400,Kurtosis + Mean + Std + VIX + T-3 Return,T-3 Return,0.007423040436675756,0.7999328003215236
model_0401,Kurtosis + Mean + Std + VIX + T-4 Return,const,0.00016724378852673606,0.9668681626628062
model_0401,Kurtosis + Mean + Std + VIX + T-4 Return,Kurtosis,-0.0010625175231631717,0.0007724145686712956
model_0401,Kurtosis + Mean + Std + VIX + T-4 Return,Mean,9.389486346510955e-09,0.7990617967259251
model_0401,Kurtosis + Mean + Std + VIX + T-4 Return,Std,-4.5185225795527126e-07,0.36938827471937097
model_0401,Kurtosis + Mean + Std + VIX + T-4 Return,VIX,0.00020387101114704021,0.16805203290670329
model_0401,Kurtosis + Mean + Std + VIX + T-4 Return,T-4 Return,-0.02403992732586259,0.42166027009032014
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,const,0.005202949503136052,0.003449495366044571
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,Kurtosis,-0.0011248894981084887,0.00039256924313557217
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,Mean,-1.0455998653156678e-08,0.7597586391439365
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,Std,-4.1186416934806084e-07,0.4128680251033011
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,T-1 Return,-0.0433878366432599,0.14577734060690203
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,T-2 Return,0.05263763279330144,0.06695515659790442
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,const,0.0052562022106217125,0.0031811608190874256
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,Kurtosis,-0.0010924024425753708,0.0005767100278610049
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,Mean,-1.0733556629977233e-08,0.7539214714952911
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,Std,-4.080780314807982e-07,0.41782628034992997
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,T-1 Return,-0.04525356690727123,0.1295959622892929
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,T-3 Return,0.00831360394142772,0.7765076429589887
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,const,0.005304565585600259,0.002901936545860849
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,Kurtosis,-0.0010951830873800795,0.000554981452583747
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,Mean,-1.0307584525092428e-08,0.7633434998880559
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,Std,-4.102483753144704e-07,0.41524275445929826
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,T-1 Return,-0.04482978517467416,0.13313642490079097
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,T-4 Return,-0.02412691047670977,0.41989037889624303
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,const,0.005034143868560941,0.004639303041888802
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,Kurtosis,-0.001081874015595821,0.0006265380571749508
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,Mean,-9.811145494360226e-09,0.7743285273812882
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,Std,-4.406690642220513e-07,0.3810612456048551
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,T-2 Return,0.05425608022110999,0.05918671985694777
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,T-3 Return,0.009398906675808009,0.7482209022996991
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,const,0.0050881372915401995,0.004200727799137657
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,Kurtosis,-0.0010855345642148862,0.0005968249687909546
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,Mean,-9.357514459709719e-09,0.7844502367158709
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,Std,-4.4264312153959015e-07,0.37879900340366446
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,T-2 Return,0.05445833277600593,0.058118653244822
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,T-4 Return,-0.025807803732708526,0.3880299104750491
model_0407,Kurtosis + Mean + Std + T-3 Return + T-4 Return,const,0.005137054089755517,0.003914525216744624
model_0407,Kurtosis + Mean + Std + T-3 Return + T-4 Return,Kurtosis,-0.0010503122455114363,0.0008952857965250994
model_0407,Kurtosis + Mean + Std + T-3 Return + T-4 Return,Mean,-9.617080954452413e-09,0.7789515592646874
model_0407,Kurtosis + Mean + Std + T-3 Return + T-4 Return,Std,-4.396009747338766e-07,0.3828022379414434
model_0407,Kurtosis + Mean + Std + T-3 Return + T-4 Return,T-3 Return,0.007431482346448335,0.799826740378156
model_0407,Kurtosis + Mean + Std + T-3 Return + T-4 Return,T-4 Return,-0.024618491754218933,0.41092342521068337
model_0408,Kurtosis + Mean + Median + Fear and Greed Index + VIX,const,-0.002507964358614793,0.6330156780021544
model_0408,Kurtosis + Mean + Median + Fear and Greed Index + VIX,Kurtosis,-0.0011700797473549733,0.0002675672597060522
model_0408,Kurtosis + Mean + Median + Fear and Greed Index + VIX,Mean,1.0709489649280723e-06,0.021427646771986688
model_0408,Kurtosis + Mean + Median + Fear and Greed Index + VIX,Median,-1.0808963304309912e-06,0.019505629379249597
model_0408,Kurtosis + Mean + Median + Fear and Greed Index + VIX,Fear and Greed Index,4.954800117785385e-05,0.31817990882369834
model_0408,Kurtosis + Mean + Median + Fear and Greed Index + VIX,VIX,0.0002610626385149251,0.10348219583241677
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,const,0.00501077695865707,0.04103768621479412
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,Kurtosis,-0.0011951681600728804,0.00020273411340747914
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,Mean,9.823654502480753e-07,0.0378583930653622
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,Median,-1.007085479434049e-06,0.03213973987513166
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,Fear and Greed Index,2.0899127543770295e-05,0.6479403157256042
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,T-1 Return,-0.035456877941294845,0.24162438199306713
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,const,0.005552243737169536,0.0243772141191394
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,Kurtosis,-0.0012104110958739167,0.00016754958183318373
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,Mean,1.0669279165459768e-06,0.02190137541446465
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,Median,-1.0852961851653644e-06,0.018968321805688953
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,Fear and Greed Index,2.3628168548099236e-06,0.9594754812609003
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,T-2 Return,0.051659311767851844,0.07710532070816492
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,const,0.005107246614752713,0.03798228160117565
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,Kurtosis,-0.0011744913577489493,0.0002577115904142311
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,Mean,1.0825046472080667e-06,0.02022087019415393
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,Median,-1.105534330871157e-06,0.016989307878280714
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,Fear and Greed Index,1.6345681021291792e-05,0.723568585060667
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,T-3 Return,0.006915926590798518,0.8150442477062272
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,const,0.004887141659788968,0.04694416531396697
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,Kurtosis,-0.0011745151745674465,0.0002561906775367517
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,Mean,1.0833011432690734e-06,0.020061912840253736
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,Median,-1.1083549827912944e-06,0.016663532571590547
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,Fear and Greed Index,2.3804897835021652e-05,0.6059935012128745
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,T-4 Return,-0.027830875827208855,0.35618548999695454
model_0413,Kurtosis + Mean + Median + VIX + T-1 Return,const,0.0009492127505774638,0.813768998565132
model_0413,Kurtosis + Mean + Median + VIX + T-1 Return,Kurtosis,-0.001212129675408935,0.00015805381470582525
model_0413,Kurtosis + Mean + Median + VIX + T-1 Return,Mean,1.0092942010399527e-06,0.032311098560730375
model_0413,Kurtosis + Mean + Median + VIX + T-1 Return,Median,-1.009219389153613e-06,0.031504643847194966
model_0413,Kurtosis + Mean + Median + VIX + T-1 Return,VIX,0.0001970009299029315,0.18173644443410422
model_0413,Kurtosis + Mean + Median + VIX + T-1 Return,T-1 Return,-0.034334816471432286,0.2558037819340855
model_0414,Kurtosis + Mean + Median + VIX + T-2 Return,const,0.0007727292094937744,0.8477758258696453
model_0414,Kurtosis + Mean + Median + VIX + T-2 Return,Kurtosis,-0.00121929644061096,0.00014173098762973192
model_0414,Kurtosis + Mean + Median + VIX + T-2 Return,Mean,1.0780001140855998e-06,0.02023546620812685
model_0414,Kurtosis + Mean + Median + VIX + T-2 Return,Median,-1.077495135659485e-06,0.019701012967955817
model_0414,Kurtosis + Mean + Median + VIX + T-2 Return,VIX,0.00019843525982353905,0.1781996491115494
model_0414,Kurtosis + Mean + Median + VIX + T-2 Return,T-2 Return,0.05193503335338332,0.07011817067917354
model_0415,Kurtosis + Mean + Median + VIX + T-3 Return,const,0.0008506005883379795,0.8328653871386362
model_0415,Kurtosis + Mean + Median + VIX + T-3 Return,Kurtosis,-0.0011896958682662017,0.00020588823359431367
model_0415,Kurtosis + Mean + Median + VIX + T-3 Return,Mean,1.1035344432622975e-06,0.01757526529708746
model_0415,Kurtosis + Mean + Median + VIX + T-3 Return,Median,-1.1031786797522084e-06,0.01707733995956771
model_0415,Kurtosis + Mean + Median + VIX + T-3 Return,VIX,0.0001980934549542554,0.17955147294160928
model_0415,Kurtosis + Mean + Median + VIX + T-3 Return,T-3 Return,0.008075773250074064,0.7823372019199869
model_0416,Kurtosis + Mean + Median + VIX + T-4 Return,const,0.0009461276934705918,0.8144356763697654
model_0416,Kurtosis + Mean + Median + VIX + T-4 Return,Kurtosis,-0.0011933243025367764,0.00019554822880594016
model_0416,Kurtosis + Mean + Median + VIX + T-4 Return,Mean,1.108437989828627e-06,0.01705897054908186
model_0416,Kurtosis + Mean + Median + VIX + T-4 Return,Median,-1.1078499479603346e-06,0.016592446949752485
model_0416,Kurtosis + Mean + Median + VIX + T-4 Return,VIX,0.000196357828599611,0.18332124966097346
model_0416,Kurtosis + Mean + Median + VIX + T-4 Return,T-4 Return,-0.025001543489893353,0.40241009429525565
model_0417,Kurtosis + Mean + Median + T-1 Return + T-2 Return,const,0.0056958134806254475,0.0013734466009530481
model_0417,Kurtosis + Mean + Median + T-1 Return + T-2 Return,Kurtosis,-0.001231140065825624,0.0001252294717067081
model_0417,Kurtosis + Mean + Median + T-1 Return + T-2 Return,Mean,9.79177916937053e-07,0.03773607080559869
model_0417,Kurtosis + Mean + Median + T-1 Return + T-2 Return,Median,-9.970536063891432e-07,0.033539778566749494
model_0417,Kurtosis + Mean + Median + T-1 Return + T-2 Return,T-1 Return,-0.033206692458381856,0.2716319637216934
model_0417,Kurtosis + Mean + Median + T-1 Return + T-2 Return,T-2 Return,0.051071466013013225,0.0750849261408343
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,const,0.005765262161380805,0.0012179770172192105
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,Kurtosis,-0.0012027907101749167,0.00017952706062296307
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,Mean,1.0002083931122772e-06,0.034006526889592964
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,Median,-1.0182243157313863e-06,0.03013692334099527
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,T-1 Return,-0.03478116718639317,0.2500223445704545
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,T-3 Return,0.008781633689769513,0.7639040628331891
model_0419,Kurtosis + Mean + Median + T-1 Return + T-4 Return,const,0.0058188607107282925,0.0010916724815697276
model_0419,Kurtosis + Mean + Median + T-1 Return + T-4 Return,Kurtosis,-0.0012063593966284885,0.00017060651117982537
model_0419,Kurtosis + Mean + Median + T-1 Return + T-4 Return,Mean,1.0064584804611766e-06,0.03288565354947689
model_0419,Kurtosis + Mean + Median + T-1 Return + T-4 Return,Median,-1.024068823751105e-06,0.02918204665586536
model_0419,Kurtosis + Mean + Median + T-1 Return + T-4 Return,T-1 Return,-0.03427785989812021,0.2568512766586363
model_0419,Kurtosis + Mean + Median + T-1 Return + T-4 Return,T-4 Return,-0.025134329811764854,0.4000049545630031
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,const,0.005620604371766537,0.0015965596966481957
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,Kurtosis,-0.0012095086178448731,0.00016199795503453945
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,Mean,1.07013685743772e-06,0.021247888798227338
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,Median,-1.0878652335437017e-06,0.018634049948191976
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,T-2 Return,0.052222012063683876,0.06889775497000748
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,T-3 Return,0.009970569502756097,0.7329664208416664
model_0421,Kurtosis + Mean + Median + T-2 Return + T-4 Return,const,0.005679263348570317,0.0014193131235252301
model_0421,Kurtosis + Mean + Median + T-2 Return + T-4 Return,Kurtosis,-0.0012138734277482499,0.0001523658358145287
model_0421,Kurtosis + Mean + Median + T-2 Return + T-4 Return,Mean,1.0751224970555593e-06,0.020626271358964075
model_0421,Kurtosis + Mean + Median + T-2 Return + T-4 Return,Median,-1.0924161423594014e-06,0.018120445039410092
model_0421,Kurtosis + Mean + Median + T-2 Return + T-4 Return,T-2 Return,0.05241541842462749,0.06773200649377002
model_0421,Kurtosis + Mean + Median + T-2 Return + T-4 Return,T-4 Return,-0.02669171881118362,0.3710664945223222
model_0422,Kurtosis + Mean + Median + T-3 Return + T-4 Return,const,0.005747794130509914,0.0012630806440748674
model_0422,Kurtosis + Mean + Median + T-3 Return + T-4 Return,Kurtosis,-0.00118394886992529,0.00022188755858153743
model_0422,Kurtosis + Mean + Median + T-3 Return + T-4 Return,Mean,1.1006025942124852e-06,0.01793081788381777
model_0422,Kurtosis + Mean + Median + T-3 Return + T-4 Return,Median,-1.1180272518268892e-06,0.015696045294276356
model_0422,Kurtosis + Mean + Median + T-3 Return + T-4 Return,T-3 Return,0.008074466499877917,0.7824802016634534
model_0422,Kurtosis + Mean + Median + T-3 Return + T-4 Return,T-4 Return,-0.025561043929527138,0.39228394489624563
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,const,-0.00387591722797501,0.4583755431420242
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,Kurtosis,-0.0010477334593775385,0.0008598436098279964
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,Mean,-1.4314373561268934e-08,0.6932346932646668
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,Fear and Greed Index,5.8528861207401893e-05,0.23903438793162593
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,VIX,0.0002745510599669157,0.0871137587233611
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,T-1 Return,-0.047290114671151406,0.11301493455712207
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,const,-0.0027338503251446962,0.603867443058373
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Kurtosis,-0.001037650128428646,0.0009400581951724079
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Mean,-9.433220269194738e-09,0.7952068410608072
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Fear and Greed Index,3.7091304134400445e-05,0.46469586007945907
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,VIX,0.00024995571158524976,0.12050140683826632
model_0424,Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,T-2 Return,0.04942962745309416,0.09218431137136572
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,const,-0.0038317232519059358,0.46620545208804276
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Kurtosis,-0.0010008866816887765,0.0014001882192891536
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Mean,-1.3112716399292988e-08,0.7182083984938944
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Fear and Greed Index,5.418619560259173e-05,0.2819587389679627
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,VIX,0.0002715597638721208,0.09177683227849076
model_0425,Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,T-3 Return,0.002042334128644803,0.9451255313354175
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,const,-0.004238660863024124,0.4189818778290767
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Kurtosis,-0.0009995229578392145,0.0014135911550487061
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Mean,-1.4560491691988725e-08,0.6885996406595497
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Fear and Greed Index,6.169800663179679e-05,0.21911684751427798
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,VIX,0.0002786976860381467,0.08290157118253516
model_0426,Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,T-4 Return,-0.029168393161705386,0.3344802026663317
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,const,0.0045639410788171925,0.06038968542606473
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Kurtosis,-0.0010846368137894596,0.000575963509366588
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Mean,-2.3414414716143427e-08,0.5088104711383605
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Fear and Greed Index,9.625516781277835e-06,0.8364103064302808
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-1 Return,-0.04464289020657459,0.13491980958817928
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-2 Return,0.05135092291502692,0.0794874540059373
