model_id,variables,num_variables,n_obs,rsquared,adj_rsquared,aic,bic,core_factors,core_factor_min_pvalue,pass_pvalue_screen
model_0667,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,6,1196,0.03438172010230034,0.02950896175126072,-4955.906961441619,-4920.299795900045,Skewness + Kurtosis,9.550919572187021e-07,False
model_0668,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,6,1196,0.03494690136354106,0.030076995062600198,-4956.607191232425,-4921.000025690851,Skewness + Kurtosis,1.006046745809784e-06,False
model_0671,Skewness + Kurtosis + Mean + Median + VIX + T-3 Return,6,1196,0.03563210424284069,0.03076565565197198,-4957.456671652174,-4921.8495061106,Skewness + Kurtosis,1.0243787888154333e-06,False
model_0568,Skewness + Kurtosis + Mean + Median + T-1 Return,5,1196,0.03474623424735368,0.03069054615595601,-4958.358528311258,-4927.838100704194,Skewness + Kurtosis,1.3308891114113398e-06,False
model_0673,Skewness + Kurtosis + Mean + Median + T-1 Return + T-2 Return,6,1196,0.037292335132620646,0.032434264494097365,-4959.517448796584,-4923.91028325501,Skewness + Kurtosis,1.3631592568741422e-06,False
model_0675,Skewness + Kurtosis + Mean + Median + T-1 Return + T-4 Return,6,1196,0.03528634410992926,0.030418150724445425,-4957.027940038378,-4921.4207744968035,Skewness + Kurtosis,1.374597540585402e-06,False
model_0674,Skewness + Kurtosis + Mean + Median + T-1 Return + T-3 Return,6,1196,0.03474664852843512,0.029875731700151453,-4956.359041627337,-4920.751876085763,Skewness + Kurtosis,1.4086949486495176e-06,False
model_0664,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + VIX,6,1196,0.03586562848510899,0.031000358317666343,-4957.746321293615,-4922.139155752041,Skewness + Kurtosis,1.422298774140095e-06,False
model_0665,Skewness + Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,6,1196,0.03474797268100849,0.02987706253473943,-4956.360682323598,-4920.753516782023,Skewness + Kurtosis,1.4967188521569626e-06,False
model_0669,Skewness + Kurtosis + Mean + Median + VIX + T-1 Return,6,1196,0.035988099652552785,0.031123447506140156,-4957.898255323308,-4922.291089781734,Skewness + Kurtosis,1.5326412038565388e-06,False
model_0517,Skewness + Kurtosis + Fear and Greed Index,3,1196,0.027717071756847567,0.02527005096428936,-4953.680586626305,-4933.333634888262,Skewness + Kurtosis,2.4259578800551798e-06,False
model_0651,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,6,1196,0.03151898233571149,0.026631777873149964,-4952.366463936151,-4916.759298394577,Skewness + Kurtosis,2.4977801478788307e-06,False
model_0547,Skewness + Kurtosis + Fear and Greed Index + T-3 Return,4,1196,0.02771834684200758,0.024452917276405528,-4951.682155102731,-4926.248465430178,Skewness + Kurtosis,2.5156220410787697e-06,False
model_0548,Skewness + Kurtosis + Fear and Greed Index + T-4 Return,4,1196,0.028267739968249384,0.025004155551686003,-4952.358152524374,-4926.924462851822,Skewness + Kurtosis,2.5217063271766717e-06,False
model_0521,Skewness + Kurtosis + T-3 Return,3,1196,0.02764981989271731,0.025202629842111857,-4953.597863330907,-4933.250911592864,Skewness + Kurtosis,2.5785814144667028e-06,False
model_0564,Skewness + Kurtosis + Mean + Std + T-3 Return,5,1196,0.02861952775749599,0.02453809720185518,-4950.791208407903,-4920.270780800839,Skewness + Kurtosis,2.5826904104442197e-06,False
model_0546,Skewness + Kurtosis + Fear and Greed Index + T-2 Return,4,1196,0.03049342646507547,0.027237317066133637,-4955.100650944009,-4929.666961271457,Skewness + Kurtosis,2.5926622287220032e-06,False
model_0632,Skewness + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,5,1196,0.028271322976838764,0.024188429375901155,-4950.362562469737,-4919.842134862673,Skewness + Kurtosis,2.5946294767615973e-06,False
model_0663,Skewness + Kurtosis + Mean + Std + T-3 Return + T-4 Return,6,1196,0.029126469915392028,0.02422719221942271,-4949.415537495536,-4913.808371953962,Skewness + Kurtosis,2.68381885248345e-06,False
model_0556,Skewness + Kurtosis + T-2 Return + T-3 Return,4,1196,0.030494985034255406,0.02723888086980286,-4955.102573623327,-4929.668883950774,Skewness + Kurtosis,2.6838280032209126e-06,False
model_0661,Skewness + Kurtosis + Mean + Std + T-2 Return + T-3 Return,6,1196,0.03147707634243102,0.026589660411442506,-4952.314714358464,-4916.707548816889,Skewness + Kurtosis,2.6844896160748573e-06,False
model_0631,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,5,1196,0.031035821194580482,0.026964543132372842,-4953.769945657518,-4923.249518050455,Skewness + Kurtosis,2.6939378458414558e-06,False
model_0558,Skewness + Kurtosis + T-3 Return + T-4 Return,4,1196,0.028142900937991544,0.024878897246767284,-4952.204511551095,-4926.770821878542,Skewness + Kurtosis,2.7028486953104184e-06,False
model_0630,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,5,1196,0.030496494287494236,0.02642295014584506,-4953.104435468546,-4922.584007861483,Skewness + Kurtosis,2.766424037288963e-06,False
model_0560,Skewness + Kurtosis + Mean + Std + Fear and Greed Index,5,1196,0.028632698549859503,0.024551323333682484,-4950.807424890435,-4920.286997283371,Skewness + Kurtosis,2.784226285896327e-06,False
model_0514,Skewness + Kurtosis + Mean,3,1196,0.027786099472683623,0.025339252407598156,-4953.765500262526,-4933.418548524483,Skewness + Kurtosis,2.816888780498108e-06,False
model_0642,Skewness + Kurtosis + T-2 Return + T-3 Return + T-4 Return,5,1196,0.031033391918803166,0.026962103649554425,-4953.766947187348,-4923.246519580284,Skewness + Kurtosis,2.8183699212123575e-06,False
model_0763,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,6,1196,0.031036800694536737,0.026147163019319963,-4951.771154662522,-4916.163989120948,Skewness + Kurtosis,2.8517298868470214e-06,False
model_0574,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return,5,1196,0.030673483630773823,0.026600683141827508,-4953.322793192267,-4922.802365585204,Skewness + Kurtosis,2.8547186615823836e-06,False
model_0652,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,6,1196,0.02863303582316512,0.023731268131776617,-4948.807840159655,-4913.2006746180805,Skewness + Kurtosis,2.8685125488377282e-06,False
model_0528,Skewness + Kurtosis + Mean + T-2 Return,4,1196,0.030628757419491115,0.02737310253257086,-4955.267609192125,-4929.833919519572,Skewness + Kurtosis,2.8865556601000173e-06,False
model_0530,Skewness + Kurtosis + Mean + T-4 Return,4,1196,0.028283099993635985,0.02501956716405962,-4952.377057665543,-4926.943367992991,Skewness + Kurtosis,2.938286467086702e-06,False
model_0529,Skewness + Kurtosis + Mean + T-3 Return,4,1196,0.02778617381796955,0.024520972050775414,-4951.7655917207585,-4926.331902048206,Skewness + Kurtosis,2.9441670374978956e-06,False
model_0656,Skewness + Kurtosis + Mean + Std + VIX + T-3 Return,6,1196,0.030002422919740424,0.025107565508065477,-4950.495093845738,-4914.887928304163,Skewness + Kurtosis,2.9487096471760492e-06,False
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,6,1196,0.030678906563245567,0.02578746286213507,-4951.329484276509,-4915.722318734935,Skewness + Kurtosis,3.0078004051998078e-06,False
model_0585,Skewness + Kurtosis + Mean + T-2 Return + T-4 Return,5,1196,0.031172249630916915,0.02710154479743343,-4953.93835219041,-4923.417924583347,Skewness + Kurtosis,3.0156926855925375e-06,False
model_0532,Skewness + Kurtosis + Std + Fear and Greed Index,4,1196,0.028317273313683944,0.025053855255963264,-4952.419119308676,-4926.985429636124,Skewness + Kurtosis,3.02669963285841e-06,False
model_0653,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,6,1196,0.029173188310255727,0.024274146367330274,-4949.473090351726,-4913.865924810151,Skewness + Kurtosis,3.040640953647296e-06,False
model_0586,Skewness + Kurtosis + Mean + T-3 Return + T-4 Return,5,1196,0.02828344630225177,0.02420060363965615,-4950.377483906127,-4919.8570562990635,Skewness + Kurtosis,3.060748704435206e-06,False
model_0584,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return,5,1196,0.03063045167757772,0.02655747038210532,-4953.269699551683,-4922.749271944619,Skewness + Kurtosis,3.0636397875511324e-06,False
model_0531,Skewness + Kurtosis + Std + Median,4,1196,0.02838265265163309,0.025119454171873667,-4952.499594464584,-4927.065904792032,Skewness + Kurtosis,3.0978799613951253e-06,False
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,6,1196,0.031184402789900645,0.02629550995284391,-4951.953355135262,-4916.346189593688,Skewness + Kurtosis,3.115823357059201e-06,False
model_0596,Skewness + Kurtosis + Std + Fear and Greed Index + T-3 Return,5,1196,0.02831886770790759,0.024236173874747524,-4950.421081777499,-4919.900654170436,Skewness + Kurtosis,3.1310983282261365e-06,False
model_0590,Skewness + Kurtosis + Std + Median + T-2 Return,5,1196,0.031240106011237057,0.027169686288595174,-4954.022122574818,-4923.501694967755,Skewness + Kurtosis,3.1588235416975425e-06,False
model_0597,Skewness + Kurtosis + Std + Fear and Greed Index + T-4 Return,5,1196,0.028896683159662873,0.024816417122518586,-4951.132501205407,-4920.612073598343,Skewness + Kurtosis,3.1619160208658157e-06,False
model_0525,Skewness + Kurtosis + Mean + Fear and Greed Index,4,1196,0.027798840650995693,0.024533681425642162,-4951.781174332919,-4926.347484660367,Skewness + Kurtosis,3.1759081941111733e-06,False
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,6,1196,0.031173218749666387,0.026284269475064237,-4951.93954855024,-4916.332383008666,Skewness + Kurtosis,3.189720632089243e-06,False
model_0595,Skewness + Kurtosis + Std + Fear and Greed Index + T-2 Return,5,1196,0.031036944542373268,0.026965671200114394,-4953.771332215215,-4923.250904608151,Skewness + Kurtosis,3.2018813359670486e-06,False
model_0592,Skewness + Kurtosis + Std + Median + T-4 Return,5,1196,0.0288856380665925,0.02480532562149418,-4951.118898269488,-4920.598470662425,Skewness + Kurtosis,3.23311079888397e-06,False
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,6,1196,0.03125323828357318,0.026364692808132917,-4952.0383353683765,-4916.431169826802,Skewness + Kurtosis,3.2344043021987644e-06,False
model_0536,Skewness + Kurtosis + Std + T-3 Return,4,1196,0.028178467149298392,0.024914582907986205,-4952.248281326642,-4926.81459165409,Skewness + Kurtosis,3.2436142964934233e-06,False
model_0723,Skewness + Kurtosis + Std + Fear and Greed Index + T-3 Return + T-4 Return,6,1196,0.02890088388401224,0.024000467822871907,-4949.137674781793,-4913.530509240219,Skewness + Kurtosis,3.245111957162927e-06,False
model_0591,Skewness + Kurtosis + Std + Median + T-3 Return,5,1196,0.02838265707999621,0.024300231269407946,-4950.499599915621,-4919.979172308557,Skewness + Kurtosis,3.246590720168443e-06,False
model_0575,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return,5,1196,0.02779945644183468,0.023714580208397007,-4949.781931877867,-4919.261504270803,Skewness + Kurtosis,3.2663071583969826e-06,False
model_0712,Skewness + Kurtosis + Std + Median + T-2 Return + T-4 Return,6,1196,0.03179010029643692,0.026904263964879882,-4952.701320758412,-4917.094155216838,Skewness + Kurtosis,3.3018791857131605e-06,False
model_0722,Skewness + Kurtosis + Std + Fear and Greed Index + T-2 Return + T-4 Return,6,1196,0.03160657722873761,0.0267198147925497,-4952.474641823105,-4916.867476281531,Skewness + Kurtosis,3.3434175659457476e-06,False
model_0711,Skewness + Kurtosis + Std + Median + T-2 Return + T-3 Return,6,1196,0.03124280980743499,0.0263542117072203,-4952.025460599839,-4916.418295058264,Skewness + Kurtosis,3.361400039325925e-06,False
model_0579,Skewness + Kurtosis + Mean + VIX + T-3 Return,5,1196,0.029128716747542693,0.02504942564143997,-4951.41830532706,-4920.897877719996,Skewness + Kurtosis,3.3662744750038473e-06,False
model_0713,Skewness + Kurtosis + Std + Median + T-3 Return + T-4 Return,6,1196,0.02888570028326265,0.023985207601765368,-4949.118974893975,-4913.511809352401,Skewness + Kurtosis,3.3769705641391404e-06,False
model_0605,Skewness + Kurtosis + Std + T-2 Return + T-3 Return,5,1196,0.031034162138212196,0.026962877105179528,-4953.767897873132,-4923.247470266068,Skewness + Kurtosis,3.3818800651738567e-06,False
model_0516,Skewness + Kurtosis + Median,3,1196,0.027685060751458268,0.02523795939428919,-4953.641210708961,-4933.294258970918,Skewness + Kurtosis,3.3942226882141792e-06,False
model_0607,Skewness + Kurtosis + Std + T-3 Return + T-4 Return,5,1196,0.02867585246829807,0.0245946585711061,-4950.86055951095,-4920.340131903887,Skewness + Kurtosis,3.4014380422669508e-06,False
model_0721,Skewness + Kurtosis + Std + Fear and Greed Index + T-2 Return + T-3 Return,6,1196,0.031039490061420594,0.026149865957441287,-4951.774474176885,-4916.16730863531,Skewness + Kurtosis,3.406047564919008e-06,False
model_0541,Skewness + Kurtosis + Median + T-2 Return,4,1196,0.03052902791814638,0.02727303808747683,-4955.144570315818,-4929.710880643265,Skewness + Kurtosis,3.4646698185918067e-06,False
model_0576,Skewness + Kurtosis + Mean + Fear and Greed Index + T-4 Return,5,1196,0.02832870916419883,0.024246056681695438,-4950.433195258908,-4919.912767651845,Skewness + Kurtosis,3.467893434467524e-06,False
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,6,1196,0.029599452543446758,0.024702561639544984,-4949.998337462724,-4914.391171921149,Skewness + Kurtosis,3.4917856592214605e-06,False
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,6,1196,0.03197051986018529,0.027085593972179578,-4952.9242082806,-4917.317042739026,Skewness + Kurtosis,3.50204796173594e-06,False
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,5,1196,0.030544706177721537,0.026471364607039694,-4953.163912153393,-4922.643484546329,Skewness + Kurtosis,3.53282941985438e-06,False
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,6,1196,0.028331212298887687,0.02342792152831863,-4948.436276293588,-4912.829110752014,Skewness + Kurtosis,3.541598478788949e-06,False
model_0543,Skewness + Kurtosis + Median + T-4 Return,4,1196,0.028179809715835558,0.024915929983562957,-4952.249933595739,-4926.816243923186,Skewness + Kurtosis,3.543190147913041e-06,False
model_0542,Skewness + Kurtosis + Median + T-3 Return,4,1196,0.027685078639952176,0.02441953734235336,-4951.641232712777,-4926.207543040225,Skewness + Kurtosis,3.549867770060893e-06,False
model_0733,Skewness + Kurtosis + Std + T-2 Return + T-3 Return + T-4 Return,6,1196,0.031577198636550174,0.026690287948425206,-4952.438358776918,-4916.831193235344,Skewness + Kurtosis,3.553119271147329e-06,False
model_0587,Skewness + Kurtosis + Std + Median + Fear and Greed Index,5,1196,0.028426655372004506,0.024344414428189465,-4950.5537602793875,-4920.033332672324,Skewness + Kurtosis,3.5834629421900413e-06,False
model_0621,Skewness + Kurtosis + Median + T-2 Return + T-4 Return,5,1196,0.03107020956084816,0.02699907598757445,-4953.812392237892,-4923.291964630828,Skewness + Kurtosis,3.622488729036976e-06,False
model_0620,Skewness + Kurtosis + Median + T-2 Return + T-3 Return,5,1196,0.030531096405653546,0.026457697651055434,-4953.147122134046,-4922.626694526983,Skewness + Kurtosis,3.6790778191978438e-06,False
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,6,1196,0.02842742278555943,0.02352461751786683,-4948.554704960486,-4912.947539418911,Skewness + Kurtosis,3.6833558305801276e-06,False
model_0622,Skewness + Kurtosis + Median + T-3 Return + T-4 Return,5,1196,0.02818001069454168,0.02409673342855234,-4950.250180936307,-4919.729753329243,Skewness + Kurtosis,3.6933247611758714e-06,False
model_0741,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,6,1196,0.030548918199129638,0.025656818543280058,-4951.16910846165,-4915.561942920075,Skewness + Kurtosis,3.714894116859444e-06,False
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,6,1196,0.02957860806887469,0.024681611978389695,-4949.9726473248675,-4914.365481783293,Skewness + Kurtosis,3.746897697371532e-06,False
model_0753,Skewness + Kurtosis + Median + T-2 Return + T-3 Return + T-4 Return,6,1196,0.03107146901031632,0.026182006280343284,-4951.813946842321,-4916.206781300746,Skewness + Kurtosis,3.833556444822344e-06,False
model_0742,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,6,1196,0.031070745226114638,0.02618127884374022,-4951.813053437333,-4916.205887895759,Skewness + Kurtosis,3.852408663718915e-06,False
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,6,1196,0.02898316763796871,0.024083166801827316,-4949.239019266263,-4913.631853724689,Skewness + Kurtosis,3.9100111321817106e-06,False
model_0538,Skewness + Kurtosis + Median + Fear and Greed Index,4,1196,0.027724526747843203,0.02445911793759248,-4951.689757005785,-4926.256067333233,Skewness + Kurtosis,3.910112815685537e-06,False
model_0539,Skewness + Kurtosis + Median + VIX,4,1196,0.02886224742205601,0.02560065967200409,-4953.090091287472,-4927.65640161492,Skewness + Kurtosis,3.930758754798046e-06,False
model_0614,Skewness + Kurtosis + Median + VIX + T-2 Return,5,1196,0.03170780450391453,0.027639349900989818,-4954.599667609512,-4924.079240002448,Skewness + Kurtosis,4.012677377932508e-06,False
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,5,1196,0.02772558544519721,0.023640398829420706,-4949.691059314399,-4919.170631707336,Skewness + Kurtosis,4.013755808987916e-06,False
model_0545,Skewness + Kurtosis + Fear and Greed Index + T-1 Return,4,1196,0.028883048636713315,0.025621530748003662,-4953.11570919709,-4927.682019524537,Skewness + Kurtosis,4.076494592380343e-06,False
model_0616,Skewness + Kurtosis + Median + VIX + T-4 Return,5,1196,0.029331389600391722,0.02525295006089756,-4951.668000668041,-4921.147573060977,Skewness + Kurtosis,4.09252098233842e-06,False
model_0615,Skewness + Kurtosis + Median + VIX + T-3 Return,5,1196,0.028862413253538444,0.024782003225191973,-4951.090295516448,-4920.569867909385,Skewness + Kurtosis,4.0969629989014046e-06,False
model_0748,Skewness + Kurtosis + Median + VIX + T-2 Return + T-4 Return,6,1196,0.032222185851776275,0.02733852993513264,-4953.23518192816,-4917.628016386586,Skewness + Kurtosis,4.184145693320203e-06,False
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,6,1196,0.03204546916234263,0.027160921487804468,-4953.016811695626,-4917.409646154051,Skewness + Kurtosis,4.207271833986542e-06,False
model_0629,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,5,1196,0.02942278169727608,0.025344726158189057,-4951.780613863483,-4921.26018625642,Skewness + Kurtosis,4.223043498254814e-06,False
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,5,1196,0.03152315941275463,0.027453928990119114,-4954.371622318017,-4923.851194710954,Skewness + Kurtosis,4.232663413024719e-06,False
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,5,1196,0.028883619656723702,0.024803298730911583,-4951.1164124492925,-4920.595984842229,Skewness + Kurtosis,4.2379000171392514e-06,False
model_0747,Skewness + Kurtosis + Median + VIX + T-2 Return + T-3 Return,6,1196,0.03170916157361725,0.026822916804434604,-4952.601343814803,-4916.9941782732285,Skewness + Kurtosis,4.24584736612136e-06,False
model_0749,Skewness + Kurtosis + Median + VIX + T-3 Return + T-4 Return,6,1196,0.02933189464315511,0.02443365357323002,-4949.668622951792,-4914.061457410217,Skewness + Kurtosis,4.252058293293194e-06,False
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,5,1196,0.028269912622822968,0.02418701309602811,-4950.360826612578,-4919.840399005515,Skewness + Kurtosis,4.2656898308652326e-06,False
model_0743,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,6,1196,0.02827328747321456,0.023369704399067714,-4948.36498036693,-4912.757814825355,Skewness + Kurtosis,4.347717957029327e-06,False
model_0762,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,6,1196,0.029425071921274082,0.024527301047874372,-4949.783436010018,-4914.176270468443,Skewness + Kurtosis,4.356828690834715e-06,False
model_0554,Skewness + Kurtosis + T-1 Return + T-3 Return,4,1196,0.028791085252170556,0.02552925850238774,-4953.002455072318,-4927.568765399766,Skewness + Kurtosis,4.3636894204345885e-06,False
model_0761,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,6,1196,0.03205554169218172,0.02717104484622146,-4953.029257330191,-4917.422091788617,Skewness + Kurtosis,4.383704694526659e-06,False
model_0659,Skewness + Kurtosis + Mean + Std + T-1 Return + T-3 Return,6,1196,0.029671498712542488,0.024774971372151677,-4950.087136276071,-4914.479970734496,Skewness + Kurtosis,4.4100188988814e-06,False
model_0639,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,5,1196,0.031527237590803,0.02745802430336941,-4954.376658588385,-4923.8562309813215,Skewness + Kurtosis,4.44000735535129e-06,False
model_0760,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,6,1196,0.03152729681529587,0.026640134309738106,-4952.376731726729,-4916.769566185155,Skewness + Kurtosis,4.52199956007944e-06,False
model_0641,Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,5,1196,0.029265788183212238,0.02518707300751144,-4951.5871732435835,-4921.06674563652,Skewness + Kurtosis,4.548302390758233e-06,False
model_0768,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,6,1196,0.03204651267324676,0.027161970264533153,-4953.018101053415,-4917.410935511841,Skewness + Kurtosis,4.634845687786848e-06,False
model_0527,Skewness + Kurtosis + Mean + T-1 Return,4,1196,0.028911892596479416,0.02565047158085043,-4953.151233124626,-4927.717543452073,Skewness + Kurtosis,4.800159138481462e-06,False
model_0581,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return,5,1196,0.03164474557252239,0.027576026016104427,-4954.521782001601,-4924.001354394538,Skewness + Kurtosis,4.808843720587256e-06,False
model_0572,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX,5,1196,0.02951093261411064,0.02543324745702713,-4951.889243329034,-4921.36881572197,Skewness + Kurtosis,4.811071258616804e-06,False
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,6,1196,0.029524425027422918,0.024627155515366317,-4949.905871067603,-4914.298705526028,Skewness + Kurtosis,4.825634440592842e-06,False
model_0650,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,6,1196,0.02970067671275045,0.024804296612057963,-4950.123100810651,-4914.515935269076,Skewness + Kurtosis,4.873116354960511e-06,False
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,6,1196,0.03166694223843691,0.02678048441962344,-4952.549197060874,-4916.942031519299,Skewness + Kurtosis,4.892249443735352e-06,False
model_0551,Skewness + Kurtosis + VIX + T-3 Return,4,1196,0.028523322465419665,0.02526059642835976,-4952.672762716277,-4927.239073043725,Skewness + Kurtosis,4.904109162380258e-06,False
model_0583,Skewness + Kurtosis + Mean + T-1 Return + T-4 Return,5,1196,0.02939068233725406,0.025312491926906433,-4951.741059875364,-4921.2206322683005,Skewness + Kurtosis,4.9797324545952585e-06,False
model_0594,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return,5,1196,0.029443405472588724,0.02536543658801982,-4951.806027912852,-4921.285600305789,Skewness + Kurtosis,4.979763121366015e-06,False
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,6,1196,0.03216925008672977,0.027285327042592233,-4953.169764595145,-4917.562599053571,Skewness + Kurtosis,4.994827107639428e-06,False
model_0582,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return,5,1196,0.028911982219333332,0.024831780463952402,-4951.151343504866,-4920.630915897803,Skewness + Kurtosis,5.041977113557362e-06,False
model_0638,Skewness + Kurtosis + VIX + T-3 Return + T-4 Return,5,1196,0.028992785311233726,0.024912923064642323,-4951.250865398903,-4920.73043779184,Skewness + Kurtosis,5.091406606186421e-06,False
model_0636,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return,5,1196,0.0313674833213865,0.0272975987975268,-4954.179388869782,-4923.658961262719,Skewness + Kurtosis,5.09896119356095e-06,False
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,6,1196,0.0316480428377407,0.02676148964768732,-4952.525854407774,-4916.9186888662,Skewness + Kurtosis,5.126165315132798e-06,False
model_0718,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,6,1196,0.03203227817675092,0.02714766393710466,-4953.000513087821,-4917.393347546246,Skewness + Kurtosis,5.1271103489807696e-06,False
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,6,1196,0.03221044909396387,0.027326733950619797,-4953.220677486105,-4917.613511944531,Skewness + Kurtosis,5.133598968323376e-06,False
model_0589,Skewness + Kurtosis + Std + Median + T-1 Return,5,1196,0.02946134738208339,0.02538345388368879,-4951.828137620026,-4921.307710012962,Skewness + Kurtosis,5.1464756301323714e-06,False
model_0719,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return + T-3 Return,6,1196,0.02944419938946763,0.0245465250381951,-4949.807006243204,-4914.19984070163,Skewness + Kurtosis,5.164725787751753e-06,False
model_0735,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,6,1196,0.031822934737739894,0.026937264097223967,-4952.741880824674,-4917.1347152830995,Skewness + Kurtosis,5.178800046723903e-06,False
model_0720,Skewness + Kurtosis + Std + Fear and Greed Index + T-1 Return + T-4 Return,6,1196,0.03001083539225946,0.02511602043208594,-4950.505466408514,-4914.898300866939,Skewness + Kurtosis,5.182812399976901e-06,False
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,6,1196,0.029390682568924853,0.02449273815800279,-4949.741060160833,-4914.133894619258,Skewness + Kurtosis,5.2132203085833015e-06,False
model_0767,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return + T-4 Return,6,1196,0.031881206994335276,0.026995830410623034,-4952.8138673639305,-4917.206701822356,Skewness + Kurtosis,5.301548963935151e-06,False
model_0624,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return,5,1196,0.03161444812839331,0.027545601271789955,-4954.48436270103,-4923.963935093966,Skewness + Kurtosis,5.305689202762952e-06,False
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,6,1196,0.030125200536764707,0.025230962692543213,-4950.646487341447,-4915.039321799873,Skewness + Kurtosis,5.32887560910366e-06,False
model_0710,Skewness + Kurtosis + Std + Median + T-1 Return + T-4 Return,6,1196,0.029946196221345422,0.025051055075279938,-4950.425768742328,-4914.818603200753,Skewness + Kurtosis,5.3422124412887705e-06,False
model_0603,Skewness + Kurtosis + Std + T-1 Return + T-3 Return,5,1196,0.029274442418092406,0.025195763604723087,-4951.59783580284,-4921.077408195776,Skewness + Kurtosis,5.351484215016228e-06,False
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,6,1196,0.03006535736420224,0.025170817535930867,-4950.572694078198,-4914.965528536623,Skewness + Kurtosis,5.417710730210477e-06,False
model_0709,Skewness + Kurtosis + Std + Median + T-1 Return + T-3 Return,6,1196,0.029461716875917254,0.024564130922389626,-4949.8285929493495,-4914.221427407775,Skewness + Kurtosis,5.418533512810357e-06,False
model_0625,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return,5,1196,0.029216857478082336,0.025137936711183584,-4951.526889339125,-4921.006461732061,Skewness + Kurtosis,5.438898340712738e-06,False
